S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
38187	38352	1	166	sa_ill_sa_contig23	contig_42	98.8		True
local misassembly
38161	38352	254	444	sa_ill_sa_contig23	contig_42	95.31		True
translocation
203	3323	537	3656	sa_ill_sa_contig41	contig_42	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1649	4044	5691	sa_ill_sa_contig8	contig_42	99.65		True
translocation
1	41074	5692	46779	sa_ill_sa_contig20	contig_42	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	46805	48381	sa_ill_sa_contig47	contig_42	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	51219	48382	sa_ill_sa_contig44	contig_42	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	51245	57934	sa_ill_sa_contig37	contig_42	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	57935	58646	sa_ill_sa_contig55	contig_42	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	73011	58647	sa_ill_sa_contig33	contig_42	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	78006	73012	sa_ill_sa_contig39	contig_42	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	128725	78007	sa_ill_sa_contig17	contig_42	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	128726	172962	sa_ill_sa_contig12	contig_42	99.71		True
local misassembly
43758	70357	172963	199566	sa_ill_sa_contig12	contig_42	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
98340	98561	199788	199567	sa_ill_sa_contig11	contig_42	98.02		True
local misassembly
98057	98213	199945	199789	sa_ill_sa_contig11	contig_42	98.58		True
translocation
1	21042	220997	199946	sa_ill_sa_contig31	contig_42	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	142808	364061	221151	sa_ill_sa_contig6	contig_42	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	364062	364594	sa_ill_sa_contig63	contig_42	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	408122	364595	sa_ill_sa_contig18	contig_42	99.41		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	408123	409794	sa_ill_sa_contig46	contig_42	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	857	411180	410324	sa_ill_sa_contig54	contig_42	100.0		True
fake: not a misassembly [fragmentation of reference genome]
