S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1705	1705	1	sa_ill_sa_contig8	contig_11	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	5242	2123	sa_ill_sa_contig41	contig_11	99.68		True
translocation
62396	62502	5349	5243	sa_ill_sa_contig14	contig_11	98.6		True
local misassembly
1	62604	67877	5399	sa_ill_sa_contig14	contig_11	99.6		True
translocation
98092	98471	67878	68256	sa_ill_sa_contig11	contig_11	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	108001	68257	sa_ill_sa_contig21	contig_11	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	136142	108006	sa_ill_sa_contig28	contig_11	99.84		True
translocation
1	1604	137746	136143	sa_ill_sa_contig8	contig_11	99.71		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	141294	138166	sa_ill_sa_contig41	contig_11	99.74		True
translocation
2	925	142766	141848	sa_ill_sa_contig51	contig_11	97.95		True
local misassembly [fragmentation of reference genome]
1	32969	175963	142971	sa_ill_sa_contig26	contig_11	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	176117	190335	sa_ill_sa_contig34	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	191047	190336	sa_ill_sa_contig55	contig_11	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	191048	212851	sa_ill_sa_contig30	contig_11	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	219937	212852	sa_ill_sa_contig36	contig_11	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	219938	318596	sa_ill_sa_contig11	contig_11	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	319926	318597	sa_ill_sa_contig48	contig_11	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	319927	543450	sa_ill_sa_contig1	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	543451	543934	sa_ill_sa_contig65	contig_11	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	545721	545057	sa_ill_sa_contig60	contig_11	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	546265	545722	sa_ill_sa_contig10	contig_11	93.31		True
translocation
1	63338	546266	609670	sa_ill_sa_contig13	contig_11	99.76		True
local misassembly
63108	66060	609671	612626	sa_ill_sa_contig13	contig_11	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	654429	612627	sa_ill_sa_contig19	contig_11	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	654617	831906	sa_ill_sa_contig4	contig_11	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	831907	882645	sa_ill_sa_contig16	contig_11	99.8		True
fake: not a misassembly [fragmentation of reference genome]
78271	134302	938778	882708	sa_ill_sa_contig7	contig_11	99.82		True
local misassembly
1	78138	1016850	938779	sa_ill_sa_contig7	contig_11	99.67		True
fake: not a misassembly [fragmentation of reference genome]
55	207093	1223883	1016863	sa_ill_sa_contig3	contig_11	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	211909	1435925	1223884	sa_ill_sa_contig2	contig_11	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	3261	1436126	1439389	sa_ill_sa_contig42	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
4	718	1440104	1439390	sa_ill_sa_contig58	contig_11	100.0		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	56123	1440105	1496153	sa_ill_sa_contig15	contig_11	99.6		True
translocation
203	3323	1496605	1499725	sa_ill_sa_contig41	contig_11	99.55		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1500022	1501624	sa_ill_sa_contig8	contig_11	99.77		True
translocation
1	3323	1501625	1504948	sa_ill_sa_contig41	contig_11	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	1703	1505278	1506980	sa_ill_sa_contig8	contig_11	99.77		True
translocation
688	925	1506994	1507244	sa_ill_sa_contig51	contig_11	93.28		True
fake: not a misassembly [fragmentation of reference genome]
1	38352	1507387	1545777	sa_ill_sa_contig23	contig_11	99.81		True
local misassembly
38187	38352	1545870	1546035	sa_ill_sa_contig23	contig_11	98.8		True
local misassembly
38161	38352	1546122	1546312	sa_ill_sa_contig23	contig_11	95.31		True
translocation
203	3323	1546405	1549526	sa_ill_sa_contig41	contig_11	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1649	1549914	1551564	sa_ill_sa_contig8	contig_11	99.41		True
translocation
1	41074	1551565	1592657	sa_ill_sa_contig20	contig_11	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	1592684	1594258	sa_ill_sa_contig47	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	1597098	1594259	sa_ill_sa_contig44	contig_11	99.61		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	1597125	1603814	sa_ill_sa_contig37	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1603815	1604526	sa_ill_sa_contig55	contig_11	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1618899	1604527	sa_ill_sa_contig33	contig_11	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1623893	1618900	sa_ill_sa_contig39	contig_11	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1674638	1623894	sa_ill_sa_contig17	contig_11	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	1674639	1718897	sa_ill_sa_contig12	contig_11	99.66		True
local misassembly
43758	70357	1718898	1745510	sa_ill_sa_contig12	contig_11	99.3		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1766937	1745890	sa_ill_sa_contig31	contig_11	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	142808	1910034	1767091	sa_ill_sa_contig6	contig_11	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1910035	1910567	sa_ill_sa_contig63	contig_11	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1954121	1910568	sa_ill_sa_contig18	contig_11	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	1954122	1955796	sa_ill_sa_contig46	contig_11	99.83		True
translocation
337	564	1956024	1955797	sa_ill_sa_contig54	contig_11	90.73		True
indel: indel (<= 5bp)
36	281	1956324	1956079	sa_ill_sa_contig54	contig_11	90.39		True
local misassembly
1	857	1957181	1956325	sa_ill_sa_contig54	contig_11	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	1957547	1983727	sa_ill_sa_contig29	contig_11	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1983728	1988310	sa_ill_sa_contig40	contig_11	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1993632	1988311	sa_ill_sa_contig38	contig_11	99.85		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1998217	1993633	sa_ill_sa_contig40	contig_11	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	1998218	2128637	sa_ill_sa_contig9	contig_11	99.77		True
translocation
71	20896	2128638	2149462	sa_ill_sa_contig32	contig_11	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	2149463	2149945	sa_ill_sa_contig65	contig_11	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	720	2151731	2151067	sa_ill_sa_contig60	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	2277480	2151732	sa_ill_sa_contig10	contig_11	99.69		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	2278212	2291919	sa_ill_sa_contig35	contig_11	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	2291920	2294841	sa_ill_sa_contig43	contig_11	99.66		True
fake: not a misassembly [fragmentation of reference genome]
56	861	2295769	2294960	sa_ill_sa_contig53	contig_11	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	2326677	2295770	sa_ill_sa_contig27	contig_11	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	2476261	2326723	sa_ill_sa_contig5	contig_11	99.53		True
fake: not a misassembly [fragmentation of reference genome]
