S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
93908	142808	1	48941	sa_ill_sa_contig6	contig_14	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	49095	70148	sa_ill_sa_contig31	contig_14	99.86		True
translocation
98057	98213	70149	70305	sa_ill_sa_contig11	contig_14	98.58		True
local misassembly
98340	98561	70306	70527	sa_ill_sa_contig11	contig_14	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	97144	70528	sa_ill_sa_contig12	contig_14	99.3		True
local misassembly
46	44268	141387	97145	sa_ill_sa_contig12	contig_14	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	141388	192112	sa_ill_sa_contig17	contig_14	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	192113	197107	sa_ill_sa_contig39	contig_14	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	197108	211479	sa_ill_sa_contig33	contig_14	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	212191	211480	sa_ill_sa_contig55	contig_14	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	218884	212192	sa_ill_sa_contig37	contig_14	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	218911	221750	sa_ill_sa_contig44	contig_14	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	223326	221751	sa_ill_sa_contig47	contig_14	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	264442	223353	sa_ill_sa_contig20	contig_14	99.84		True
translocation
1	1649	266093	264443	sa_ill_sa_contig8	contig_14	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	269601	266481	sa_ill_sa_contig41	contig_14	99.74		True
translocation
38161	38352	269884	269694	sa_ill_sa_contig23	contig_14	95.31		True
local misassembly
38187	38352	270137	269972	sa_ill_sa_contig23	contig_14	98.8		True
local misassembly
1	38352	308606	270229	sa_ill_sa_contig23	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
688	925	309001	308749	sa_ill_sa_contig51	contig_14	94.07		True
translocation
1	1703	310721	309015	sa_ill_sa_contig8	contig_14	99.53		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	314374	311051	sa_ill_sa_contig41	contig_14	99.61		True
translocation
1	1604	315979	314375	sa_ill_sa_contig8	contig_14	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	319399	316276	sa_ill_sa_contig41	contig_14	99.52		True
translocation
1	56123	375911	319851	sa_ill_sa_contig15	contig_14	99.59		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	375912	376626	sa_ill_sa_contig58	contig_14	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	379890	376627	sa_ill_sa_contig42	contig_14	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	380091	592134	sa_ill_sa_contig2	contig_14	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	592135	799157	sa_ill_sa_contig3	contig_14	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	799170	877230	sa_ill_sa_contig7	contig_14	99.65		True
local misassembly
78271	134302	877231	933281	sa_ill_sa_contig7	contig_14	99.79		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	984094	933344	sa_ill_sa_contig16	contig_14	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	1161378	984095	sa_ill_sa_contig4	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	1161567	1203356	sa_ill_sa_contig19	contig_14	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	1206310	1203357	sa_ill_sa_contig13	contig_14	99.44		True
local misassembly
1	63338	1269703	1206311	sa_ill_sa_contig13	contig_14	99.75		True
translocation
124942	125431	1269704	1270193	sa_ill_sa_contig10	contig_14	93.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	1270194	1270913	sa_ill_sa_contig60	contig_14	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1272513	1272030	sa_ill_sa_contig65	contig_14	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1496006	1272514	sa_ill_sa_contig1	contig_14	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1496007	1497336	sa_ill_sa_contig48	contig_14	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1595998	1497337	sa_ill_sa_contig11	contig_14	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1595999	1603086	sa_ill_sa_contig36	contig_14	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1624881	1603087	sa_ill_sa_contig30	contig_14	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1624882	1625592	sa_ill_sa_contig55	contig_14	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	1639809	1625593	sa_ill_sa_contig34	contig_14	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	1639963	1672955	sa_ill_sa_contig26	contig_14	99.79		True
local misassembly [fragmentation of reference genome]
2	925	1673160	1674079	sa_ill_sa_contig51	contig_14	97.53		True
translocation
198	3323	1674633	1677758	sa_ill_sa_contig41	contig_14	99.43		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1678180	1679783	sa_ill_sa_contig8	contig_14	99.65		True
translocation
1	28120	1679784	1707925	sa_ill_sa_contig28	contig_14	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	1707930	1747675	sa_ill_sa_contig21	contig_14	99.87		True
local misassembly [fragmentation of reference genome]
98092	98471	1748054	1747676	sa_ill_sa_contig11	contig_14	97.97		True
translocation
1	62604	1748055	1810523	sa_ill_sa_contig14	contig_14	99.59		True
local misassembly
62396	62502	1810573	1810679	sa_ill_sa_contig14	contig_14	98.6		True
translocation
203	3323	1810680	1813802	sa_ill_sa_contig41	contig_14	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1814220	1815823	sa_ill_sa_contig8	contig_14	99.59		True
translocation
19	34443	1850260	1815824	sa_ill_sa_contig24	contig_14	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	1889068	1850261	sa_ill_sa_contig22	contig_14	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1889069	1889601	sa_ill_sa_contig63	contig_14	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	1923993	1889602	sa_ill_sa_contig25	contig_14	99.84		True
translocation
203	3323	1924159	1927279	sa_ill_sa_contig41	contig_14	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	1927651	2059717	sa_ill_sa_contig8	contig_14	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	2060059	2209586	sa_ill_sa_contig5	contig_14	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	2209632	2240538	sa_ill_sa_contig27	contig_14	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	2240539	2241345	sa_ill_sa_contig53	contig_14	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	2244387	2241464	sa_ill_sa_contig43	contig_14	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	2258092	2244388	sa_ill_sa_contig35	contig_14	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	2258824	2384594	sa_ill_sa_contig10	contig_14	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	2384595	2385259	sa_ill_sa_contig60	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2386863	2386380	sa_ill_sa_contig65	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	2407701	2386864	sa_ill_sa_contig32	contig_14	99.84		True
translocation
1	130429	2538122	2407702	sa_ill_sa_contig9	contig_14	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	2538123	2542703	sa_ill_sa_contig40	contig_14	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	2542704	2548023	sa_ill_sa_contig38	contig_14	99.83		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	2552607	2548024	sa_ill_sa_contig40	contig_14	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	2578802	2552608	sa_ill_sa_contig29	contig_14	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	857	2579167	2580023	sa_ill_sa_contig54	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	2582224	2580552	sa_ill_sa_contig46	contig_14	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
