S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
93908	142808	1	48950	sa_ill_sa_contig6	contig_14	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	49104	70157	sa_ill_sa_contig31	contig_14	99.87		True
translocation
98057	98213	70158	70314	sa_ill_sa_contig11	contig_14	98.58		True
local misassembly
98340	98561	70315	70536	sa_ill_sa_contig11	contig_14	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	97152	70537	sa_ill_sa_contig12	contig_14	99.29		True
local misassembly
46	44268	141393	97153	sa_ill_sa_contig12	contig_14	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	141394	192119	sa_ill_sa_contig17	contig_14	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	192120	197112	sa_ill_sa_contig39	contig_14	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	197113	211487	sa_ill_sa_contig33	contig_14	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	212198	211488	sa_ill_sa_contig55	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	218888	212199	sa_ill_sa_contig37	contig_14	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	218915	221754	sa_ill_sa_contig44	contig_14	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	223330	221755	sa_ill_sa_contig47	contig_14	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	264446	223357	sa_ill_sa_contig20	contig_14	99.85		True
translocation
1	1649	266092	264447	sa_ill_sa_contig8	contig_14	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	269600	266480	sa_ill_sa_contig41	contig_14	99.71		True
translocation
38161	38352	269883	269693	sa_ill_sa_contig23	contig_14	95.31		True
local misassembly
38187	38352	270135	269970	sa_ill_sa_contig23	contig_14	98.8		True
local misassembly
1	38352	308618	270227	sa_ill_sa_contig23	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
688	925	309013	308761	sa_ill_sa_contig51	contig_14	94.07		True
translocation
1	1703	310727	309027	sa_ill_sa_contig8	contig_14	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	314383	311057	sa_ill_sa_contig41	contig_14	99.67		True
translocation
1	1604	315988	314384	sa_ill_sa_contig8	contig_14	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	319407	316285	sa_ill_sa_contig41	contig_14	99.68		True
translocation
55995	56123	319711	319584	sa_ill_sa_contig15	contig_14	98.45		True
local misassembly
1	56123	375915	319859	sa_ill_sa_contig15	contig_14	99.6		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	375916	376631	sa_ill_sa_contig58	contig_14	99.87		True
