S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1705	1705	1	sa_ill_sa_contig8	contig_11	99.59		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	5243	2123	sa_ill_sa_contig41	contig_11	99.81		True
translocation
62396	62502	5350	5244	sa_ill_sa_contig14	contig_11	98.6		True
local misassembly
1	62604	67859	5400	sa_ill_sa_contig14	contig_11	99.67		True
translocation
98092	98471	67860	68238	sa_ill_sa_contig11	contig_11	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	107977	68239	sa_ill_sa_contig21	contig_11	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	136109	107982	sa_ill_sa_contig28	contig_11	99.92		True
translocation
1	1604	137713	136110	sa_ill_sa_contig8	contig_11	99.71		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	141261	138135	sa_ill_sa_contig41	contig_11	99.81		True
translocation
2	925	142732	141814	sa_ill_sa_contig51	contig_11	98.06		True
local misassembly [fragmentation of reference genome]
1	32969	175916	142937	sa_ill_sa_contig26	contig_11	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	176070	190279	sa_ill_sa_contig34	contig_11	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	190990	190280	sa_ill_sa_contig55	contig_11	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	190991	212790	sa_ill_sa_contig30	contig_11	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	219875	212791	sa_ill_sa_contig36	contig_11	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	219876	318509	sa_ill_sa_contig11	contig_11	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	319839	318510	sa_ill_sa_contig48	contig_11	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	319840	543279	sa_ill_sa_contig1	contig_11	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	543280	543763	sa_ill_sa_contig65	contig_11	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	545544	544880	sa_ill_sa_contig60	contig_11	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	546088	545545	sa_ill_sa_contig10	contig_11	93.31		True
translocation
