S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
93908	142808	1	48891	sa_ill_sa_contig6	contig_14	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	49045	70089	sa_ill_sa_contig31	contig_14	99.97		True
translocation
98057	98213	70090	70246	sa_ill_sa_contig11	contig_14	98.58		True
local misassembly
98340	98561	70247	70468	sa_ill_sa_contig11	contig_14	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	97056	70469	sa_ill_sa_contig12	contig_14	99.34		True
local misassembly
46	44268	141270	97057	sa_ill_sa_contig12	contig_14	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	141271	191967	sa_ill_sa_contig17	contig_14	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	191968	196961	sa_ill_sa_contig39	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	196962	211319	sa_ill_sa_contig33	contig_14	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	212030	211320	sa_ill_sa_contig55	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	218717	212031	sa_ill_sa_contig37	contig_14	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	218743	221582	sa_ill_sa_contig44	contig_14	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	223158	221583	sa_ill_sa_contig47	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	264245	223184	sa_ill_sa_contig20	contig_14	99.95		True
translocation
1	1649	265894	264246	sa_ill_sa_contig8	contig_14	99.94		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	269401	266282	sa_ill_sa_contig41	contig_14	99.84		True
translocation
38161	38352	269684	269494	sa_ill_sa_contig23	contig_14	95.31		True
local misassembly
38187	38352	269937	269772	sa_ill_sa_contig23	contig_14	98.8		True
local misassembly
1	38352	308380	270030	sa_ill_sa_contig23	contig_14	99.95		True
fake: not a misassembly [fragmentation of reference genome]
688	925	308771	308520	sa_ill_sa_contig51	contig_14	94.44		True
translocation
1	1703	310487	308785	sa_ill_sa_contig8	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	314135	310817	sa_ill_sa_contig41	contig_14	99.88		True
translocation
1	1604	315739	314136	sa_ill_sa_contig8	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	319158	316036	sa_ill_sa_contig41	contig_14	99.84		True
translocation
55995	56123	319462	319335	sa_ill_sa_contig15	contig_14	98.45		True
local misassembly
1	56123	375613	319610	sa_ill_sa_contig15	contig_14	99.72		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	375614	376328	sa_ill_sa_contig58	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	379588	376329	sa_ill_sa_contig42	contig_14	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	379788	591667	sa_ill_sa_contig2	contig_14	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	591668	798509	sa_ill_sa_contig3	contig_14	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	798522	876513	sa_ill_sa_contig7	contig_14	99.79		True
local misassembly
78271	134302	876514	932516	sa_ill_sa_contig7	contig_14	99.89		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	983276	932579	sa_ill_sa_contig16	contig_14	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	1160401	983277	sa_ill_sa_contig4	contig_14	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	1160590	1202355	sa_ill_sa_contig19	contig_14	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	1205308	1202356	sa_ill_sa_contig13	contig_14	99.69		True
local misassembly
1	63338	1268617	1205309	sa_ill_sa_contig13	contig_14	99.9		True
translocation
124942	125431	1268618	1269106	sa_ill_sa_contig10	contig_14	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	1269107	1269826	sa_ill_sa_contig60	contig_14	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1271426	1270943	sa_ill_sa_contig65	contig_14	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1494709	1271427	sa_ill_sa_contig1	contig_14	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1494710	1496037	sa_ill_sa_contig48	contig_14	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1594600	1496038	sa_ill_sa_contig11	contig_14	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1594601	1601678	sa_ill_sa_contig36	contig_14	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1623461	1601679	sa_ill_sa_contig30	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1623462	1624172	sa_ill_sa_contig55	contig_14	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	1638379	1624173	sa_ill_sa_contig34	contig_14	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	1638532	1671493	sa_ill_sa_contig26	contig_14	99.96		True
local misassembly [fragmentation of reference genome]
2	925	1671698	1672610	sa_ill_sa_contig51	contig_14	98.38		True
translocation
198	3323	1673163	1676288	sa_ill_sa_contig41	contig_14	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1676710	1678311	sa_ill_sa_contig8	contig_14	99.59		True
translocation
1	28120	1678312	1706425	sa_ill_sa_contig28	contig_14	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	1706430	1746146	sa_ill_sa_contig21	contig_14	99.94		True
local misassembly [fragmentation of reference genome]
98092	98471	1746525	1746147	sa_ill_sa_contig11	contig_14	97.97		True
translocation
1	62604	1746526	1808925	sa_ill_sa_contig14	contig_14	99.66		True
local misassembly
62396	62502	1808975	1809081	sa_ill_sa_contig14	contig_14	98.6		True
translocation
203	3323	1809082	1812198	sa_ill_sa_contig41	contig_14	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1812617	1814214	sa_ill_sa_contig8	contig_14	99.36		True
translocation
19	34443	1848637	1814215	sa_ill_sa_contig24	contig_14	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	1887408	1848638	sa_ill_sa_contig22	contig_14	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1887409	1887941	sa_ill_sa_contig63	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	1922291	1887942	sa_ill_sa_contig25	contig_14	99.93		True
translocation
203	3323	1922456	1925576	sa_ill_sa_contig41	contig_14	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	1925949	2057916	sa_ill_sa_contig8	contig_14	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	2058258	2207679	sa_ill_sa_contig5	contig_14	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	2207725	2238620	sa_ill_sa_contig27	contig_14	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	2238621	2239426	sa_ill_sa_contig53	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	2242466	2239545	sa_ill_sa_contig43	contig_14	99.53		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	2256155	2242467	sa_ill_sa_contig35	contig_14	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	2256887	2382542	sa_ill_sa_contig10	contig_14	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	2382543	2383207	sa_ill_sa_contig60	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2384809	2384326	sa_ill_sa_contig65	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	2405634	2384810	sa_ill_sa_contig32	contig_14	100.0		True
translocation
1	130429	2535932	2405635	sa_ill_sa_contig9	contig_14	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	2535933	2540514	sa_ill_sa_contig40	contig_14	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	2540515	2545833	sa_ill_sa_contig38	contig_14	99.98		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	2550414	2545834	sa_ill_sa_contig40	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	2576587	2550415	sa_ill_sa_contig29	contig_14	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	2576953	2577809	sa_ill_sa_contig54	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	2580010	2578339	sa_ill_sa_contig46	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	2580011	2623507	sa_ill_sa_contig18	contig_14	99.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	2624040	2623508	sa_ill_sa_contig63	contig_14	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93907	2624041	2717987	sa_ill_sa_contig6	contig_14	99.88		True
CONTIG	contig_14	2717987	misassembled
497	577	286083	286163	sa_ill_sa_contig41	contig_45	92.59		True
unknown
589	1151	286175	286737	sa_ill_sa_contig41	contig_45	93.25		True
unknown
1158	1540	286744	287126	sa_ill_sa_contig41	contig_45	94.78		True
unknown
1559	1639	287146	287226	sa_ill_sa_contig41	contig_45	97.53		True
unknown
1871	2057	287456	287642	sa_ill_sa_contig41	contig_45	90.37		True
unknown
2099	2316	287689	287906	sa_ill_sa_contig41	contig_45	91.74		True
unknown
2614	2917	288206	288509	sa_ill_sa_contig41	contig_45	93.09		True
unknown
2985	3136	288578	288729	sa_ill_sa_contig41	contig_45	92.11		True
unknown
38	1590	289145	290695	sa_ill_sa_contig8	contig_45	90.88		True
unknown
497	577	292102	292182	sa_ill_sa_contig41	contig_45	92.59		True
unknown
589	1151	292194	292756	sa_ill_sa_contig41	contig_45	93.25		True
unknown
1158	1540	292763	293145	sa_ill_sa_contig41	contig_45	94.78		True
unknown
1559	1639	293165	293245	sa_ill_sa_contig41	contig_45	97.53		True
unknown
1871	2057	293475	293661	sa_ill_sa_contig41	contig_45	90.37		True
unknown
2099	2316	293708	293925	sa_ill_sa_contig41	contig_45	91.74		True
unknown
2614	2917	294225	294528	sa_ill_sa_contig41	contig_45	93.09		True
unknown
2985	3136	294597	294748	sa_ill_sa_contig41	contig_45	92.11		True
unknown
38	1590	295164	296714	sa_ill_sa_contig8	contig_45	90.82		True
unknown
497	577	529653	529733	sa_ill_sa_contig41	contig_45	92.59		True
unknown
589	1151	529745	530307	sa_ill_sa_contig41	contig_45	93.25		True
unknown
1158	1540	530314	530696	sa_ill_sa_contig41	contig_45	94.78		True
unknown
1559	1639	530716	530796	sa_ill_sa_contig41	contig_45	97.53		True
unknown
1871	2057	531026	531212	sa_ill_sa_contig41	contig_45	90.37		True
unknown
2099	2316	531259	531476	sa_ill_sa_contig41	contig_45	91.74		True
unknown
2614	2917	531776	532079	sa_ill_sa_contig41	contig_45	93.09		True
unknown
2985	3136	532148	532299	sa_ill_sa_contig41	contig_45	92.11		True
unknown
38	1590	532966	534516	sa_ill_sa_contig8	contig_45	90.82		True
unknown
20320	20490	581940	582110	sa_ill_sa_contig15	contig_45	90.64		True
unknown
20702	20898	582322	582518	sa_ill_sa_contig15	contig_45	90.86		True
unknown
38	1590	1079294	1077744	sa_ill_sa_contig8	contig_45	90.82		True
unknown
2985	3136	1080112	1079961	sa_ill_sa_contig41	contig_45	92.11		True
unknown
2614	2917	1080484	1080181	sa_ill_sa_contig41	contig_45	93.09		True
unknown
2099	2316	1081001	1080784	sa_ill_sa_contig41	contig_45	91.74		True
unknown
1871	2057	1081234	1081048	sa_ill_sa_contig41	contig_45	90.37		True
unknown
1559	1639	1081544	1081464	sa_ill_sa_contig41	contig_45	97.53		True
unknown
1158	1540	1081946	1081564	sa_ill_sa_contig41	contig_45	94.78		True
unknown
589	1151	1082515	1081953	sa_ill_sa_contig41	contig_45	93.25		True
unknown
497	577	1082607	1082527	sa_ill_sa_contig41	contig_45	92.59		True
unknown
38	1590	1677806	1676256	sa_ill_sa_contig8	contig_45	90.82		True
unknown
2985	3136	1678373	1678222	sa_ill_sa_contig41	contig_45	92.11		True
unknown
2614	2917	1678745	1678442	sa_ill_sa_contig41	contig_45	93.09		True
unknown
2099	2316	1679262	1679045	sa_ill_sa_contig41	contig_45	91.74		True
unknown
1871	2057	1679495	1679309	sa_ill_sa_contig41	contig_45	90.37		True
unknown
1559	1639	1679805	1679725	sa_ill_sa_contig41	contig_45	97.53		True
unknown
1158	1540	1680207	1679825	sa_ill_sa_contig41	contig_45	94.78		True
unknown
589	1151	1680776	1680214	sa_ill_sa_contig41	contig_45	93.25		True
unknown
497	577	1680868	1680788	sa_ill_sa_contig41	contig_45	92.59		True
unknown
38	1590	1782483	1780933	sa_ill_sa_contig8	contig_45	90.82		True
unknown
2985	3136	1783050	1782899	sa_ill_sa_contig41	contig_45	92.11		True
