S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
93908	142808	1	48927	sa_ill_sa_contig6	contig_14	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	49081	70130	sa_ill_sa_contig31	contig_14	99.9		True
translocation
98057	98213	70131	70287	sa_ill_sa_contig11	contig_14	98.58		True
local misassembly
98340	98561	70288	70509	sa_ill_sa_contig11	contig_14	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	97114	70510	sa_ill_sa_contig12	contig_14	99.33		True
local misassembly
46	44268	141351	97115	sa_ill_sa_contig12	contig_14	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	141352	192071	sa_ill_sa_contig17	contig_14	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	192072	197064	sa_ill_sa_contig39	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	197065	211436	sa_ill_sa_contig33	contig_14	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	212147	211437	sa_ill_sa_contig55	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	218835	212148	sa_ill_sa_contig37	contig_14	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	218861	221700	sa_ill_sa_contig44	contig_14	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	223276	221701	sa_ill_sa_contig47	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	264386	223302	sa_ill_sa_contig20	contig_14	99.89		True
translocation
1	1649	266034	264387	sa_ill_sa_contig8	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	269544	266422	sa_ill_sa_contig41	contig_14	99.71		True
translocation
38161	38352	269827	269637	sa_ill_sa_contig23	contig_14	95.31		True
local misassembly
38187	38352	270080	269915	sa_ill_sa_contig23	contig_14	98.8		True
local misassembly
1	38352	308543	270173	sa_ill_sa_contig23	contig_14	99.89		True
fake: not a misassembly [fragmentation of reference genome]
688	925	308938	308686	sa_ill_sa_contig51	contig_14	94.07		True
translocation
1	1703	310652	308952	sa_ill_sa_contig8	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	314304	310982	sa_ill_sa_contig41	contig_14	99.82		True
translocation
1	1604	315908	314305	sa_ill_sa_contig8	contig_14	99.94		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	319326	316205	sa_ill_sa_contig41	contig_14	99.78		True
translocation
1	56123	375813	319778	sa_ill_sa_contig15	contig_14	99.67		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	375814	376528	sa_ill_sa_contig58	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	379790	376529	sa_ill_sa_contig42	contig_14	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	379990	591974	sa_ill_sa_contig2	contig_14	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	591975	798950	sa_ill_sa_contig3	contig_14	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	798963	877004	sa_ill_sa_contig7	contig_14	99.71		True
local misassembly
78271	134302	877005	933050	sa_ill_sa_contig7	contig_14	99.88		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	983848	933113	sa_ill_sa_contig16	contig_14	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	1161103	983849	sa_ill_sa_contig4	contig_14	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	1161292	1203071	sa_ill_sa_contig19	contig_14	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	1206025	1203072	sa_ill_sa_contig13	contig_14	99.59		True
local misassembly
1	63338	1269392	1206026	sa_ill_sa_contig13	contig_14	99.83		True
translocation
124942	125431	1269393	1269882	sa_ill_sa_contig10	contig_14	93.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	1269883	1270602	sa_ill_sa_contig60	contig_14	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1272203	1271720	sa_ill_sa_contig65	contig_14	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1495612	1272204	sa_ill_sa_contig1	contig_14	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1495613	1496942	sa_ill_sa_contig48	contig_14	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1595583	1496943	sa_ill_sa_contig11	contig_14	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1595584	1602669	sa_ill_sa_contig36	contig_14	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1624464	1602670	sa_ill_sa_contig30	contig_14	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1624465	1625176	sa_ill_sa_contig55	contig_14	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	1639387	1625177	sa_ill_sa_contig34	contig_14	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	1639540	1672519	sa_ill_sa_contig26	contig_14	99.86		True
local misassembly [fragmentation of reference genome]
2	925	1672724	1673641	sa_ill_sa_contig51	contig_14	97.85		True
translocation
198	3323	1674194	1677319	sa_ill_sa_contig41	contig_14	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1677741	1679344	sa_ill_sa_contig8	contig_14	99.71		True
translocation
1	28120	1679345	1707476	sa_ill_sa_contig28	contig_14	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	1707481	1747218	sa_ill_sa_contig21	contig_14	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	1747597	1747219	sa_ill_sa_contig11	contig_14	97.97		True
translocation
1	62604	1747598	1810061	sa_ill_sa_contig14	contig_14	99.68		True
local misassembly
62396	62502	1810111	1810217	sa_ill_sa_contig14	contig_14	98.6		True
translocation
203	3323	1810218	1813339	sa_ill_sa_contig41	contig_14	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	1813757	1815361	sa_ill_sa_contig8	contig_14	99.65		True
translocation
19	34443	1849796	1815362	sa_ill_sa_contig24	contig_14	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	1888591	1849797	sa_ill_sa_contig22	contig_14	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1888592	1889124	sa_ill_sa_contig63	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	1923503	1889125	sa_ill_sa_contig25	contig_14	99.9		True
translocation
203	3323	1923668	1926788	sa_ill_sa_contig41	contig_14	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	1927160	2059187	sa_ill_sa_contig8	contig_14	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	2059529	2209026	sa_ill_sa_contig5	contig_14	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	2209072	2239978	sa_ill_sa_contig27	contig_14	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	2239979	2240785	sa_ill_sa_contig53	contig_14	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	2243830	2240904	sa_ill_sa_contig43	contig_14	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	2257528	2243831	sa_ill_sa_contig35	contig_14	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	2258260	2383979	sa_ill_sa_contig10	contig_14	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
