S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	42379	42231	1	sa_ill_sa_contig18	contig_103	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	42232	43905	sa_ill_sa_contig46	contig_103	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	857	45292	44435	sa_ill_sa_contig54	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	45658	71849	sa_ill_sa_contig29	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	71850	76432	sa_ill_sa_contig40	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	81753	76433	sa_ill_sa_contig38	contig_103	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	86338	81754	sa_ill_sa_contig40	contig_103	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	86339	216797	sa_ill_sa_contig9	contig_103	99.75		True
translocation
71	20896	216798	237631	sa_ill_sa_contig32	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	237632	238115	sa_ill_sa_contig65	contig_103	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	239897	239233	sa_ill_sa_contig60	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	365672	239898	sa_ill_sa_contig10	contig_103	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	366404	380113	sa_ill_sa_contig35	contig_103	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	380114	383040	sa_ill_sa_contig43	contig_103	99.43		True
fake: not a misassembly [fragmentation of reference genome]
56	861	383966	383159	sa_ill_sa_contig53	contig_103	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	414888	383967	sa_ill_sa_contig27	contig_103	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	564472	414934	sa_ill_sa_contig5	contig_103	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	696887	564814	sa_ill_sa_contig8	contig_103	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	700381	697259	sa_ill_sa_contig41	contig_103	99.65		True
translocation
1	34367	700547	734941	sa_ill_sa_contig25	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	735474	734942	sa_ill_sa_contig63	contig_103	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	735475	774290	sa_ill_sa_contig22	contig_103	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
19	34443	774291	808740	sa_ill_sa_contig24	contig_103	99.85		True
translocation
1	1604	810342	808741	sa_ill_sa_contig8	contig_103	99.41		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	813885	810760	sa_ill_sa_contig41	contig_103	99.52		True
translocation
62396	62502	813992	813886	sa_ill_sa_contig14	contig_103	98.6		True
local misassembly
1	62604	876528	814042	sa_ill_sa_contig14	contig_103	99.58		True
translocation
98092	98471	876529	876907	sa_ill_sa_contig11	contig_103	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	916663	876908	sa_ill_sa_contig21	contig_103	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	944800	916668	sa_ill_sa_contig28	contig_103	99.85		True
translocation
1	1604	946402	944801	sa_ill_sa_contig8	contig_103	99.53		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	949949	946824	sa_ill_sa_contig41	contig_103	99.71		True
translocation
2	925	951420	950503	sa_ill_sa_contig51	contig_103	97.95		True
local misassembly [fragmentation of reference genome]
1	32969	984624	951625	sa_ill_sa_contig26	contig_103	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	984778	998997	sa_ill_sa_contig34	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	999709	998998	sa_ill_sa_contig55	contig_103	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	999710	1021506	sa_ill_sa_contig30	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1028594	1021507	sa_ill_sa_contig36	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1028595	1127266	sa_ill_sa_contig11	contig_103	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1128597	1127267	sa_ill_sa_contig48	contig_103	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1128598	1352119	sa_ill_sa_contig1	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	1352120	1352602	sa_ill_sa_contig65	contig_103	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	720	1354386	1353722	sa_ill_sa_contig60	contig_103	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	1354930	1354387	sa_ill_sa_contig10	contig_103	93.31		True
translocation
1	63338	1354931	1418336	sa_ill_sa_contig13	contig_103	99.75		True
local misassembly
63108	66060	1418337	1421292	sa_ill_sa_contig13	contig_103	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	1463099	1421293	sa_ill_sa_contig19	contig_103	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	1463288	1640563	sa_ill_sa_contig4	contig_103	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	1640564	1691305	sa_ill_sa_contig16	contig_103	99.82		True
fake: not a misassembly [fragmentation of reference genome]
78271	134302	1747431	1691368	sa_ill_sa_contig7	contig_103	99.8		True
local misassembly
1	78138	1825489	1747432	sa_ill_sa_contig7	contig_103	99.66		True
fake: not a misassembly [fragmentation of reference genome]
55	207093	2032526	1825502	sa_ill_sa_contig3	contig_103	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	211909	2244575	2032527	sa_ill_sa_contig2	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	3261	2244776	2248038	sa_ill_sa_contig42	contig_103	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
4	718	2248754	2248039	sa_ill_sa_contig58	contig_103	99.74		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	56123	2248755	2304799	sa_ill_sa_contig15	contig_103	99.59		True
local misassembly
55995	56123	2304947	2305074	sa_ill_sa_contig15	contig_103	98.45		True
translocation
203	3323	2305251	2308393	sa_ill_sa_contig41	contig_103	99.17		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2308690	2310291	sa_ill_sa_contig8	contig_103	99.59		True
translocation
1	3323	2310292	2313615	sa_ill_sa_contig41	contig_103	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	1703	2313945	2315646	sa_ill_sa_contig8	contig_103	99.53		True
translocation
688	925	2315660	2315912	sa_ill_sa_contig51	contig_103	94.07		True
fake: not a misassembly [fragmentation of reference genome]
1	38352	2316056	2354445	sa_ill_sa_contig23	contig_103	99.82		True
local misassembly
38187	38352	2354538	2354703	sa_ill_sa_contig23	contig_103	98.8		True
local misassembly
