S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	42379	42234	1	sa_ill_sa_contig18	contig_103	99.38		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	42235	43909	sa_ill_sa_contig46	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	857	45296	44439	sa_ill_sa_contig54	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	45662	71859	sa_ill_sa_contig29	contig_103	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	71860	76442	sa_ill_sa_contig40	contig_103	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	81767	76443	sa_ill_sa_contig38	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	86353	81768	sa_ill_sa_contig40	contig_103	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	86354	216835	sa_ill_sa_contig9	contig_103	99.78		True
translocation
71	20896	216836	237671	sa_ill_sa_contig32	contig_103	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	237672	238155	sa_ill_sa_contig65	contig_103	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	239940	239276	sa_ill_sa_contig60	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	365743	239941	sa_ill_sa_contig10	contig_103	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	366475	380186	sa_ill_sa_contig35	contig_103	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	380187	383112	sa_ill_sa_contig43	contig_103	99.6		True
fake: not a misassembly [fragmentation of reference genome]
56	861	384038	383231	sa_ill_sa_contig53	contig_103	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	414956	384039	sa_ill_sa_contig27	contig_103	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	564559	415002	sa_ill_sa_contig5	contig_103	99.56		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	697005	564901	sa_ill_sa_contig8	contig_103	99.86		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	700503	697377	sa_ill_sa_contig41	contig_103	99.68		True
translocation
1	34367	700668	735065	sa_ill_sa_contig25	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	735598	735066	sa_ill_sa_contig63	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	735599	774418	sa_ill_sa_contig22	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
19	34443	774419	808869	sa_ill_sa_contig24	contig_103	99.88		True
translocation
1	1604	810475	808870	sa_ill_sa_contig8	contig_103	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	814017	810893	sa_ill_sa_contig41	contig_103	99.71		True
translocation
62396	62502	814124	814018	sa_ill_sa_contig14	contig_103	98.6		True
local misassembly
1	62604	876677	814174	sa_ill_sa_contig14	contig_103	99.62		True
translocation
98092	98471	876678	877056	sa_ill_sa_contig11	contig_103	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	916814	877057	sa_ill_sa_contig21	contig_103	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	944959	916819	sa_ill_sa_contig28	contig_103	99.88		True
translocation
1	1604	946563	944960	sa_ill_sa_contig8	contig_103	99.71		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	950112	946985	sa_ill_sa_contig41	contig_103	99.74		True
translocation
2	925	951585	950666	sa_ill_sa_contig51	contig_103	98.06		True
local misassembly [fragmentation of reference genome]
1	32969	984791	951790	sa_ill_sa_contig26	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	984945	999164	sa_ill_sa_contig34	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	999876	999165	sa_ill_sa_contig55	contig_103	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	999877	1021685	sa_ill_sa_contig30	contig_103	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1028773	1021686	sa_ill_sa_contig36	contig_103	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1028774	1127465	sa_ill_sa_contig11	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1128796	1127466	sa_ill_sa_contig48	contig_103	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1128797	1352353	sa_ill_sa_contig1	contig_103	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	1352354	1352837	sa_ill_sa_contig65	contig_103	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	1354620	1353956	sa_ill_sa_contig60	contig_103	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	1355165	1354621	sa_ill_sa_contig10	contig_103	93.31		True
translocation
1	63338	1355166	1418605	sa_ill_sa_contig13	contig_103	99.76		True
local misassembly
63108	66060	1418606	1421565	sa_ill_sa_contig13	contig_103	99.41		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	1463374	1421566	sa_ill_sa_contig19	contig_103	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	1463563	1640879	sa_ill_sa_contig4	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	1640880	1691633	sa_ill_sa_contig16	contig_103	99.84		True
fake: not a misassembly [fragmentation of reference genome]
78271	134302	1747789	1691696	sa_ill_sa_contig7	contig_103	99.81		True
local misassembly
1	78138	1825881	1747790	sa_ill_sa_contig7	contig_103	99.68		True
fake: not a misassembly [fragmentation of reference genome]
55	207093	2032967	1825894	sa_ill_sa_contig3	contig_103	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	211909	2245067	2032968	sa_ill_sa_contig2	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	3261	2245267	2248529	sa_ill_sa_contig42	contig_103	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
4	718	2249245	2248530	sa_ill_sa_contig58	contig_103	99.87		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	56123	2249246	2305315	sa_ill_sa_contig15	contig_103	99.61		True
translocation
203	3323	2305767	2308887	sa_ill_sa_contig41	contig_103	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2309184	2310787	sa_ill_sa_contig8	contig_103	99.71		True
translocation
1	3323	2310788	2314112	sa_ill_sa_contig41	contig_103	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	1703	2314442	2316146	sa_ill_sa_contig8	contig_103	99.71		True
translocation
688	925	2316160	2316412	sa_ill_sa_contig51	contig_103	94.07		True
fake: not a misassembly [fragmentation of reference genome]
1	38352	2316555	2354952	sa_ill_sa_contig23	contig_103	99.82		True
local misassembly
38187	38352	2355045	2355210	sa_ill_sa_contig23	contig_103	98.8		True
local misassembly
38161	38352	2355299	2355489	sa_ill_sa_contig23	contig_103	95.31		True
translocation
203	3323	2355582	2358706	sa_ill_sa_contig41	contig_103	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	1649	2359094	2360741	sa_ill_sa_contig8	contig_103	99.71		True
translocation
1	41074	2360742	2401857	sa_ill_sa_contig20	contig_103	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	2401885	2403460	sa_ill_sa_contig47	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	2406300	2403461	sa_ill_sa_contig44	contig_103	99.61		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	2406327	2413017	sa_ill_sa_contig37	contig_103	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2413018	2413729	sa_ill_sa_contig55	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	2428108	2413730	sa_ill_sa_contig33	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	2433102	2428109	sa_ill_sa_contig39	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	2483856	2433103	sa_ill_sa_contig17	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	2483857	2528112	sa_ill_sa_contig12	contig_103	99.69		True
local misassembly
43758	70357	2528113	2554736	sa_ill_sa_contig12	contig_103	99.3		True
indel: indel (> 5bp) [fragmentation of reference genome]
98340	98561	2554958	2554737	sa_ill_sa_contig11	contig_103	98.02		True
local misassembly
98057	98213	2555115	2554959	sa_ill_sa_contig11	contig_103	98.58		True
translocation
1	21042	2576169	2555116	sa_ill_sa_contig31	contig_103	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	142808	2719320	2576323	sa_ill_sa_contig6	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	2719321	2719853	sa_ill_sa_contig63	contig_103	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
42380	43683	2721159	2719854	sa_ill_sa_contig18	contig_103	99.69		True
CONTIG	contig_103	2721159	misassembled
497	577	286087	286167	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	286179	286741	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	286748	287130	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	287150	287230	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	287460	287646	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	287693	287910	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	288210	288513	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	288582	288733	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	289149	290699	sa_ill_sa_contig8	contig_83	90.88		True
unknown
497	577	292106	292186	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	292198	292760	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	292767	293149	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	293169	293249	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	293479	293665	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	293712	293929	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	294229	294532	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	294601	294752	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	295168	296718	sa_ill_sa_contig8	contig_83	90.82		True
unknown
497	577	529662	529742	sa_ill_sa_contig41	contig_83	92.59		True
unknown
