S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_103	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_103	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2999	2516	sa_ill_sa_contig65	contig_103	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226514	3000	sa_ill_sa_contig1	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226515	227845	sa_ill_sa_contig48	contig_103	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326509	227846	sa_ill_sa_contig11	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326510	333595	sa_ill_sa_contig36	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355400	333596	sa_ill_sa_contig30	contig_103	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355401	356113	sa_ill_sa_contig55	contig_103	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370328	356114	sa_ill_sa_contig34	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370482	403471	sa_ill_sa_contig26	contig_103	99.77		True
local misassembly [fragmentation of reference genome]
2	925	403676	404592	sa_ill_sa_contig51	contig_103	97.95		True
translocation
198	3323	405147	408276	sa_ill_sa_contig41	contig_103	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408698	410301	sa_ill_sa_contig8	contig_103	99.59		True
translocation
1	28120	410302	438441	sa_ill_sa_contig28	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438446	478194	sa_ill_sa_contig21	contig_103	99.87		True
local misassembly [fragmentation of reference genome]
98092	98471	478573	478195	sa_ill_sa_contig11	contig_103	97.97		True
translocation
1	62604	478574	541057	sa_ill_sa_contig14	contig_103	99.61		True
local misassembly
62396	62502	541107	541213	sa_ill_sa_contig14	contig_103	98.6		True
translocation
203	3323	541214	544335	sa_ill_sa_contig41	contig_103	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544753	546355	sa_ill_sa_contig8	contig_103	99.59		True
translocation
19	34443	580786	546356	sa_ill_sa_contig24	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619596	580787	sa_ill_sa_contig22	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619597	620129	sa_ill_sa_contig63	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654523	620130	sa_ill_sa_contig25	contig_103	99.81		True
translocation
203	3323	654688	657813	sa_ill_sa_contig41	contig_103	99.62		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658186	790262	sa_ill_sa_contig8	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790604	940147	sa_ill_sa_contig5	contig_103	99.53		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940193	971113	sa_ill_sa_contig27	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971114	971922	sa_ill_sa_contig53	contig_103	99.54		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974966	972041	sa_ill_sa_contig43	contig_103	99.46		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988673	974967	sa_ill_sa_contig35	contig_103	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989405	1115187	sa_ill_sa_contig10	contig_103	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115188	1115852	sa_ill_sa_contig60	contig_103	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117455	1116972	sa_ill_sa_contig65	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138283	1117456	sa_ill_sa_contig32	contig_103	99.88		True
translocation
1	130429	1268723	1138284	sa_ill_sa_contig9	contig_103	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268724	1273309	sa_ill_sa_contig40	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273310	1278634	sa_ill_sa_contig38	contig_103	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283219	1278635	sa_ill_sa_contig40	contig_103	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309409	1283220	sa_ill_sa_contig29	contig_103	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309774	1310630	sa_ill_sa_contig54	contig_103	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312833	1311158	sa_ill_sa_contig46	contig_103	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312834	1356383	sa_ill_sa_contig18	contig_103	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356916	1356384	sa_ill_sa_contig63	contig_103	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356917	1499872	sa_ill_sa_contig6	contig_103	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1500026	1521082	sa_ill_sa_contig31	contig_103	99.88		True
translocation
98057	98213	1521083	1521239	sa_ill_sa_contig11	contig_103	98.58		True
local misassembly
98340	98561	1521240	1521461	sa_ill_sa_contig11	contig_103	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1548070	1521462	sa_ill_sa_contig12	contig_103	99.29		True
local misassembly
46	44268	1592312	1548071	sa_ill_sa_contig12	contig_103	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1592313	1643052	sa_ill_sa_contig17	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1643053	1648044	sa_ill_sa_contig39	contig_103	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1648045	1662416	sa_ill_sa_contig33	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1663127	1662417	sa_ill_sa_contig55	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669820	1663128	sa_ill_sa_contig37	contig_103	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669847	1672686	sa_ill_sa_contig44	contig_103	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
