S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	42379	42230	1	sa_ill_sa_contig18	contig_103	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	42231	43904	sa_ill_sa_contig46	contig_103	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	857	45291	44434	sa_ill_sa_contig54	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	45657	71851	sa_ill_sa_contig29	contig_103	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	71852	76433	sa_ill_sa_contig40	contig_103	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	81755	76434	sa_ill_sa_contig38	contig_103	99.76		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	86339	81756	sa_ill_sa_contig40	contig_103	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	86340	216804	sa_ill_sa_contig9	contig_103	99.76		True
translocation
71	20896	216805	237635	sa_ill_sa_contig32	contig_103	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	237636	238119	sa_ill_sa_contig65	contig_103	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	239903	239239	sa_ill_sa_contig60	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	365680	239904	sa_ill_sa_contig10	contig_103	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	366412	380128	sa_ill_sa_contig35	contig_103	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	380129	383053	sa_ill_sa_contig43	contig_103	99.53		True
fake: not a misassembly [fragmentation of reference genome]
56	861	383979	383172	sa_ill_sa_contig53	contig_103	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	414890	383980	sa_ill_sa_contig27	contig_103	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	564465	414936	sa_ill_sa_contig5	contig_103	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	696884	564807	sa_ill_sa_contig8	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	700380	697256	sa_ill_sa_contig41	contig_103	99.68		True
translocation
1	34367	700545	734935	sa_ill_sa_contig25	contig_103	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	735468	734936	sa_ill_sa_contig63	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	735469	774283	sa_ill_sa_contig22	contig_103	99.84		True
