S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_152	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268235	pa_ill_pa_contig6	contig_152	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379445	268236	pa_ill_pa_contig20	contig_152	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384842	379446	pa_ill_pa_contig45	contig_152	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384843	503530	pa_ill_pa_contig19	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503531	504022	pa_ill_pa_contig80	contig_152	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505259	504023	pa_ill_pa_contig65	contig_152	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506148	505260	pa_ill_pa_contig71	contig_152	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506149	506795	pa_ill_pa_contig8	contig_152	99.05		True
translocation
1	23992	506796	530785	pa_ill_pa_contig40	contig_152	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530786	532143	pa_ill_pa_contig62	contig_152	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532144	588836	pa_ill_pa_contig30	contig_152	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588837	589653	pa_ill_pa_contig73	contig_152	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794514	589654	pa_ill_pa_contig12	contig_152	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794515	795896	pa_ill_pa_contig61	contig_152	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795897	902677	pa_ill_pa_contig21	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903825	902678	pa_ill_pa_contig64	contig_152	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903826	938154	pa_ill_pa_contig15	contig_152	99.84		True
local misassembly
34236	173697	938155	1077683	pa_ill_pa_contig15	contig_152	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077684	1078318	pa_ill_pa_contig76	contig_152	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079461	1078434	pa_ill_pa_contig68	contig_152	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080219	1080810	pa_ill_pa_contig77	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080811	1081500	pa_ill_pa_contig76	contig_152	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082588	1081616	pa_ill_pa_contig68	contig_152	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084194	1082589	pa_ill_pa_contig59	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084195	1085821	pa_ill_pa_contig58	contig_152	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085822	1090790	pa_ill_pa_contig46	contig_152	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090791	1092362	pa_ill_pa_contig58	contig_152	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092363	1095600	pa_ill_pa_contig50	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095601	1096344	pa_ill_pa_contig75	contig_152	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103179	1097034	pa_ill_pa_contig43	contig_152	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103180	1103923	pa_ill_pa_contig75	contig_152	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104613	1172934	pa_ill_pa_contig28	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172935	1173809	pa_ill_pa_contig69	contig_152	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204573	1173810	pa_ill_pa_contig38	contig_152	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207006	1204574	pa_ill_pa_contig48	contig_152	99.4		True
local misassembly
56	1079	1208185	1207162	pa_ill_pa_contig48	contig_152	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208186	1214770	pa_ill_pa_contig42	contig_152	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217723	1214771	pa_ill_pa_contig51	contig_152	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217724	1244516	pa_ill_pa_contig39	contig_152	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245009	1244517	pa_ill_pa_contig79	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503562	1245010	pa_ill_pa_contig8	contig_152	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503563	1504395	pa_ill_pa_contig71	contig_152	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504396	1505632	pa_ill_pa_contig65	contig_152	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506124	1505633	pa_ill_pa_contig80	contig_152	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506125	1697442	pa_ill_pa_contig13	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698568	1697443	pa_ill_pa_contig67	contig_152	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698569	1784954	pa_ill_pa_contig25	contig_152	99.98		True
translocation
161	249467	1784955	2034236	pa_ill_pa_contig9	contig_152	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037131	2034601	pa_ill_pa_contig53	contig_152	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038187	2037259	pa_ill_pa_contig72	contig_152	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038700	2038188	pa_ill_pa_contig78	contig_152	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038701	2042480	pa_ill_pa_contig47	contig_152	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2042909	2042481	pa_ill_pa_contig84	contig_152	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2163967	2042910	pa_ill_pa_contig17	contig_152	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164229	2220230	pa_ill_pa_contig32	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221378	2220231	pa_ill_pa_contig64	contig_152	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516528	2221379	pa_ill_pa_contig2	contig_152	99.98		True
local misassembly
