S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_152	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268248	pa_ill_pa_contig6	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379456	268249	pa_ill_pa_contig20	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384853	379457	pa_ill_pa_contig45	contig_152	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384854	503548	pa_ill_pa_contig19	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503549	504040	pa_ill_pa_contig80	contig_152	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505277	504041	pa_ill_pa_contig65	contig_152	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506167	505278	pa_ill_pa_contig71	contig_152	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506168	506814	pa_ill_pa_contig8	contig_152	99.05		True
translocation
1	23992	506815	530802	pa_ill_pa_contig40	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530803	532160	pa_ill_pa_contig62	contig_152	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532161	588837	pa_ill_pa_contig30	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588838	589654	pa_ill_pa_contig73	contig_152	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794511	589655	pa_ill_pa_contig12	contig_152	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794512	795893	pa_ill_pa_contig61	contig_152	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795894	902672	pa_ill_pa_contig21	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903819	902673	pa_ill_pa_contig64	contig_152	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903820	938144	pa_ill_pa_contig15	contig_152	99.85		True
local misassembly
34236	173697	938145	1077670	pa_ill_pa_contig15	contig_152	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077671	1078305	pa_ill_pa_contig76	contig_152	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079448	1078421	pa_ill_pa_contig68	contig_152	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080204	1080795	pa_ill_pa_contig77	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080796	1081485	pa_ill_pa_contig76	contig_152	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082573	1081601	pa_ill_pa_contig68	contig_152	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084180	1082574	pa_ill_pa_contig59	contig_152	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084181	1085807	pa_ill_pa_contig58	contig_152	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085808	1090776	pa_ill_pa_contig46	contig_152	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090777	1092348	pa_ill_pa_contig58	contig_152	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092349	1095586	pa_ill_pa_contig50	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095587	1096330	pa_ill_pa_contig75	contig_152	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103164	1097020	pa_ill_pa_contig43	contig_152	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103165	1103908	pa_ill_pa_contig75	contig_152	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104598	1172918	pa_ill_pa_contig28	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172919	1173793	pa_ill_pa_contig69	contig_152	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204555	1173794	pa_ill_pa_contig38	contig_152	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1206988	1204556	pa_ill_pa_contig48	contig_152	99.4		True
local misassembly
56	1079	1208167	1207144	pa_ill_pa_contig48	contig_152	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208168	1214753	pa_ill_pa_contig42	contig_152	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217706	1214754	pa_ill_pa_contig51	contig_152	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217707	1244499	pa_ill_pa_contig39	contig_152	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1244992	1244500	pa_ill_pa_contig79	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503542	1244993	pa_ill_pa_contig8	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503543	1504375	pa_ill_pa_contig71	contig_152	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504376	1505612	pa_ill_pa_contig65	contig_152	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506104	1505613	pa_ill_pa_contig80	contig_152	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506105	1697421	pa_ill_pa_contig13	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698547	1697422	pa_ill_pa_contig67	contig_152	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698548	1784931	pa_ill_pa_contig25	contig_152	99.98		True
translocation
161	249467	1784932	2034215	pa_ill_pa_contig9	contig_152	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037110	2034580	pa_ill_pa_contig53	contig_152	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038166	2037238	pa_ill_pa_contig72	contig_152	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038679	2038167	pa_ill_pa_contig78	contig_152	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038680	2042455	pa_ill_pa_contig47	contig_152	90.1		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	482	2042882	2042456	pa_ill_pa_contig84	contig_152	97.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2163941	2042883	pa_ill_pa_contig17	contig_152	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164203	2220205	pa_ill_pa_contig32	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221353	2220206	pa_ill_pa_contig64	contig_152	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516496	2221354	pa_ill_pa_contig2	contig_152	99.99		True
local misassembly
