S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_142	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268264	pa_ill_pa_contig6	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379474	268265	pa_ill_pa_contig20	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384871	379475	pa_ill_pa_contig45	contig_142	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384872	503567	pa_ill_pa_contig19	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503568	504059	pa_ill_pa_contig80	contig_142	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505296	504060	pa_ill_pa_contig65	contig_142	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506185	505297	pa_ill_pa_contig71	contig_142	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506186	506832	pa_ill_pa_contig8	contig_142	99.05		True
translocation
1	23992	506833	530824	pa_ill_pa_contig40	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530825	532182	pa_ill_pa_contig62	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532183	588865	pa_ill_pa_contig30	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588866	589682	pa_ill_pa_contig73	contig_142	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794565	589683	pa_ill_pa_contig12	contig_142	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794566	795947	pa_ill_pa_contig61	contig_142	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795948	902744	pa_ill_pa_contig21	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903892	902745	pa_ill_pa_contig64	contig_142	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903893	938220	pa_ill_pa_contig15	contig_142	99.86		True
local misassembly
34236	173697	938221	1077760	pa_ill_pa_contig15	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077761	1078395	pa_ill_pa_contig76	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079538	1078511	pa_ill_pa_contig68	contig_142	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080297	1080888	pa_ill_pa_contig77	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080889	1081578	pa_ill_pa_contig76	contig_142	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082666	1081694	pa_ill_pa_contig68	contig_142	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084272	1082667	pa_ill_pa_contig59	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084273	1085899	pa_ill_pa_contig58	contig_142	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085900	1090870	pa_ill_pa_contig46	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090871	1092442	pa_ill_pa_contig58	contig_142	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092443	1095680	pa_ill_pa_contig50	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095681	1096424	pa_ill_pa_contig75	contig_142	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103272	1097114	pa_ill_pa_contig43	contig_142	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103273	1104016	pa_ill_pa_contig75	contig_142	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104706	1173038	pa_ill_pa_contig28	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173039	1173913	pa_ill_pa_contig69	contig_142	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204681	1173914	pa_ill_pa_contig38	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207114	1204682	pa_ill_pa_contig48	contig_142	99.4		True
local misassembly
56	1079	1208293	1207270	pa_ill_pa_contig48	contig_142	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208294	1214883	pa_ill_pa_contig42	contig_142	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217837	1214884	pa_ill_pa_contig51	contig_142	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217838	1244631	pa_ill_pa_contig39	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245124	1244632	pa_ill_pa_contig79	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503692	1245125	pa_ill_pa_contig8	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503693	1504526	pa_ill_pa_contig71	contig_142	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504527	1505763	pa_ill_pa_contig65	contig_142	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506255	1505764	pa_ill_pa_contig80	contig_142	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506256	1697577	pa_ill_pa_contig13	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698703	1697578	pa_ill_pa_contig67	contig_142	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698704	1785101	pa_ill_pa_contig25	contig_142	99.99		True
translocation
161	249467	1785102	2034412	pa_ill_pa_contig9	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037307	2034777	pa_ill_pa_contig53	contig_142	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038364	2037435	pa_ill_pa_contig72	contig_142	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038877	2038365	pa_ill_pa_contig78	contig_142	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038878	2042657	pa_ill_pa_contig47	contig_142	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2043087	2042658	pa_ill_pa_contig84	contig_142	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2164156	2043088	pa_ill_pa_contig17	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164418	2220424	pa_ill_pa_contig32	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221572	2220425	pa_ill_pa_contig64	contig_142	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516736	2221573	pa_ill_pa_contig2	contig_142	99.99		True
local misassembly
1	247083	2763820	2516737	pa_ill_pa_contig2	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2763821	2764250	pa_ill_pa_contig84	contig_142	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2768025	2764251	pa_ill_pa_contig47	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2768026	2768538	pa_ill_pa_contig78	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2768539	2769468	pa_ill_pa_contig72	contig_142	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2769596	2772144	pa_ill_pa_contig52	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3176810	2772503	pa_ill_pa_contig4	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3176811	3178168	pa_ill_pa_contig62	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3178169	3300638	pa_ill_pa_contig16	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3354325	3301053	pa_ill_pa_contig33	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3354818	3354326	pa_ill_pa_contig79	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3389990	3354819	pa_ill_pa_contig26	contig_142	99.98		True
local misassembly
1	41228	3431219	3389991	pa_ill_pa_contig26	contig_142	99.99		True
translocation
56	770	3431928	3431220	pa_ill_pa_contig20	contig_142	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3437381	3431929	pa_ill_pa_contig45	contig_142	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3437382	3505798	pa_ill_pa_contig27	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3511405	3505799	pa_ill_pa_contig44	contig_142	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3599401	3511406	pa_ill_pa_contig24	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3599402	3600488	pa_ill_pa_contig67	contig_142	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3600489	3895075	pa_ill_pa_contig5	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3895076	3895892	pa_ill_pa_contig73	contig_142	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3895893	3931668	pa_ill_pa_contig37	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3934689	3932538	pa_ill_pa_contig55	contig_142	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3934690	4167261	pa_ill_pa_contig10	contig_142	99.98		True
translocation
129	1718	4167262	4168851	pa_ill_pa_contig57	contig_142	100.0		True
translocation
232388	237415	4168852	4173878	pa_ill_pa_contig10	contig_142	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4176311	4173879	pa_ill_pa_contig48	contig_142	99.6		True
local misassembly
1	1079	4177545	4176467	pa_ill_pa_contig48	contig_142	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4177546	4178391	pa_ill_pa_contig70	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4181400	4178392	pa_ill_pa_contig51	contig_142	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	4299307	4181401	pa_ill_pa_contig11	contig_142	99.98		True
local misassembly
1	92856	4392164	4299308	pa_ill_pa_contig11	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4392165	4393039	pa_ill_pa_contig69	contig_142	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4393040	4442010	pa_ill_pa_contig34	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4442011	4447613	pa_ill_pa_contig44	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	4553940	4447614	pa_ill_pa_contig22	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	4644469	4554316	pa_ill_pa_contig23	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4644470	4645555	pa_ill_pa_contig67	contig_142	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4645556	5111216	pa_ill_pa_contig3	contig_142	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5111217	5113674	pa_ill_pa_contig54	contig_142	99.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5114125	5113675	pa_ill_pa_contig83	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	5114126	5114993	pa_ill_pa_contig74	contig_142	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	5115797	5234802	pa_ill_pa_contig18	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	5234803	5240460	pa_ill_pa_contig44	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	5240461	5241298	pa_ill_pa_contig63	contig_142	100.0		True
translocation
56	1405	5242648	5241299	pa_ill_pa_contig12	contig_142	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	5242649	5244085	pa_ill_pa_contig61	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	5244086	5265989	pa_ill_pa_contig41	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	5267517	5266644	pa_ill_pa_contig74	contig_142	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5267518	5267968	pa_ill_pa_contig83	contig_142	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5270427	5267969	pa_ill_pa_contig54	contig_142	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
