S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_142	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268235	pa_ill_pa_contig6	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379445	268236	pa_ill_pa_contig20	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384842	379446	pa_ill_pa_contig45	contig_142	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384843	503530	pa_ill_pa_contig19	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503531	504022	pa_ill_pa_contig80	contig_142	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505259	504023	pa_ill_pa_contig65	contig_142	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506148	505260	pa_ill_pa_contig71	contig_142	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506149	506795	pa_ill_pa_contig8	contig_142	99.05		True
translocation
1	23992	506796	530785	pa_ill_pa_contig40	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530786	532143	pa_ill_pa_contig62	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532144	588836	pa_ill_pa_contig30	contig_142	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588837	589653	pa_ill_pa_contig73	contig_142	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794514	589654	pa_ill_pa_contig12	contig_142	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794515	795896	pa_ill_pa_contig61	contig_142	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795897	902677	pa_ill_pa_contig21	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903825	902678	pa_ill_pa_contig64	contig_142	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903826	938154	pa_ill_pa_contig15	contig_142	99.84		True
local misassembly
34236	173697	938155	1077683	pa_ill_pa_contig15	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077684	1078318	pa_ill_pa_contig76	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079461	1078434	pa_ill_pa_contig68	contig_142	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080219	1080810	pa_ill_pa_contig77	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080811	1081500	pa_ill_pa_contig76	contig_142	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082588	1081616	pa_ill_pa_contig68	contig_142	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084194	1082589	pa_ill_pa_contig59	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084195	1085821	pa_ill_pa_contig58	contig_142	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085822	1090790	pa_ill_pa_contig46	contig_142	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090791	1092362	pa_ill_pa_contig58	contig_142	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092363	1095600	pa_ill_pa_contig50	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095601	1096344	pa_ill_pa_contig75	contig_142	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103179	1097034	pa_ill_pa_contig43	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103180	1103923	pa_ill_pa_contig75	contig_142	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104613	1172934	pa_ill_pa_contig28	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172935	1173809	pa_ill_pa_contig69	contig_142	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204573	1173810	pa_ill_pa_contig38	contig_142	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207006	1204574	pa_ill_pa_contig48	contig_142	99.4		True
local misassembly
56	1079	1208185	1207162	pa_ill_pa_contig48	contig_142	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208186	1214770	pa_ill_pa_contig42	contig_142	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217723	1214771	pa_ill_pa_contig51	contig_142	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217724	1244516	pa_ill_pa_contig39	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245009	1244517	pa_ill_pa_contig79	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503562	1245010	pa_ill_pa_contig8	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503563	1504395	pa_ill_pa_contig71	contig_142	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504396	1505632	pa_ill_pa_contig65	contig_142	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506124	1505633	pa_ill_pa_contig80	contig_142	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506125	1697442	pa_ill_pa_contig13	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698568	1697443	pa_ill_pa_contig67	contig_142	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698569	1784954	pa_ill_pa_contig25	contig_142	99.98		True
translocation
161	249467	1784955	2034236	pa_ill_pa_contig9	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037131	2034601	pa_ill_pa_contig53	contig_142	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038187	2037259	pa_ill_pa_contig72	contig_142	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038700	2038188	pa_ill_pa_contig78	contig_142	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038701	2042480	pa_ill_pa_contig47	contig_142	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2042909	2042481	pa_ill_pa_contig84	contig_142	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2163967	2042910	pa_ill_pa_contig17	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164229	2220230	pa_ill_pa_contig32	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221378	2220231	pa_ill_pa_contig64	contig_142	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516528	2221379	pa_ill_pa_contig2	contig_142	99.98		True
local misassembly
1	247083	2763580	2516529	pa_ill_pa_contig2	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2763581	2764009	pa_ill_pa_contig84	contig_142	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2767782	2764010	pa_ill_pa_contig47	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2767783	2768295	pa_ill_pa_contig78	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2768296	2769222	pa_ill_pa_contig72	contig_142	98.06		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2769350	2771898	pa_ill_pa_contig52	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3176528	2772257	pa_ill_pa_contig4	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3176529	3177886	pa_ill_pa_contig62	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3177887	3300338	pa_ill_pa_contig16	contig_142	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3354024	3300753	pa_ill_pa_contig33	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3354517	3354025	pa_ill_pa_contig79	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3389685	3354518	pa_ill_pa_contig26	contig_142	99.97		True
local misassembly
1	41228	3430908	3389686	pa_ill_pa_contig26	contig_142	99.97		True
translocation
56	770	3431617	3430909	pa_ill_pa_contig20	contig_142	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3437068	3431618	pa_ill_pa_contig45	contig_142	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3437069	3505474	pa_ill_pa_contig27	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3511075	3505475	pa_ill_pa_contig44	contig_142	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3599060	3511076	pa_ill_pa_contig24	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3599061	3600147	pa_ill_pa_contig67	contig_142	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3600148	3894714	pa_ill_pa_contig5	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3894715	3895531	pa_ill_pa_contig73	contig_142	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3895532	3931301	pa_ill_pa_contig37	contig_142	99.98		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3934322	3932171	pa_ill_pa_contig55	contig_142	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3934323	4166867	pa_ill_pa_contig10	contig_142	99.97		True
translocation
129	1718	4166868	4168457	pa_ill_pa_contig57	contig_142	100.0		True
translocation
232388	237415	4168458	4173482	pa_ill_pa_contig10	contig_142	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4175915	4173483	pa_ill_pa_contig48	contig_142	99.6		True
local misassembly
1	1079	4177149	4176071	pa_ill_pa_contig48	contig_142	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4177150	4177994	pa_ill_pa_contig70	contig_142	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4181003	4177995	pa_ill_pa_contig51	contig_142	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	4298905	4181004	pa_ill_pa_contig11	contig_142	99.97		True
local misassembly
1	92856	4391754	4298906	pa_ill_pa_contig11	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4391755	4392630	pa_ill_pa_contig69	contig_142	99.39		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4392631	4441597	pa_ill_pa_contig34	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4441598	4447200	pa_ill_pa_contig44	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	4553516	4447201	pa_ill_pa_contig22	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	4644033	4553892	pa_ill_pa_contig23	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4644034	4645120	pa_ill_pa_contig67	contig_142	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4645121	5110752	pa_ill_pa_contig3	contig_142	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5110753	5113211	pa_ill_pa_contig54	contig_142	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5113662	5113212	pa_ill_pa_contig83	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	5113663	5114530	pa_ill_pa_contig74	contig_142	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	5115334	5234325	pa_ill_pa_contig18	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	5234326	5239983	pa_ill_pa_contig44	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	5239984	5240821	pa_ill_pa_contig63	contig_142	100.0		True
translocation
56	1405	5242171	5240822	pa_ill_pa_contig12	contig_142	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	5242172	5243608	pa_ill_pa_contig61	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	5243609	5265511	pa_ill_pa_contig41	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	868	5267039	5266166	pa_ill_pa_contig74	contig_142	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5267040	5267490	pa_ill_pa_contig83	contig_142	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5269949	5267491	pa_ill_pa_contig54	contig_142	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
