S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124898	124977	145	224	sa_ill_sa_contig10	contig_103	97.5		False
125386	125480	632	726	sa_ill_sa_contig10	contig_103	94.74		False
305	382	370156	370234	sa_ill_sa_contig51	contig_103	98.73		False
1	161	370156	370329	sa_ill_sa_contig51	contig_103	92.53		False
105	186	403280	403199	sa_ill_sa_contig25	contig_103	100.0		False
164	242	403284	403362	sa_ill_sa_contig23	contig_103	100.0		False
306	382	403458	403535	sa_ill_sa_contig51	contig_103	98.72		False
9108	9197	403850	403939	sa_ill_sa_contig20	contig_103	98.89		False
890	964	404022	403948	ef_ill_ef_contig21	contig_103	93.33		False
691	759	404229	404161	ef_ill_ef_contig21	contig_103	95.65		False
1	75	404310	404236	ef_ill_ef_contig16	contig_103	100.0		False
610	689	404314	404235	ef_ill_ef_contig21	contig_103	100.0		False
439	523	404320	404236	lm_ill_lm_contig37	contig_103	96.47		False
98793	98873	404589	404669	bs_ill_bs_contig3	contig_103	92.59		False
276	350	404750	404676	sa_ill_sa_contig25	contig_103	100.0		False
98882	98963	404670	404751	bs_ill_bs_contig3	contig_103	93.9		False
92	173	404752	404671	bs_ill_bs_contig1326	contig_103	93.9		False
1	79	404922	404844	sa_ill_sa_contig25	contig_103	100.0		False
87	460	404677	405050	sa_ill_sa_contig23	contig_103	99.2		False
1119	1250	408670	408539	lf_ill_lf_contig57	contig_103	92.42		False
1557	1697	408670	408530	lm_ill_lm_contig16	contig_103	92.2		False
1639	1779	408670	408530	ef_ill_ef_contig19	contig_103	92.2		False
1342	1443	408889	408788	lm_ill_lm_contig16	contig_103	91.18		False
855	982	408925	408798	bs_ill_bs_contig933	contig_103	93.75		False
779	853	409014	408940	lf_ill_lf_contig57	contig_103	98.67		False
761	844	409019	408936	bs_ill_bs_contig933	contig_103	96.43		False
1289	1373	409024	408940	ef_ill_ef_contig19	contig_103	100.0		False
1208	1294	409024	408938	lm_ill_lm_contig16	contig_103	98.85		False
504	618	409279	409165	bs_ill_bs_contig933	contig_103	100.0		False
956	1071	409279	409164	lm_ill_lm_contig16	contig_103	100.0		False
1037	1152	409279	409164	ef_ill_ef_contig19	contig_103	95.69		False
517	632	409279	409164	lf_ill_lf_contig57	contig_103	93.1		False
377	495	409404	409286	bs_ill_bs_contig933	contig_103	91.6		False
910	1028	409404	409286	ef_ill_ef_contig19	contig_103	90.76		False
827	947	409406	409286	lm_ill_lm_contig16	contig_103	90.08		False
775	902	409540	409413	ef_ill_ef_contig19	contig_103	92.19		False
694	826	409540	409408	lm_ill_lm_contig16	contig_103	90.98		False
242	376	409540	409406	bs_ill_bs_contig933	contig_103	91.85		False
20	166	409755	409609	bs_ill_bs_contig933	contig_103	92.52		False
261	334	409981	410054	bs_ill_bs_contig3	contig_103	93.24		False
142	348	438130	438334	sa_ill_sa_contig31	contig_103	96.62		False
1	133	478264	478132	sa_ill_sa_contig31	contig_103	98.5		False
134184	134302	478186	478304	sa_ill_sa_contig7	contig_103	97.48		False
131884	131983	478395	478296	sa_ill_sa_contig8	contig_103	98.0		False
45829	46373	478412	477869	sa_ill_sa_contig14	contig_103	98.17		False
106923	107136	478413	478200	sa_ill_sa_contig3	contig_103	99.53		False
18228	18355	654203	654078	bs_ill_bs_contig20	contig_103	94.53		False
10552	10623	654138	654209	sa_ill_sa_contig9	contig_103	100.0		False
249	397	654285	654137	sa_ill_sa_contig34	contig_103	99.33		False
169546	169626	654210	654290	sa_ill_sa_contig3	contig_103	98.77		False
98002	98191	789662	789851	sa_ill_sa_contig11	contig_103	97.89		False
45846	46038	789659	789851	sa_ill_sa_contig14	contig_103	98.45		False
106941	107135	789659	789853	sa_ill_sa_contig3	contig_103	98.46		False
98340	98592	789873	790125	sa_ill_sa_contig11	contig_103	94.86		False
46187	46439	789873	790125	sa_ill_sa_contig14	contig_103	94.47		False
46187	46439	789873	790125	sa_ill_sa_contig14	contig_103	94.47		False
78636	78790	939567	939413	sa_ill_sa_contig8	contig_103	98.71		False
46303	46464	939567	939406	sa_ill_sa_contig4	contig_103	98.15		False
206209	206371	939567	939405	sa_ill_sa_contig2	contig_103	98.77		False
34638	34810	939407	939579	sa_ill_sa_contig6	contig_103	99.42		False
207021	207093	939583	939511	sa_ill_sa_contig3	contig_103	95.89		False
126	348	939641	939420	sa_ill_sa_contig31	contig_103	91.67		False
41688	41771	939652	939569	sa_ill_sa_contig19	contig_103	94.05		False
31524	31858	939903	939569	sa_ill_sa_contig10	contig_103	92.49		False
29935	30062	970457	970584	sa_ill_sa_contig27	contig_103	94.53		False
13419	13637	971373	971155	sa_ill_sa_contig35	contig_103	91.36		False
29935	30062	971327	971456	sa_ill_sa_contig27	contig_103	93.85		False
1	162	971327	971490	sa_ill_sa_contig53	contig_103	93.29		False
13097	13239	971559	971417	sa_ill_sa_contig35	contig_103	97.9		False
3584	3906	988068	987746	sa_ill_sa_contig35	contig_103	95.05		False
3411	3583	988325	988153	sa_ill_sa_contig35	contig_103	95.38		False
3124	3352	988558	988330	sa_ill_sa_contig35	contig_103	93.01		False
2568	3906	989114	987746	sa_ill_sa_contig35	contig_103	91.24		False
334	638	1308469	1308773	sa_ill_sa_contig54	contig_103	90.16		False
230	451	1309184	1308963	sa_ill_sa_contig29	contig_103	90.99		False
1173	1420	1309240	1308993	sa_ill_sa_contig46	contig_103	90.32		False
1	120	1309413	1309294	sa_ill_sa_contig29	contig_103	92.5		False
1	280	1309577	1309298	sa_ill_sa_contig46	contig_103	91.07		False
1654	1727	1309594	1309521	sa_ill_sa_contig46	contig_103	93.24		False
410	549	1309989	1309850	sa_ill_sa_contig46	contig_103	92.86		False
1230	1434	1310004	1309800	sa_ill_sa_contig46	contig_103	90.24		False
1	103	1310234	1310132	sa_ill_sa_contig29	contig_103	99.03		False
1	370	1310398	1310029	sa_ill_sa_contig46	contig_103	91.35		False
337	638	1310114	1310415	sa_ill_sa_contig54	contig_103	90.73		False
3430	3620	1498860	1499049	sa_ill_sa_contig19	contig_103	95.88		False
107057	107136	1499109	1499188	sa_ill_sa_contig3	contig_103	98.75		False
134184	134277	1499202	1499109	sa_ill_sa_contig7	contig_103	98.94		False
98115	98262	1499109	1499256	sa_ill_sa_contig11	contig_103	100.0		False
45962	46109	1499109	1499256	sa_ill_sa_contig14	contig_103	98.65		False
3430	3541	1520099	1520209	sa_ill_sa_contig19	contig_103	98.21		False
1	112	1520209	1520098	sa_ill_sa_contig14	contig_103	99.11		False
142695	142808	1520096	1520209	sa_ill_sa_contig6	contig_103	95.69		False
131884	131983	1520117	1520216	sa_ill_sa_contig8	contig_103	97.0		False
98002	98194	1520120	1520312	sa_ill_sa_contig11	contig_103	98.96		False
45829	46041	1520100	1520312	sa_ill_sa_contig14	contig_103	99.53		False
106923	107138	1520099	1520314	sa_ill_sa_contig3	contig_103	99.54		False
1	92	1520248	1520338	sa_ill_sa_contig31	contig_103	97.83		False
97985	98221	1520104	1520338	sa_ill_sa_contig11	contig_103	98.31		False
45829	46068	1520100	1520338	sa_ill_sa_contig14	contig_103	99.17		False
46187	46447	1520331	1520591	sa_ill_sa_contig14	contig_103	97.7		False
62390	62500	1720183	1720074	sa_ill_sa_contig14	contig_103	92.92		False
613	688	1758748	1758823	ef_ill_ef_contig21	contig_103	100.0		False
1	76	1758749	1758824	ef_ill_ef_contig16	contig_103	100.0		False
447	524	1758747	1758824	lm_ill_lm_contig37	contig_103	100.0		False
699	767	1758844	1758912	ef_ill_ef_contig21	contig_103	98.55		False
1	96	1759031	1758937	sa_ill_sa_contig28	contig_103	98.96		False
1	96	1759031	1758937	sa_ill_sa_contig41	contig_103	98.96		False
34348	34443	1758937	1759031	sa_ill_sa_contig24	contig_103	98.96		False
174	241	1759046	1759113	lm_ill_lm_contig16	contig_103	92.65		False
501	667	1759291	1759458	ef_ill_ef_contig19	contig_103	92.31		False
2491	2571	1761565	1761485	lm_ill_lm_contig12	contig_103	92.59		False
569	719	1761414	1761565	bs_ill_bs_contig1146	contig_103	92.21		False
64	214	1761565	1761414	ef_ill_ef_contig25	contig_103	90.97		False
3317	3422	1762595	1762700	lf_ill_lf_contig57	contig_103	95.28		False
1374	1447	1762703	1762630	lm_ill_lm_contig12	contig_103	95.95		False
1382	1490	1762703	1762595	ef_ill_ef_contig17	contig_103	93.58		False
957	1068	1762703	1762592	bs_ill_bs_contig839	contig_103	92.86		False
3566	3636	1762858	1762928	lf_ill_lf_contig57	contig_103	92.96		False
1150	1221	1762930	1762859	lm_ill_lm_contig12	contig_103	97.22		False
1171	1242	1762930	1762859	ef_ill_ef_contig17	contig_103	95.83		False
733	807	1762930	1762856	bs_ill_bs_contig839	contig_103	93.33		False
4403	4500	1762871	1762968	pa_ill_pa_contig44	contig_103	94.95		False
629	697	1763276	1763208	lf_ill_lf_contig82	contig_103	95.65		False
