S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
114	240	271927	271801	ef_ill_ef_contig1	contig_101	97.64		False
1	77	271930	272006	ef_ill_ef_contig6	contig_101	100.0		False
52440	52512	271936	272008	ef_ill_ef_contig7	contig_101	100.0		False
1027346	1027576	272008	271778	ef_ill_ef_contig1	contig_101	99.13		False
78	235	272051	272208	ef_ill_ef_contig6	contig_101	99.37		False
22954	23120	272254	272088	ef_ill_ef_contig13	contig_101	96.41		False
29598	30337	302237	302976	ef_ill_ef_contig10	contig_101	93.14		False
30504	31456	302219	303171	ef_ill_ef_contig10	contig_101	92.58		False
1136	1374	604768	604530	sa_ill_sa_contig8	contig_101	92.47		False
656	727	605063	605134	ec_ill_ec_contig65	contig_101	95.83		False
1200	1338	604996	605134	pa_ill_pa_contig44	contig_101	91.37		False
4115	4186	605135	605064	se_ill_se_contig42	contig_101	95.83		False
786	906	605194	605314	ec_ill_ec_contig65	contig_101	95.87		False
1397	1538	605194	605335	pa_ill_pa_contig44	contig_101	90.85		False
561	1110	605343	604794	sa_ill_sa_contig8	contig_101	94.73		False
437	551	605465	605351	sa_ill_sa_contig8	contig_101	96.52		False
1	965	604593	605556	bs_ill_bs_contig933	contig_101	93.89		False
38	431	605864	605471	sa_ill_sa_contig8	contig_101	90.61		False
174	1725	604303	605865	lm_ill_lm_contig16	contig_101	90.95		False
40	1288	604618	605866	lf_ill_lf_contig57	contig_101	91.08		False
701	775	605937	606011	ef_ill_ef_contig21	contig_101	100.0		False
1684	1803	606198	606317	lf_ill_lf_contig57	contig_101	91.67		False
95	215	606198	606318	bs_ill_bs_contig1146	contig_101	92.56		False
2977	3114	606335	606198	lm_ill_lm_contig12	contig_101	92.75		False
3006	3124	606492	606374	sa_ill_sa_contig41	contig_101	96.64		False
2820	2949	606492	606363	lm_ill_lm_contig12	contig_101	91.54		False
483	720	606578	606815	bs_ill_bs_contig1146	contig_101	93.28		False
2078	2322	606586	606830	lf_ill_lf_contig57	contig_101	90.2		False
2474	2720	606831	606585	lm_ill_lm_contig12	contig_101	92.31		False
666	889	607064	606841	bs_ill_bs_contig991	contig_101	91.52		False
2240	2418	607065	606887	lm_ill_lm_contig12	contig_101	94.41		False
2346	2414	607148	607080	sa_ill_sa_contig41	contig_101	95.65		False
2388	2882	606894	607388	lf_ill_lf_contig57	contig_101	90.71		False
1914	2233	607391	607072	lm_ill_lm_contig12	contig_101	94.06		False
2102	2316	607392	607178	sa_ill_sa_contig41	contig_101	95.35		False
337	569	607394	607162	bs_ill_bs_contig991	contig_101	93.56		False
108	329	607626	607405	bs_ill_bs_contig991	contig_101	91.44		False
3233	3431	607739	607937	lf_ill_lf_contig57	contig_101	92.96		False
3783	3873	608086	608176	ec_ill_ec_contig65	contig_101	96.7		False
960	1050	608176	608086	se_ill_se_contig42	contig_101	96.7		False
4406	4500	608086	608180	pa_ill_pa_contig44	contig_101	96.84		False
1191	1538	608294	607947	sa_ill_sa_contig41	contig_101	95.11		False
912	1344	608380	607948	lm_ill_lm_contig12	contig_101	91.92		False
3441	3911	607945	608415	lf_ill_lf_contig57	contig_101	93.84		False
1	1065	608874	607823	bs_ill_bs_contig839	contig_101	92.31		False
497	1095	608988	608390	sa_ill_sa_contig41	contig_101	94.66		False
9	171	608828	608990	bs_ill_bs_contig13	contig_101	93.25		False
296	907	608996	608385	lm_ill_lm_contig12	contig_101	94.28		False
23	757	609098	608362	lf_ill_lf_contig82	contig_101	93.9		False
645532	646246	1614334	1615066	ef_ill_ef_contig1	contig_101	90.5		False
9	171	2112836	2112674	bs_ill_bs_contig13	contig_101	93.25		False
497	1095	2112676	2113274	sa_ill_sa_contig41	contig_101	94.66		False
296	907	2112668	2113279	lm_ill_lm_contig12	contig_101	94.28		False
23	757	2112566	2113302	lf_ill_lf_contig82	contig_101	93.9		False
3783	3873	2113578	2113488	ec_ill_ec_contig65	contig_101	96.7		False
960	1050	2113488	2113578	se_ill_se_contig42	contig_101	96.7		False
4406	4500	2113578	2113484	pa_ill_pa_contig44	contig_101	96.84		False
912	1344	2113284	2113716	lm_ill_lm_contig12	contig_101	91.92		False
1191	1538	2113370	2113717	sa_ill_sa_contig41	contig_101	95.11		False
3441	3911	2113719	2113249	lf_ill_lf_contig57	contig_101	93.84		False
1	1065	2112790	2113841	bs_ill_bs_contig839	contig_101	92.31		False
3233	3431	2113925	2113727	lf_ill_lf_contig57	contig_101	92.96		False
108	329	2114038	2114259	bs_ill_bs_contig991	contig_101	91.44		False
2102	2316	2114272	2114486	sa_ill_sa_contig41	contig_101	95.35		False
337	569	2114270	2114502	bs_ill_bs_contig991	contig_101	93.56		False
2346	2414	2114516	2114584	sa_ill_sa_contig41	contig_101	95.65		False
1914	2233	2114273	2114592	lm_ill_lm_contig12	contig_101	94.06		False
2388	2882	2114770	2114276	lf_ill_lf_contig57	contig_101	90.71		False
2240	2418	2114599	2114777	lm_ill_lm_contig12	contig_101	94.41		False
666	889	2114600	2114823	bs_ill_bs_contig991	contig_101	91.07		False
2078	2322	2115078	2114834	lf_ill_lf_contig57	contig_101	90.2		False
2474	2720	2114833	2115079	lm_ill_lm_contig12	contig_101	92.31		False
483	720	2115086	2114849	bs_ill_bs_contig1146	contig_101	93.28		False
3006	3134	2115172	2115300	sa_ill_sa_contig41	contig_101	93.8		False
2820	2949	2115172	2115301	lm_ill_lm_contig12	contig_101	91.54		False
1684	1803	2115466	2115347	lf_ill_lf_contig57	contig_101	92.5		False
95	215	2115466	2115346	bs_ill_bs_contig1146	contig_101	93.39		False
2977	3114	2115329	2115466	lm_ill_lm_contig12	contig_101	93.48		False
