S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	188	188	1	sa_ill_sa_contig13	contig_103	100.0		False
305	382	370274	370352	sa_ill_sa_contig51	contig_103	98.73		False
1	161	370274	370447	sa_ill_sa_contig51	contig_103	92.53		False
105	186	403407	403326	sa_ill_sa_contig25	contig_103	100.0		False
164	242	403411	403489	sa_ill_sa_contig23	contig_103	100.0		False
306	382	403585	403662	sa_ill_sa_contig51	contig_103	98.72		False
9108	9197	403978	404067	sa_ill_sa_contig20	contig_103	97.78		False
890	964	404150	404076	ef_ill_ef_contig21	contig_103	93.33		False
691	773	404358	404276	ef_ill_ef_contig21	contig_103	95.18		False
691	773	404358	404276	ef_ill_ef_contig21	contig_103	95.18		False
1	75	404439	404365	ef_ill_ef_contig16	contig_103	100.0		False
502	577	404440	404365	lf_ill_lf_contig69	contig_103	94.74		False
610	689	404443	404364	ef_ill_ef_contig21	contig_103	100.0		False
610	689	404443	404364	ef_ill_ef_contig21	contig_103	100.0		False
439	523	404449	404365	lm_ill_lm_contig37	contig_103	96.47		False
269	356	404631	404544	lm_ill_lm_contig37	contig_103	95.45		False
428	521	404631	404538	ef_ill_ef_contig21	contig_103	95.74		False
428	521	404631	404538	ef_ill_ef_contig21	contig_103	95.74		False
324	418	404638	404544	lf_ill_lf_contig69	contig_103	93.68		False
91	157	404872	404806	ef_ill_ef_contig21	contig_103	92.54		False
85	157	404878	404806	ef_ill_ef_contig21	contig_103	91.78		False
276	350	404879	404805	sa_ill_sa_contig25	contig_103	100.0		False
98882	98963	404799	404880	bs_ill_bs_contig3	contig_103	93.9		False
92	173	404881	404800	bs_ill_bs_contig1326	contig_103	93.9		False
1	79	405051	404973	sa_ill_sa_contig25	contig_103	100.0		False
87	460	404806	405179	sa_ill_sa_contig23	contig_103	99.2		False
688	765	408385	408462	sa_ill_sa_contig51	contig_103	100.0		False
1243	1307	408552	408488	lf_ill_lf_contig69	contig_103	100.0		False
3804	3891	409059	409146	se_ill_se_contig42	contig_103	90.91		False
950	1024	409148	409074	ec_ill_ec_contig65	contig_103	94.67		False
779	853	409149	409075	lf_ill_lf_contig57	contig_103	98.67		False
1289	1407	409159	409041	ef_ill_ef_contig19	contig_103	96.64		False
1397	1503	409314	409208	pa_ill_pa_contig44	contig_103	96.26		False
786	906	409314	409194	ec_ill_ec_contig65	contig_103	93.39		False
3937	4076	409194	409333	se_ill_se_contig42	contig_103	91.43		False
500	759	409430	409171	lf_ill_lf_contig57	contig_103	91.54		False
4115	4186	409373	409444	se_ill_se_contig42	contig_103	94.44		False
656	727	409445	409374	ec_ill_ec_contig65	contig_103	94.44		False
734	1282	409716	409168	ef_ill_ef_contig19	contig_103	94.35		False
40	153	409885	409772	lf_ill_lf_contig57	contig_103	92.11		False
1	982	409910	408933	bs_ill_bs_contig933	contig_103	92.42		False
2	98	409857	409953	bs_ill_bs_contig3	contig_103	92.78		False
490	676	409955	409769	ef_ill_ef_contig19	contig_103	93.58		False
174	1724	410188	408641	lm_ill_lm_contig16	contig_103	90.25		False
261	334	410116	410189	bs_ill_bs_contig3	contig_103	93.24		False
142	348	438272	438478	sa_ill_sa_contig31	contig_103	97.58		False
1	133	478423	478291	sa_ill_sa_contig31	contig_103	98.5		False
134184	134302	478345	478463	sa_ill_sa_contig7	contig_103	97.48		False
131884	131983	478554	478455	sa_ill_sa_contig8	contig_103	98.0		False
45829	46373	478571	478028	sa_ill_sa_contig14	contig_103	98.17		False
106923	107136	478572	478359	sa_ill_sa_contig3	contig_103	99.53		False
38188	38352	540821	540985	sa_ill_sa_contig23	contig_103	95.76		False
343	460	541080	541197	sa_ill_sa_contig23	contig_103	100.0		False
304	384	541370	541450	lm_ill_lm_contig12	contig_103	92.59		False
8	169	541531	541370	bs_ill_bs_contig13	contig_103	95.06		False
396	700	541462	541766	lm_ill_lm_contig12	contig_103	97.7		False
325	721	541370	541766	ef_ill_ef_contig17	contig_103	94.96		False
322	545	541544	541767	se_ill_se_contig42	contig_103	90.62		False
4288	4511	541767	541544	ec_ill_ec_contig65	contig_103	90.62		False
4903	5134	541776	541544	pa_ill_pa_contig44	contig_103	90.56		False
701	885	541768	541952	lm_ill_lm_contig12	contig_103	90.81		False
223	726	541462	541966	lf_ill_lf_contig82	contig_103	95.64		False
722	923	541768	541969	ef_ill_ef_contig17	contig_103	93.56		False
960	1053	542183	542276	se_ill_se_contig42	contig_103	96.81		False
3780	3873	542276	542183	ec_ill_ec_contig65	contig_103	96.81		False
4403	4500	542276	542179	pa_ill_pa_contig44	contig_103	96.94		False
1019	1366	542065	542412	ef_ill_ef_contig17	contig_103	95.11		False
965	1346	542032	542413	lm_ill_lm_contig12	contig_103	94.76		False
3436	3788	542419	542067	lf_ill_lf_contig57	contig_103	92.07		False
1367	1447	542433	542513	lm_ill_lm_contig12	contig_103	97.53		False
1	1068	541484	542551	bs_ill_bs_contig839	contig_103	93.74		False
2688	2883	543174	542979	lf_ill_lf_contig57	contig_103	93.37		False
1921	2135	542976	543190	ef_ill_ef_contig17	contig_103	95.35		False
1910	2127	542973	543190	lm_ill_lm_contig12	contig_103	91.74		False
105	553	542742	543190	bs_ill_bs_contig991	contig_103	90.87		False
2165	2233	543220	543288	ef_ill_ef_contig17	contig_103	95.65		False
2567	2643	543295	543219	lf_ill_lf_contig57	contig_103	90.91		False
2249	2365	543303	543419	ef_ill_ef_contig17	contig_103	92.31		False
480	720	543790	543550	bs_ill_bs_contig1146	contig_103	95.85		False
2427	2730	543487	543790	lm_ill_lm_contig12	contig_103	93.09		False
1863	1977	543995	543881	lf_ill_lf_contig57	contig_103	91.3		False
2799	2936	543858	543995	lm_ill_lm_contig12	contig_103	93.48		False
386	504	543879	543997	ef_ill_ef_contig25	contig_103	96.64		False
95	183	544175	544087	bs_ill_bs_contig1146	contig_103	91.01		False
1098	1286	544840	544652	lf_ill_lf_contig57	contig_103	91.01		False
3804	3891	545065	545152	se_ill_se_contig42	contig_103	90.91		False
950	1024	545154	545080	ec_ill_ec_contig65	contig_103	94.67		False
779	853	545155	545081	lf_ill_lf_contig57	contig_103	98.67		False
1397	1503	545320	545214	pa_ill_pa_contig44	contig_103	96.26		False
786	906	545320	545200	ec_ill_ec_contig65	contig_103	93.39		False
3937	4076	545200	545339	se_ill_se_contig42	contig_103	91.43		False
500	762	545436	545174	lf_ill_lf_contig57	contig_103	91.25		False
4115	4186	545379	545450	se_ill_se_contig42	contig_103	94.44		False
656	727	545451	545380	ec_ill_ec_contig65	contig_103	94.44		False
1	982	545921	544939	bs_ill_bs_contig933	contig_103	92.93		False
2	91	545868	545957	bs_ill_bs_contig3	contig_103	93.33		False
496	1806	545960	544652	ef_ill_ef_contig19	contig_103	91.66		False
174	1724	546196	544652	lm_ill_lm_contig16	contig_103	90.11		False
261	334	546124	546197	bs_ill_bs_contig3	contig_103	93.24		False
18228	18355	654423	654298	bs_ill_bs_contig20	contig_103	94.53		False
10552	10623	654358	654429	sa_ill_sa_contig9	contig_103	100.0		False
249	397	654505	654357	sa_ill_sa_contig34	contig_103	100.0		False
169546	169626	654430	654510	sa_ill_sa_contig3	contig_103	100.0		False
343	460	654515	654632	sa_ill_sa_contig23	contig_103	100.0		False
304	384	654805	654885	lm_ill_lm_contig12	contig_103	92.59		False
8	169	654966	654805	bs_ill_bs_contig13	contig_103	95.06		False
396	700	654897	655201	lm_ill_lm_contig12	contig_103	97.7		False
325	721	654805	655201	ef_ill_ef_contig17	contig_103	94.96		False
4288	4511	655202	654979	ec_ill_ec_contig65	contig_103	90.62		False
322	545	654979	655202	se_ill_se_contig42	contig_103	90.62		False
4903	5134	655211	654979	pa_ill_pa_contig44	contig_103	90.56		False
223	726	654897	655401	lf_ill_lf_contig82	contig_103	95.84		False
722	923	655203	655404	ef_ill_ef_contig17	contig_103	94.06		False
3780	3873	655711	655618	ec_ill_ec_contig65	contig_103	96.81		False
960	1053	655618	655711	se_ill_se_contig42	contig_103	96.81		False
4403	4500	655711	655614	pa_ill_pa_contig44	contig_103	96.94		False
1019	1366	655500	655847	ef_ill_ef_contig17	contig_103	95.11		False
965	1346	655467	655848	lm_ill_lm_contig12	contig_103	94.76		False
3436	3788	655854	655502	lf_ill_lf_contig57	contig_103	92.07		False
1367	1447	655868	655948	lm_ill_lm_contig12	contig_103	97.53		False
1	1068	654919	655986	bs_ill_bs_contig839	contig_103	93.83		False
1677	1863	656180	656366	lm_ill_lm_contig12	contig_103	90.91		False
