S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
114	240	271915	271789	ef_ill_ef_contig1	contig_101	97.64		False
1	77	271918	271994	ef_ill_ef_contig6	contig_101	100.0		False
52440	52512	271924	271996	ef_ill_ef_contig7	contig_101	100.0		False
1027346	1027576	271996	271766	ef_ill_ef_contig1	contig_101	99.13		False
78	235	272039	272196	ef_ill_ef_contig6	contig_101	99.37		False
22954	23120	272242	272076	ef_ill_ef_contig13	contig_101	96.41		False
29598	30337	302223	302962	ef_ill_ef_contig10	contig_101	93.14		False
30504	31456	302205	303157	ef_ill_ef_contig10	contig_101	92.58		False
1136	1374	604740	604502	sa_ill_sa_contig8	contig_101	92.47		False
656	727	605035	605106	ec_ill_ec_contig65	contig_101	95.83		False
1200	1338	604968	605106	pa_ill_pa_contig44	contig_101	91.37		False
4115	4186	605107	605036	se_ill_se_contig42	contig_101	95.83		False
786	906	605166	605286	ec_ill_ec_contig65	contig_101	95.87		False
1397	1538	605166	605307	pa_ill_pa_contig44	contig_101	90.85		False
561	1110	605315	604766	sa_ill_sa_contig8	contig_101	94.73		False
437	551	605437	605323	sa_ill_sa_contig8	contig_101	96.52		False
1	965	604565	605528	bs_ill_bs_contig933	contig_101	93.89		False
38	431	605836	605443	sa_ill_sa_contig8	contig_101	90.61		False
174	1725	604275	605837	lm_ill_lm_contig16	contig_101	90.95		False
40	1288	604590	605838	lf_ill_lf_contig57	contig_101	91.08		False
701	775	605909	605983	ef_ill_ef_contig21	contig_101	100.0		False
1684	1803	606170	606289	lf_ill_lf_contig57	contig_101	91.67		False
95	215	606170	606290	bs_ill_bs_contig1146	contig_101	92.56		False
2977	3114	606307	606170	lm_ill_lm_contig12	contig_101	92.75		False
3006	3124	606464	606346	sa_ill_sa_contig41	contig_101	96.64		False
2820	2949	606464	606335	lm_ill_lm_contig12	contig_101	91.54		False
483	720	606550	606787	bs_ill_bs_contig1146	contig_101	93.28		False
2078	2322	606558	606802	lf_ill_lf_contig57	contig_101	90.2		False
2474	2720	606803	606557	lm_ill_lm_contig12	contig_101	92.31		False
666	889	607036	606813	bs_ill_bs_contig991	contig_101	91.52		False
2240	2418	607037	606859	lm_ill_lm_contig12	contig_101	94.41		False
2346	2414	607120	607052	sa_ill_sa_contig41	contig_101	95.65		False
2388	2882	606866	607360	lf_ill_lf_contig57	contig_101	90.71		False
1914	2233	607363	607044	lm_ill_lm_contig12	contig_101	94.06		False
2102	2316	607364	607150	sa_ill_sa_contig41	contig_101	95.35		False
337	569	607366	607134	bs_ill_bs_contig991	contig_101	93.56		False
108	329	607598	607377	bs_ill_bs_contig991	contig_101	91.44		False
3233	3431	607711	607909	lf_ill_lf_contig57	contig_101	92.96		False
3783	3873	608058	608148	ec_ill_ec_contig65	contig_101	96.7		False
960	1050	608148	608058	se_ill_se_contig42	contig_101	96.7		False
4406	4500	608058	608152	pa_ill_pa_contig44	contig_101	96.84		False
1191	1538	608266	607919	sa_ill_sa_contig41	contig_101	95.11		False
912	1344	608352	607920	lm_ill_lm_contig12	contig_101	91.92		False
3441	3911	607917	608387	lf_ill_lf_contig57	contig_101	93.84		False
1	1065	608846	607795	bs_ill_bs_contig839	contig_101	92.31		False
497	1095	608960	608362	sa_ill_sa_contig41	contig_101	94.66		False
9	171	608800	608962	bs_ill_bs_contig13	contig_101	93.25		False
296	907	608968	608357	lm_ill_lm_contig12	contig_101	94.28		False
23	757	609070	608334	lf_ill_lf_contig82	contig_101	93.9		False
645532	646246	1614288	1615020	ef_ill_ef_contig1	contig_101	90.5		False
9	171	2112774	2112612	bs_ill_bs_contig13	contig_101	93.25		False
497	1095	2112614	2113212	sa_ill_sa_contig41	contig_101	94.66		False
296	907	2112606	2113217	lm_ill_lm_contig12	contig_101	94.28		False
23	757	2112504	2113240	lf_ill_lf_contig82	contig_101	93.9		False
960	1050	2113426	2113516	se_ill_se_contig42	contig_101	96.7		False
3783	3873	2113516	2113426	ec_ill_ec_contig65	contig_101	96.7		False
4406	4500	2113516	2113422	pa_ill_pa_contig44	contig_101	96.84		False
912	1344	2113222	2113654	lm_ill_lm_contig12	contig_101	91.92		False
1191	1538	2113308	2113655	sa_ill_sa_contig41	contig_101	95.11		False
3441	3911	2113657	2113187	lf_ill_lf_contig57	contig_101	93.84		False
1	1065	2112728	2113779	bs_ill_bs_contig839	contig_101	92.31		False
3233	3431	2113863	2113665	lf_ill_lf_contig57	contig_101	92.96		False
108	329	2113976	2114197	bs_ill_bs_contig991	contig_101	91.44		False
2102	2316	2114210	2114424	sa_ill_sa_contig41	contig_101	95.35		False
337	569	2114208	2114440	bs_ill_bs_contig991	contig_101	93.56		False
2346	2414	2114454	2114522	sa_ill_sa_contig41	contig_101	95.65		False
1914	2233	2114211	2114530	lm_ill_lm_contig12	contig_101	94.06		False
2388	2882	2114708	2114214	lf_ill_lf_contig57	contig_101	90.71		False
2240	2418	2114537	2114715	lm_ill_lm_contig12	contig_101	94.41		False
666	889	2114538	2114761	bs_ill_bs_contig991	contig_101	91.07		False
2078	2322	2115016	2114772	lf_ill_lf_contig57	contig_101	90.2		False
2474	2720	2114771	2115017	lm_ill_lm_contig12	contig_101	92.31		False
483	720	2115024	2114787	bs_ill_bs_contig1146	contig_101	93.28		False
3006	3134	2115110	2115238	sa_ill_sa_contig41	contig_101	93.8		False
2820	2949	2115110	2115239	lm_ill_lm_contig12	contig_101	91.54		False
1684	1803	2115404	2115285	lf_ill_lf_contig57	contig_101	92.5		False
95	215	2115404	2115284	bs_ill_bs_contig1146	contig_101	93.39		False
2977	3114	2115267	2115404	lm_ill_lm_contig12	contig_101	93.48		False
3184	3302	2115287	2115405	sa_ill_sa_contig41	contig_101	94.12		False
38	431	2115636	2116029	sa_ill_sa_contig8	contig_101	90.61		False
437	551	2116035	2116149	sa_ill_sa_contig8	contig_101	96.52		False
786	906	2116306	2116186	ec_ill_ec_contig65	contig_101	95.87		False
1397	1538	2116306	2116165	pa_ill_pa_contig44	contig_101	90.85		False
4115	4186	2116365	2116436	se_ill_se_contig42	contig_101	95.83		False
656	727	2116437	2116366	ec_ill_ec_contig65	contig_101	95.83		False
1200	1338	2116504	2116366	pa_ill_pa_contig44	contig_101	91.37		False
561	1110	2116157	2116706	sa_ill_sa_contig8	contig_101	94.73		False
40	1288	2116882	2115634	lf_ill_lf_contig57	contig_101	91.08		False
1	965	2116907	2115944	bs_ill_bs_contig933	contig_101	93.89		False
1136	1374	2116732	2116970	sa_ill_sa_contig8	contig_101	92.47		False
174	1725	2117197	2115635	lm_ill_lm_contig16	contig_101	90.95		False
1	93	2117387	2117479	ef_ill_ef_contig4	contig_101	95.7		False
238692	238991	2117686	2117387	ef_ill_ef_contig3	contig_101	99.67		False
1136	1374	2387755	2387517	sa_ill_sa_contig8	contig_101	92.47		False
656	727	2388050	2388121	ec_ill_ec_contig65	contig_101	95.83		False
1200	1338	2387983	2388121	pa_ill_pa_contig44	contig_101	91.37		False
4115	4186	2388122	2388051	se_ill_se_contig42	contig_101	95.83		False
786	906	2388181	2388301	ec_ill_ec_contig65	contig_101	95.87		False
1397	1538	2388181	2388322	pa_ill_pa_contig44	contig_101	90.85		False
561	1110	2388330	2387781	sa_ill_sa_contig8	contig_101	94.73		False
437	551	2388452	2388338	sa_ill_sa_contig8	contig_101	96.52		False
1	965	2387580	2388543	bs_ill_bs_contig933	contig_101	93.89		False
38	431	2388851	2388458	sa_ill_sa_contig8	contig_101	90.61		False
