S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	188	188	1	sa_ill_sa_contig13	contig_103	100.0		False
305	382	370230	370307	sa_ill_sa_contig51	contig_103	100.0		False
10469	10543	370235	370309	sa_ill_sa_contig9	contig_103	100.0		False
1	161	370230	370402	sa_ill_sa_contig51	contig_103	93.06		False
105	186	403356	403275	sa_ill_sa_contig25	contig_103	100.0		False
164	242	403360	403438	sa_ill_sa_contig23	contig_103	100.0		False
306	382	403534	403611	sa_ill_sa_contig51	contig_103	98.72		False
9108	9197	403926	404014	sa_ill_sa_contig20	contig_103	97.78		False
890	964	404097	404023	ef_ill_ef_contig21	contig_103	93.33		False
691	773	404305	404223	ef_ill_ef_contig21	contig_103	95.18		False
1	75	404386	404312	ef_ill_ef_contig16	contig_103	100.0		False
502	577	404387	404312	lf_ill_lf_contig69	contig_103	94.74		False
610	689	404390	404311	ef_ill_ef_contig21	contig_103	100.0		False
439	523	404396	404312	lm_ill_lm_contig37	contig_103	96.47		False
429	521	404577	404485	ef_ill_ef_contig21	contig_103	95.7		False
269	356	404578	404491	lm_ill_lm_contig37	contig_103	95.45		False
324	418	404585	404491	lf_ill_lf_contig69	contig_103	93.68		False
98793	98873	404666	404746	bs_ill_bs_contig3	contig_103	93.83		False
276	350	404827	404753	sa_ill_sa_contig25	contig_103	100.0		False
98882	98963	404747	404828	bs_ill_bs_contig3	contig_103	93.9		False
92	173	404829	404748	bs_ill_bs_contig1326	contig_103	93.9		False
1	79	404999	404921	sa_ill_sa_contig25	contig_103	100.0		False
87	460	404754	405127	sa_ill_sa_contig23	contig_103	99.2		False
688	765	408333	408410	sa_ill_sa_contig51	contig_103	100.0		False
1243	1307	408500	408436	lf_ill_lf_contig69	contig_103	100.0		False
1412	1806	408983	408589	ef_ill_ef_contig19	contig_103	90.38		False
3804	3891	409006	409093	se_ill_se_contig42	contig_103	90.91		False
950	1024	409095	409021	ec_ill_ec_contig65	contig_103	94.67		False
779	853	409096	409022	lf_ill_lf_contig57	contig_103	98.67		False
1289	1407	409106	408988	ef_ill_ef_contig19	contig_103	96.64		False
1397	1503	409261	409155	pa_ill_pa_contig44	contig_103	96.26		False
786	906	409261	409141	ec_ill_ec_contig65	contig_103	93.39		False
3937	4076	409141	409280	se_ill_se_contig42	contig_103	91.43		False
500	759	409377	409118	lf_ill_lf_contig57	contig_103	91.15		False
4115	4186	409320	409391	se_ill_se_contig42	contig_103	93.06		False
656	727	409392	409321	ec_ill_ec_contig65	contig_103	93.06		False
734	1282	409663	409115	ef_ill_ef_contig19	contig_103	94.17		False
40	190	409837	409687	lf_ill_lf_contig57	contig_103	90.07		False
1	982	409862	408880	bs_ill_bs_contig933	contig_103	92.83		False
2	120	409809	409927	bs_ill_bs_contig3	contig_103	90.76		False
470	710	409927	409687	ef_ill_ef_contig19	contig_103	91.7		False
174	1724	410141	408589	lm_ill_lm_contig16	contig_103	90.69		False
261	334	410069	410142	bs_ill_bs_contig3	contig_103	93.24		False
142	348	438223	438429	sa_ill_sa_contig31	contig_103	97.58		False
1	133	478362	478230	sa_ill_sa_contig31	contig_103	98.5		False
134184	134302	478284	478402	sa_ill_sa_contig7	contig_103	97.48		False
131884	131983	478493	478394	sa_ill_sa_contig8	contig_103	98.0		False
45829	46373	478510	477967	sa_ill_sa_contig14	contig_103	98.17		False
106923	107136	478511	478298	sa_ill_sa_contig3	contig_103	99.53		False
38188	38352	540759	540923	sa_ill_sa_contig23	contig_103	95.76		False
343	460	541018	541135	sa_ill_sa_contig23	contig_103	100.0		False
304	384	541312	541392	lm_ill_lm_contig12	contig_103	92.59		False
8	169	541473	541312	bs_ill_bs_contig13	contig_103	95.06		False
4282	4511	541715	541486	ec_ill_ec_contig65	contig_103	90.87		False
322	551	541486	541715	se_ill_se_contig42	contig_103	90.87		False
4903	5134	541717	541486	pa_ill_pa_contig44	contig_103	90.95		False
396	885	541404	541893	lm_ill_lm_contig12	contig_103	95.1		False
223	726	541404	541907	lf_ill_lf_contig82	contig_103	95.83		False
325	923	541312	541910	ef_ill_ef_contig17	contig_103	94.49		False
3780	3873	542217	542124	ec_ill_ec_contig65	contig_103	96.81		False
960	1053	542124	542217	se_ill_se_contig42	contig_103	96.81		False
4403	4500	542217	542120	pa_ill_pa_contig44	contig_103	96.94		False
1019	1366	542006	542353	ef_ill_ef_contig17	contig_103	95.11		False
