S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
38202	38352	1	151	sa_ill_sa_contig23	contig_8	99.34		True
local misassembly
38161	38352	239	429	sa_ill_sa_contig23	contig_8	95.31		True
translocation
203	3323	522	3644	sa_ill_sa_contig41	contig_8	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1649	4032	5680	sa_ill_sa_contig8	contig_8	99.88		True
translocation
1	41074	5681	46741	sa_ill_sa_contig20	contig_8	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	46767	48340	sa_ill_sa_contig47	contig_8	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	51180	48341	sa_ill_sa_contig44	contig_8	99.61		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	51206	57890	sa_ill_sa_contig37	contig_8	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	57891	58601	sa_ill_sa_contig55	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	72960	58602	sa_ill_sa_contig33	contig_8	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	77954	72961	sa_ill_sa_contig39	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	128651	77955	sa_ill_sa_contig17	contig_8	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	128652	172861	sa_ill_sa_contig12	contig_8	99.74		True
local misassembly
43758	70357	172862	199451	sa_ill_sa_contig12	contig_8	99.38		True
indel: indel (> 5bp) [fragmentation of reference genome]
98340	98561	199673	199452	sa_ill_sa_contig11	contig_8	98.08		True
local misassembly
98057	98213	199830	199674	sa_ill_sa_contig11	contig_8	98.58		True
translocation
1	21042	220866	199831	sa_ill_sa_contig31	contig_8	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	142808	363837	221020	sa_ill_sa_contig6	contig_8	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	363838	364370	sa_ill_sa_contig63	contig_8	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	407872	364371	sa_ill_sa_contig18	contig_8	99.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	407873	409544	sa_ill_sa_contig46	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	857	410930	410074	sa_ill_sa_contig54	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	411296	437475	sa_ill_sa_contig29	contig_8	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	437476	442056	sa_ill_sa_contig40	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	447374	442057	sa_ill_sa_contig38	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	451955	447375	sa_ill_sa_contig40	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	451956	582274	sa_ill_sa_contig9	contig_8	99.9		True
translocation
71	20896	582275	603100	sa_ill_sa_contig32	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	603101	603584	sa_ill_sa_contig65	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	605367	604703	sa_ill_sa_contig60	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	730997	605368	sa_ill_sa_contig10	contig_8	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	731729	745422	sa_ill_sa_contig35	contig_8	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	745423	748340	sa_ill_sa_contig43	contig_8	99.76		True
fake: not a misassembly [fragmentation of reference genome]
56	861	749264	748459	sa_ill_sa_contig53	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	780150	749265	sa_ill_sa_contig27	contig_8	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	929596	780196	sa_ill_sa_contig5	contig_8	99.63		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	1061877	929938	sa_ill_sa_contig8	contig_8	99.95		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1065369	1062250	sa_ill_sa_contig41	contig_8	99.87		True
translocation
1	34367	1065534	1099903	sa_ill_sa_contig25	contig_8	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1100436	1099904	sa_ill_sa_contig63	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	1100437	1139201	sa_ill_sa_contig22	contig_8	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
19	34443	1139202	1173620	sa_ill_sa_contig24	contig_8	99.97		True
translocation
1	1604	1175223	1173621	sa_ill_sa_contig8	contig_8	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1178762	1175642	sa_ill_sa_contig41	contig_8	99.94		True
translocation
62396	62502	1178869	1178763	sa_ill_sa_contig14	contig_8	98.6		True
local misassembly
1	62604	1241350	1178919	sa_ill_sa_contig14	contig_8	99.71		True
translocation
98092	98471	1241351	1241729	sa_ill_sa_contig11	contig_8	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	1281453	1241730	sa_ill_sa_contig21	contig_8	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	1309566	1281458	sa_ill_sa_contig28	contig_8	99.95		True
translocation
1	1604	1311169	1309567	sa_ill_sa_contig8	contig_8	99.71		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	1314716	1311591	sa_ill_sa_contig41	contig_8	99.94		True
translocation
2	925	1316187	1315270	sa_ill_sa_contig51	contig_8	98.92		True
local misassembly [fragmentation of reference genome]
1	32969	1349347	1316392	sa_ill_sa_contig26	contig_8	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	1349500	1363706	sa_ill_sa_contig34	contig_8	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1364417	1363707	sa_ill_sa_contig55	contig_8	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1364418	1386204	sa_ill_sa_contig30	contig_8	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1393286	1386205	sa_ill_sa_contig36	contig_8	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1393287	1491864	sa_ill_sa_contig11	contig_8	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1493193	1491865	sa_ill_sa_contig48	contig_8	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1493194	1716490	sa_ill_sa_contig1	contig_8	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	1716491	1716974	sa_ill_sa_contig65	contig_8	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	1718755	1718091	sa_ill_sa_contig60	contig_8	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	1719299	1718756	sa_ill_sa_contig10	contig_8	93.31		True
translocation
1	63338	1719300	1782602	sa_ill_sa_contig13	contig_8	99.89		True
local misassembly
63108	66060	1782603	1785555	sa_ill_sa_contig13	contig_8	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	1827325	1785556	sa_ill_sa_contig19	contig_8	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	1827514	2004644	sa_ill_sa_contig4	contig_8	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	2004645	2055341	sa_ill_sa_contig16	contig_8	99.96		True
fake: not a misassembly [fragmentation of reference genome]
78271	134302	2111402	2055404	sa_ill_sa_contig7	contig_8	99.92		True
local misassembly
1	78138	2189407	2111403	sa_ill_sa_contig7	contig_8	99.8		True
fake: not a misassembly [fragmentation of reference genome]
55	207093	2396263	2189420	sa_ill_sa_contig3	contig_8	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	211909	2608127	2396264	sa_ill_sa_contig2	contig_8	99.95		True
fake: not a misassembly [fragmentation of reference genome]
