S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	80328	80406	1	sa_ill_sa_contig6	contig_10	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	80407	80939	sa_ill_sa_contig63	contig_10	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	124469	80940	sa_ill_sa_contig18	contig_10	99.41		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	124470	126142	sa_ill_sa_contig46	contig_10	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	127529	126672	sa_ill_sa_contig54	contig_10	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	127895	154082	sa_ill_sa_contig29	contig_10	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	154083	158664	sa_ill_sa_contig40	contig_10	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	163984	158665	sa_ill_sa_contig38	contig_10	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	168568	163985	sa_ill_sa_contig40	contig_10	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	168569	298943	sa_ill_sa_contig9	contig_10	99.83		True
translocation
71	20896	298944	319772	sa_ill_sa_contig32	contig_10	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	319773	320256	sa_ill_sa_contig65	contig_10	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	322039	321375	sa_ill_sa_contig60	contig_10	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	447768	322040	sa_ill_sa_contig10	contig_10	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	448500	462195	sa_ill_sa_contig35	contig_10	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	462196	465115	sa_ill_sa_contig43	contig_10	99.6		True
fake: not a misassembly [fragmentation of reference genome]
56	861	466039	465234	sa_ill_sa_contig53	contig_10	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	496946	466040	sa_ill_sa_contig27	contig_10	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	646481	496992	sa_ill_sa_contig5	contig_10	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	778845	646823	sa_ill_sa_contig8	contig_10	99.89		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	782339	779217	sa_ill_sa_contig41	contig_10	99.68		True
translocation
1	34367	782504	816879	sa_ill_sa_contig25	contig_10	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	817412	816880	sa_ill_sa_contig63	contig_10	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	817413	856207	sa_ill_sa_contig22	contig_10	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
19	34443	856208	890640	sa_ill_sa_contig24	contig_10	99.92		True
translocation
1	1604	892242	890641	sa_ill_sa_contig8	contig_10	99.59		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	895782	892660	sa_ill_sa_contig41	contig_10	99.78		True
translocation
62396	62502	895889	895783	sa_ill_sa_contig14	contig_10	98.6		True
local misassembly
1	62604	958404	895939	sa_ill_sa_contig14	contig_10	99.66		True
translocation
98092	98471	958405	958783	sa_ill_sa_contig11	contig_10	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	998523	958784	sa_ill_sa_contig21	contig_10	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	1026657	998528	sa_ill_sa_contig28	contig_10	99.91		True
translocation
1	1604	1028261	1026658	sa_ill_sa_contig8	contig_10	99.59		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	1031805	1028683	sa_ill_sa_contig41	contig_10	99.71		True
translocation
2	925	1033275	1032358	sa_ill_sa_contig51	contig_10	98.06		True
local misassembly [fragmentation of reference genome]
1	32969	1066456	1033480	sa_ill_sa_contig26	contig_10	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	1066610	1080823	sa_ill_sa_contig34	contig_10	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1081534	1080824	sa_ill_sa_contig55	contig_10	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1081535	1103330	sa_ill_sa_contig30	contig_10	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1110415	1103331	sa_ill_sa_contig36	contig_10	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1110416	1209037	sa_ill_sa_contig11	contig_10	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1210367	1209038	sa_ill_sa_contig48	contig_10	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1210368	1433799	sa_ill_sa_contig1	contig_10	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	1433800	1434283	sa_ill_sa_contig65	contig_10	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	1436062	1435398	sa_ill_sa_contig60	contig_10	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	1436606	1436063	sa_ill_sa_contig10	contig_10	93.31		True
translocation
1	63338	1436607	1499973	sa_ill_sa_contig13	contig_10	99.85		True
local misassembly
63108	66060	1499974	1502927	sa_ill_sa_contig13	contig_10	99.53		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	1544722	1502928	sa_ill_sa_contig19	contig_10	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	1544911	1722136	sa_ill_sa_contig4	contig_10	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	1722137	1772869	sa_ill_sa_contig16	contig_10	99.87		True
fake: not a misassembly [fragmentation of reference genome]
78271	134302	1828967	1772932	sa_ill_sa_contig7	contig_10	99.88		True
local misassembly
1	78138	1907003	1828968	sa_ill_sa_contig7	contig_10	99.73		True
fake: not a misassembly [fragmentation of reference genome]
55	207093	2113985	1907016	sa_ill_sa_contig3	contig_10	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	211909	2325971	2113986	sa_ill_sa_contig2	contig_10	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	3261	2326171	2329432	sa_ill_sa_contig42	contig_10	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
4	718	2330148	2329433	sa_ill_sa_contig58	contig_10	99.87		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	56123	2330149	2386183	sa_ill_sa_contig15	contig_10	99.68		True
translocation
203	3323	2386635	2389753	sa_ill_sa_contig41	contig_10	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2390050	2391654	sa_ill_sa_contig8	contig_10	99.77		True
translocation
1	3323	2391655	2394976	sa_ill_sa_contig41	contig_10	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	1703	2395306	2397007	sa_ill_sa_contig8	contig_10	99.82		True
translocation
688	925	2397021	2397273	sa_ill_sa_contig51	contig_10	94.07		True
fake: not a misassembly [fragmentation of reference genome]
1	38352	2397417	2435786	sa_ill_sa_contig23	contig_10	99.88		True
local misassembly
38187	38352	2435879	2436044	sa_ill_sa_contig23	contig_10	98.8		True
local misassembly
38161	38352	2436132	2436322	sa_ill_sa_contig23	contig_10	95.31		True
translocation
203	3323	2436415	2439535	sa_ill_sa_contig41	contig_10	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	1649	2439923	2441568	sa_ill_sa_contig8	contig_10	99.77		True
translocation
1	41074	2441569	2482659	sa_ill_sa_contig20	contig_10	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	2482685	2484260	sa_ill_sa_contig47	contig_10	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	2487100	2484261	sa_ill_sa_contig44	contig_10	99.61		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	2487126	2493816	sa_ill_sa_contig37	contig_10	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2493817	2494528	sa_ill_sa_contig55	contig_10	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	2508894	2494529	sa_ill_sa_contig33	contig_10	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	2513889	2508895	sa_ill_sa_contig39	contig_10	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	2564615	2513890	sa_ill_sa_contig17	contig_10	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	2564616	2608854	sa_ill_sa_contig12	contig_10	99.72		True
local misassembly
43758	70357	2608855	2635454	sa_ill_sa_contig12	contig_10	99.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
98340	98561	2635676	2635455	sa_ill_sa_contig11	contig_10	98.08		True
local misassembly
98057	98213	2635833	2635677	sa_ill_sa_contig11	contig_10	98.58		True
translocation
1	21042	2656879	2635834	sa_ill_sa_contig31	contig_10	99.92		True
fake: not a misassembly [fragmentation of reference genome]
80329	142808	2719541	2657033	sa_ill_sa_contig6	contig_10	99.9		True
CONTIG	contig_10	2719541	misassembled
492	565	1501587	1501660	sa_ill_sa_contig51	contig_92	93.24		True
unknown
589	679	1501661	1501751	sa_ill_sa_contig51	contig_92	90.11		True
unknown
691	765	1501759	1501833	sa_ill_sa_contig51	contig_92	97.33		True
unknown
788	861	1501841	1501914	sa_ill_sa_contig51	contig_92	97.3		True
unknown
497	3301	1502972	1505778	sa_ill_sa_contig41	contig_92	90.0		True
unknown
35	1591	1505950	1507504	sa_ill_sa_contig8	contig_92	91.96		True
unknown
35	1591	2581429	2579875	sa_ill_sa_contig8	contig_92	92.03		True
unknown
2615	2916	2582465	2582164	sa_ill_sa_contig41	contig_92	93.38		True
unknown
1867	2316	2583214	2582765	sa_ill_sa_contig41	contig_92	90.89		True
unknown
497	1540	2584584	2583541	sa_ill_sa_contig41	contig_92	94.25		True
unknown
35	1591	2602041	2600487	sa_ill_sa_contig8	contig_92	91.96		True
unknown
497	3301	2605196	2602390	sa_ill_sa_contig41	contig_92	90.0		True
unknown
35	1591	2662375	2660821	sa_ill_sa_contig8	contig_92	92.03		True
unknown
497	3301	2665353	2662547	sa_ill_sa_contig41	contig_92	90.0		True
unknown
35	1591	2668298	2666744	sa_ill_sa_contig8	contig_92	92.03		True
unknown
497	3301	2671276	2668470	sa_ill_sa_contig41	contig_92	90.0		True
unknown
35	1591	2732839	2731286	sa_ill_sa_contig8	contig_92	91.84		True
unknown
2615	2916	2733698	2733397	sa_ill_sa_contig41	contig_92	93.38		True
unknown
1867	2316	2734447	2733998	sa_ill_sa_contig41	contig_92	90.89		True
unknown
497	1540	2735817	2734774	sa_ill_sa_contig41	contig_92	94.25		True
unknown
35	1591	2738452	2736898	sa_ill_sa_contig8	contig_92	91.9		True
unknown
497	3301	2741430	2738624	sa_ill_sa_contig41	contig_92	90.0		True
unknown
35	1591	2743452	2741899	sa_ill_sa_contig8	contig_92	91.84		True
unknown
2615	2916	2744311	2744010	sa_ill_sa_contig41	contig_92	93.38		True
unknown
1867	2316	2745060	2744611	sa_ill_sa_contig41	contig_92	90.67		True
unknown
497	1540	2746430	2745387	sa_ill_sa_contig41	contig_92	94.25		True
unknown
35	1591	3196906	3195352	sa_ill_sa_contig8	contig_92	92.03		True
unknown
2615	2916	3197765	3197464	sa_ill_sa_contig41	contig_92	93.38		True
unknown
1867	2316	3198514	3198065	sa_ill_sa_contig41	contig_92	90.89		True
unknown
497	1540	3199884	3198841	sa_ill_sa_contig41	contig_92	94.16		True
unknown
35	1591	3489672	3488118	sa_ill_sa_contig8	contig_92	92.03		True
unknown
2615	2916	3490531	3490230	sa_ill_sa_contig41	contig_92	93.38		True
unknown
1867	2316	3491280	3490831	sa_ill_sa_contig41	contig_92	90.89		True
unknown
497	1540	3492650	3491607	sa_ill_sa_contig41	contig_92	94.25		True
unknown
CONTIG	contig_92	4045593	mis_unaligned
671	900	304197	304426	sa_ill_sa_contig41	contig_100	90.87		True
unknown
1309	1402	304835	304928	sa_ill_sa_contig41	contig_100	96.81		True
unknown
455	542	307654	307741	sa_ill_sa_contig8	contig_100	90.91		True
unknown
590	709	307787	307906	sa_ill_sa_contig8	contig_100	93.33		True
unknown
769	841	307965	308037	sa_ill_sa_contig8	contig_100	95.89		True
unknown
671	900	1012523	1012752	sa_ill_sa_contig41	contig_100	90.87		True
unknown
1309	1402	1013161	1013254	sa_ill_sa_contig41	contig_100	96.81		True
unknown
455	542	1015986	1016073	sa_ill_sa_contig8	contig_100	90.91		True
unknown
590	709	1016119	1016238	sa_ill_sa_contig8	contig_100	93.33		True
unknown
769	841	1016297	1016369	sa_ill_sa_contig8	contig_100	95.89		True
unknown
769	841	1556928	1556856	sa_ill_sa_contig8	contig_100	95.89		True
unknown
590	709	1557106	1556987	sa_ill_sa_contig8	contig_100	93.33		True
unknown
455	542	1557239	1557152	sa_ill_sa_contig8	contig_100	90.91		True
unknown
1309	1402	1559981	1559888	sa_ill_sa_contig41	contig_100	96.81		True
unknown
671	900	1560619	1560390	sa_ill_sa_contig41	contig_100	90.87		True
unknown
769	841	1650553	1650481	sa_ill_sa_contig8	contig_100	95.89		True
unknown
590	709	1650731	1650612	sa_ill_sa_contig8	contig_100	93.33		True
unknown
455	542	1650864	1650777	sa_ill_sa_contig8	contig_100	90.91		True
unknown
1309	1402	1653700	1653607	sa_ill_sa_contig41	contig_100	96.81		True
unknown
671	900	1654338	1654109	sa_ill_sa_contig41	contig_100	90.87		True
unknown
769	841	1781678	1781606	sa_ill_sa_contig8	contig_100	95.89		True
unknown
590	709	1781856	1781737	sa_ill_sa_contig8	contig_100	93.33		True
unknown
