S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_45	100.0		True
local misassembly
62396	62502	266	372	sa_ill_sa_contig14	contig_45	98.6		True
translocation
203	3323	373	3495	sa_ill_sa_contig41	contig_45	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	3913	5517	sa_ill_sa_contig8	contig_45	99.41		True
translocation
19	34443	39953	5518	sa_ill_sa_contig24	contig_45	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	78748	39954	sa_ill_sa_contig22	contig_45	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	78749	79281	sa_ill_sa_contig63	contig_45	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	113665	79282	sa_ill_sa_contig25	contig_45	99.86		True
translocation
203	3323	113831	116953	sa_ill_sa_contig41	contig_45	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	117325	249337	sa_ill_sa_contig8	contig_45	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	249679	399174	sa_ill_sa_contig5	contig_45	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	399220	430121	sa_ill_sa_contig27	contig_45	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	430122	430928	sa_ill_sa_contig53	contig_45	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	433967	431047	sa_ill_sa_contig43	contig_45	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	447666	433968	sa_ill_sa_contig35	contig_45	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	448398	574123	sa_ill_sa_contig10	contig_45	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	574124	574788	sa_ill_sa_contig60	contig_45	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	576390	575907	sa_ill_sa_contig65	contig_45	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	597223	576391	sa_ill_sa_contig32	contig_45	99.93		True
translocation
1	130429	727597	597224	sa_ill_sa_contig9	contig_45	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	727598	732179	sa_ill_sa_contig40	contig_45	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	732180	737500	sa_ill_sa_contig38	contig_45	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	742081	737501	sa_ill_sa_contig40	contig_45	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	768266	742082	sa_ill_sa_contig29	contig_45	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	768632	769488	sa_ill_sa_contig54	contig_45	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	771691	770018	sa_ill_sa_contig46	contig_45	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	771692	815215	sa_ill_sa_contig18	contig_45	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	815748	815216	sa_ill_sa_contig63	contig_45	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	815749	958660	sa_ill_sa_contig6	contig_45	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	958814	979867	sa_ill_sa_contig31	contig_45	99.91		True
translocation
98057	98213	979868	980024	sa_ill_sa_contig11	contig_45	98.58		True
local misassembly
98340	98561	980025	980246	sa_ill_sa_contig11	contig_45	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1006852	980247	sa_ill_sa_contig12	contig_45	99.33		True
local misassembly
46	44268	1051085	1006853	sa_ill_sa_contig12	contig_45	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1051086	1101810	sa_ill_sa_contig17	contig_45	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1101811	1106803	sa_ill_sa_contig39	contig_45	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1106804	1121170	sa_ill_sa_contig33	contig_45	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1121881	1121171	sa_ill_sa_contig55	contig_45	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
