S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
38202	38352	1	151	sa_ill_sa_contig23	contig_8	99.34		True
local misassembly
38161	38352	239	429	sa_ill_sa_contig23	contig_8	95.31		True
translocation
203	3323	522	3640	sa_ill_sa_contig41	contig_8	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	1649	4028	5674	sa_ill_sa_contig8	contig_8	99.71		True
translocation
1	41074	5675	46765	sa_ill_sa_contig20	contig_8	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	46791	48365	sa_ill_sa_contig47	contig_8	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	51203	48366	sa_ill_sa_contig44	contig_8	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	51229	57920	sa_ill_sa_contig37	contig_8	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	57921	58631	sa_ill_sa_contig55	contig_8	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	72998	58632	sa_ill_sa_contig33	contig_8	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	77993	72999	sa_ill_sa_contig39	contig_8	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	128717	77994	sa_ill_sa_contig17	contig_8	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	128718	172953	sa_ill_sa_contig12	contig_8	99.72		True
local misassembly
43758	70357	172954	199555	sa_ill_sa_contig12	contig_8	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
98340	98561	199777	199556	sa_ill_sa_contig11	contig_8	98.08		True
local misassembly
98057	98213	199934	199778	sa_ill_sa_contig11	contig_8	98.58		True
translocation
1	21042	220982	199935	sa_ill_sa_contig31	contig_8	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	142808	364058	221136	sa_ill_sa_contig6	contig_8	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	364059	364591	sa_ill_sa_contig63	contig_8	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	408113	364592	sa_ill_sa_contig18	contig_8	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	408114	409787	sa_ill_sa_contig46	contig_8	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	857	411173	410317	sa_ill_sa_contig54	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	411539	437723	sa_ill_sa_contig29	contig_8	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	437724	442305	sa_ill_sa_contig40	contig_8	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	447627	442306	sa_ill_sa_contig38	contig_8	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	452211	447628	sa_ill_sa_contig40	contig_8	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	452212	582592	sa_ill_sa_contig9	contig_8	99.83		True
translocation
71	20896	582593	603424	sa_ill_sa_contig32	contig_8	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	603425	603908	sa_ill_sa_contig65	contig_8	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	605691	605027	sa_ill_sa_contig60	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	731422	605692	sa_ill_sa_contig10	contig_8	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	732154	745848	sa_ill_sa_contig35	contig_8	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	745849	748769	sa_ill_sa_contig43	contig_8	99.7		True
fake: not a misassembly [fragmentation of reference genome]
56	861	749693	748888	sa_ill_sa_contig53	contig_8	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	780593	749694	sa_ill_sa_contig27	contig_8	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	930138	780639	sa_ill_sa_contig5	contig_8	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	1062502	930480	sa_ill_sa_contig8	contig_8	99.89		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1065994	1062874	sa_ill_sa_contig41	contig_8	99.68		True
translocation
1	34367	1066159	1100537	sa_ill_sa_contig25	contig_8	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1101070	1100538	sa_ill_sa_contig63	contig_8	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	1101071	1139864	sa_ill_sa_contig22	contig_8	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
19	34443	1139865	1174299	sa_ill_sa_contig24	contig_8	99.9		True
translocation
1	1604	1175902	1174300	sa_ill_sa_contig8	contig_8	99.47		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1179441	1176320	sa_ill_sa_contig41	contig_8	99.78		True
translocation
62396	62502	1179548	1179442	sa_ill_sa_contig14	contig_8	98.6		True
local misassembly
1	62604	1242070	1179598	sa_ill_sa_contig14	contig_8	99.66		True
translocation
98092	98471	1242071	1242449	sa_ill_sa_contig11	contig_8	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	1282195	1242450	sa_ill_sa_contig21	contig_8	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	1310332	1282200	sa_ill_sa_contig28	contig_8	99.92		True
translocation
1	1604	1311935	1310333	sa_ill_sa_contig8	contig_8	99.76		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	1315483	1312357	sa_ill_sa_contig41	contig_8	99.78		True
translocation
2	925	1316953	1316037	sa_ill_sa_contig51	contig_8	98.28		True
local misassembly [fragmentation of reference genome]
1	32969	1350137	1317158	sa_ill_sa_contig26	contig_8	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	1350291	1364500	sa_ill_sa_contig34	contig_8	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1365212	1364501	sa_ill_sa_contig55	contig_8	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1365213	1387007	sa_ill_sa_contig30	contig_8	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1394093	1387008	sa_ill_sa_contig36	contig_8	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1394094	1492719	sa_ill_sa_contig11	contig_8	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1494049	1492720	sa_ill_sa_contig48	contig_8	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1494050	1717472	sa_ill_sa_contig1	contig_8	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	1717473	1717956	sa_ill_sa_contig65	contig_8	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	1719739	1719075	sa_ill_sa_contig60	contig_8	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	1720283	1719740	sa_ill_sa_contig10	contig_8	93.31		True
translocation
1	63338	1720284	1783663	sa_ill_sa_contig13	contig_8	99.82		True
local misassembly
63108	66060	1783664	1786618	sa_ill_sa_contig13	contig_8	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	1828400	1786619	sa_ill_sa_contig19	contig_8	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	1828589	2005833	sa_ill_sa_contig4	contig_8	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	2005834	2056568	sa_ill_sa_contig16	contig_8	99.86		True
fake: not a misassembly [fragmentation of reference genome]
78271	134302	2112674	2056631	sa_ill_sa_contig7	contig_8	99.86		True
local misassembly
1	78138	2190716	2112675	sa_ill_sa_contig7	contig_8	99.73		True
fake: not a misassembly [fragmentation of reference genome]
55	207093	2397705	2190729	sa_ill_sa_contig3	contig_8	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	211909	2609698	2397706	sa_ill_sa_contig2	contig_8	99.89		True
fake: not a misassembly [fragmentation of reference genome]
