S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_45	100.0		True
local misassembly
62396	62502	266	372	sa_ill_sa_contig14	contig_45	98.6		True
translocation
203	3323	373	3496	sa_ill_sa_contig41	contig_45	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	3914	5515	sa_ill_sa_contig8	contig_45	99.47		True
translocation
19	34443	39959	5516	sa_ill_sa_contig24	contig_45	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	78768	39960	sa_ill_sa_contig22	contig_45	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	78769	79301	sa_ill_sa_contig63	contig_45	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	113693	79302	sa_ill_sa_contig25	contig_45	99.84		True
translocation
203	3323	113858	116980	sa_ill_sa_contig41	contig_45	99.62		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	117352	249415	sa_ill_sa_contig8	contig_45	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	249757	399312	sa_ill_sa_contig5	contig_45	99.52		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	399358	430266	sa_ill_sa_contig27	contig_45	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	430267	431073	sa_ill_sa_contig53	contig_45	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	434115	431192	sa_ill_sa_contig43	contig_45	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	447818	434116	sa_ill_sa_contig35	contig_45	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	448550	574333	sa_ill_sa_contig10	contig_45	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	574334	574998	sa_ill_sa_contig60	contig_45	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	576601	576118	sa_ill_sa_contig65	contig_45	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	597436	576602	sa_ill_sa_contig32	contig_45	99.88		True
translocation
1	130429	727876	597437	sa_ill_sa_contig9	contig_45	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	727877	732466	sa_ill_sa_contig40	contig_45	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	732467	737787	sa_ill_sa_contig38	contig_45	99.76		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	742372	737788	sa_ill_sa_contig40	contig_45	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	768571	742373	sa_ill_sa_contig29	contig_45	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	857	768936	769792	sa_ill_sa_contig54	contig_45	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	771997	770322	sa_ill_sa_contig46	contig_45	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	771998	815532	sa_ill_sa_contig18	contig_45	99.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	816065	815533	sa_ill_sa_contig63	contig_45	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	816066	959026	sa_ill_sa_contig6	contig_45	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	959179	980241	sa_ill_sa_contig31	contig_45	99.86		True
translocation
98057	98213	980242	980398	sa_ill_sa_contig11	contig_45	98.58		True
local misassembly
98340	98561	980399	980620	sa_ill_sa_contig11	contig_45	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1007238	980621	sa_ill_sa_contig12	contig_45	99.28		True
local misassembly
46	44268	1051486	1007239	sa_ill_sa_contig12	contig_45	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1051487	1102225	sa_ill_sa_contig17	contig_45	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1102226	1107221	sa_ill_sa_contig39	contig_45	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1107222	1121596	sa_ill_sa_contig33	contig_45	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1122307	1121597	sa_ill_sa_contig55	contig_45	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
