S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	80328	80437	1	sa_ill_sa_contig6	contig_10	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	80438	80970	sa_ill_sa_contig63	contig_10	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	124516	80971	sa_ill_sa_contig18	contig_10	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	124517	126189	sa_ill_sa_contig46	contig_10	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	857	127576	126719	sa_ill_sa_contig54	contig_10	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	127942	154138	sa_ill_sa_contig29	contig_10	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	154139	158726	sa_ill_sa_contig40	contig_10	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	164045	158727	sa_ill_sa_contig38	contig_10	99.85		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	168627	164046	sa_ill_sa_contig40	contig_10	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	168628	299044	sa_ill_sa_contig9	contig_10	99.76		True
translocation
71	20896	299045	319877	sa_ill_sa_contig32	contig_10	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	319878	320361	sa_ill_sa_contig65	contig_10	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	720	322144	321480	sa_ill_sa_contig60	contig_10	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	447905	322145	sa_ill_sa_contig10	contig_10	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	448637	462333	sa_ill_sa_contig35	contig_10	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	462334	465258	sa_ill_sa_contig43	contig_10	99.46		True
fake: not a misassembly [fragmentation of reference genome]
56	861	466184	465377	sa_ill_sa_contig53	contig_10	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30897	497106	466185	sa_ill_sa_contig27	contig_10	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	646691	497152	sa_ill_sa_contig5	contig_10	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	779101	647033	sa_ill_sa_contig8	contig_10	99.83		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	782595	779472	sa_ill_sa_contig41	contig_10	99.68		True
translocation
1	34367	782760	817161	sa_ill_sa_contig25	contig_10	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	817694	817162	sa_ill_sa_contig63	contig_10	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	817695	856504	sa_ill_sa_contig22	contig_10	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
19	34443	856505	890942	sa_ill_sa_contig24	contig_10	99.87		True
translocation
1	1604	892543	890943	sa_ill_sa_contig8	contig_10	99.24		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	896081	892961	sa_ill_sa_contig41	contig_10	99.71		True
translocation
62396	62502	896188	896082	sa_ill_sa_contig14	contig_10	98.6		True
local misassembly
1	62604	958729	896238	sa_ill_sa_contig14	contig_10	99.59		True
translocation
98092	98471	958730	959108	sa_ill_sa_contig11	contig_10	97.97		True
local misassembly [fragmentation of reference genome]
1	39729	998849	959109	sa_ill_sa_contig21	contig_10	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	28120	1026993	998854	sa_ill_sa_contig28	contig_10	99.85		True
translocation
1	1604	1028598	1026994	sa_ill_sa_contig8	contig_10	99.53		True
fake: not a misassembly [fragmentation of reference genome]
198	3323	1032143	1029022	sa_ill_sa_contig41	contig_10	99.58		True
translocation
2	925	1033614	1032697	sa_ill_sa_contig51	contig_10	98.06		True
local misassembly [fragmentation of reference genome]
1	32969	1066810	1033819	sa_ill_sa_contig26	contig_10	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	14210	1066964	1081177	sa_ill_sa_contig34	contig_10	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1081889	1081178	sa_ill_sa_contig55	contig_10	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	1081890	1103697	sa_ill_sa_contig30	contig_10	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	1110786	1103698	sa_ill_sa_contig36	contig_10	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	1110787	1209467	sa_ill_sa_contig11	contig_10	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	1210797	1209468	sa_ill_sa_contig48	contig_10	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	1210798	1434323	sa_ill_sa_contig1	contig_10	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	539	1434324	1434807	sa_ill_sa_contig65	contig_10	99.07		True
fake: not a misassembly [fragmentation of reference genome]
56	720	1436595	1435929	sa_ill_sa_contig60	contig_10	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
124942	125486	1437139	1436596	sa_ill_sa_contig10	contig_10	93.31		True
translocation
1	63338	1437140	1500543	sa_ill_sa_contig13	contig_10	99.73		True
local misassembly
63108	66060	1500544	1503498	sa_ill_sa_contig13	contig_10	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41771	1545307	1503499	sa_ill_sa_contig19	contig_10	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	177172	1545496	1722789	sa_ill_sa_contig4	contig_10	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	50729	1722790	1773540	sa_ill_sa_contig16	contig_10	99.82		True
fake: not a misassembly [fragmentation of reference genome]
