S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_50	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_50	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2999	2516	sa_ill_sa_contig65	contig_50	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226513	3000	sa_ill_sa_contig1	contig_50	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226514	227844	sa_ill_sa_contig48	contig_50	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326510	227845	sa_ill_sa_contig11	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326511	333598	sa_ill_sa_contig36	contig_50	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355399	333599	sa_ill_sa_contig30	contig_50	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355400	356110	sa_ill_sa_contig55	contig_50	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370329	356111	sa_ill_sa_contig34	contig_50	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370483	403467	sa_ill_sa_contig26	contig_50	99.8		True
local misassembly [fragmentation of reference genome]
2	925	403672	404589	sa_ill_sa_contig51	contig_50	97.74		True
translocation
198	3323	405145	408271	sa_ill_sa_contig41	contig_50	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408691	410299	sa_ill_sa_contig8	contig_50	99.3		True
translocation
1	28120	410300	438429	sa_ill_sa_contig28	contig_50	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438434	478183	sa_ill_sa_contig21	contig_50	99.86		True
local misassembly [fragmentation of reference genome]
98092	98471	478562	478184	sa_ill_sa_contig11	contig_50	97.97		True
translocation
1	62604	478563	541040	sa_ill_sa_contig14	contig_50	99.62		True
local misassembly
62396	62502	541090	541196	sa_ill_sa_contig14	contig_50	98.6		True
translocation
203	3323	541197	544318	sa_ill_sa_contig41	contig_50	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544738	546341	sa_ill_sa_contig8	contig_50	99.36		True
translocation
19	34443	580778	546342	sa_ill_sa_contig24	contig_50	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619585	580779	sa_ill_sa_contig22	contig_50	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619586	620118	sa_ill_sa_contig63	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654512	620119	sa_ill_sa_contig25	contig_50	99.84		True
translocation
203	3323	654677	657800	sa_ill_sa_contig41	contig_50	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658173	790220	sa_ill_sa_contig8	contig_50	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790562	940069	sa_ill_sa_contig5	contig_50	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940115	971017	sa_ill_sa_contig27	contig_50	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971018	971825	sa_ill_sa_contig53	contig_50	99.65		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974870	971944	sa_ill_sa_contig43	contig_50	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988573	974871	sa_ill_sa_contig35	contig_50	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989305	1115061	sa_ill_sa_contig10	contig_50	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115062	1115726	sa_ill_sa_contig60	contig_50	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117329	1116846	sa_ill_sa_contig65	contig_50	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138161	1117330	sa_ill_sa_contig32	contig_50	99.83		True
translocation
1	130429	1268587	1138162	sa_ill_sa_contig9	contig_50	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268588	1273169	sa_ill_sa_contig40	contig_50	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273170	1278491	sa_ill_sa_contig38	contig_50	99.76		True
