S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_44	100.0		True
local misassembly
62396	62502	266	372	sa_ill_sa_contig14	contig_44	98.6		True
translocation
203	3323	373	3493	sa_ill_sa_contig41	contig_44	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	3912	5515	sa_ill_sa_contig8	contig_44	99.59		True
translocation
19	34443	39955	5516	sa_ill_sa_contig24	contig_44	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	78759	39956	sa_ill_sa_contig22	contig_44	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	78760	79292	sa_ill_sa_contig63	contig_44	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	113680	79293	sa_ill_sa_contig25	contig_44	99.84		True
translocation
203	3323	113845	116970	sa_ill_sa_contig41	contig_44	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	117343	249371	sa_ill_sa_contig8	contig_44	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	249713	399237	sa_ill_sa_contig5	contig_44	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	399283	430193	sa_ill_sa_contig27	contig_44	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	430194	431000	sa_ill_sa_contig53	contig_44	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	434044	431119	sa_ill_sa_contig43	contig_44	99.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	447752	434045	sa_ill_sa_contig35	contig_44	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	448484	574249	sa_ill_sa_contig10	contig_44	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	574250	574914	sa_ill_sa_contig60	contig_44	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	576517	576034	sa_ill_sa_contig65	contig_44	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	597348	576518	sa_ill_sa_contig32	contig_44	99.86		True
translocation
1	130429	727768	597349	sa_ill_sa_contig9	contig_44	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	727769	732354	sa_ill_sa_contig40	contig_44	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	732355	737674	sa_ill_sa_contig38	contig_44	99.79		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	742258	737675	sa_ill_sa_contig40	contig_44	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	768445	742259	sa_ill_sa_contig29	contig_44	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	857	768810	769666	sa_ill_sa_contig54	contig_44	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	771871	770196	sa_ill_sa_contig46	contig_44	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	771872	815404	sa_ill_sa_contig18	contig_44	99.38		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	815937	815405	sa_ill_sa_contig63	contig_44	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	815938	958888	sa_ill_sa_contig6	contig_44	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	959042	980097	sa_ill_sa_contig31	contig_44	99.88		True
translocation
98057	98213	980098	980254	sa_ill_sa_contig11	contig_44	98.58		True
local misassembly
98340	98561	980255	980476	sa_ill_sa_contig11	contig_44	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1007086	980477	sa_ill_sa_contig12	contig_44	99.32		True
local misassembly
46	44268	1051328	1007087	sa_ill_sa_contig12	contig_44	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1051329	1102062	sa_ill_sa_contig17	contig_44	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1102063	1107056	sa_ill_sa_contig39	contig_44	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1107057	1121425	sa_ill_sa_contig33	contig_44	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1122136	1121426	sa_ill_sa_contig55	contig_44	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1128824	1122137	sa_ill_sa_contig37	contig_44	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1128851	1131690	sa_ill_sa_contig44	contig_44	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1133266	1131691	sa_ill_sa_contig47	contig_44	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1174377	1133293	sa_ill_sa_contig20	contig_44	99.84		True
translocation
1	1649	1176024	1174378	sa_ill_sa_contig8	contig_44	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1179532	1176412	sa_ill_sa_contig41	contig_44	99.74		True
translocation
38161	38352	1179815	1179625	sa_ill_sa_contig23	contig_44	95.31		True
local misassembly
38187	38352	1180068	1179903	sa_ill_sa_contig23	contig_44	98.8		True
local misassembly
1	38352	1218550	1180161	sa_ill_sa_contig23	contig_44	99.82		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1218945	1218693	sa_ill_sa_contig51	contig_44	94.07		True
translocation
1	1703	1220660	1218959	sa_ill_sa_contig8	contig_44	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1224315	1220990	sa_ill_sa_contig41	contig_44	99.7		True
translocation
1	1604	1225919	1224316	sa_ill_sa_contig8	contig_44	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1229336	1226216	sa_ill_sa_contig41	contig_44	99.81		True
translocation
55995	56123	1229640	1229513	sa_ill_sa_contig15	contig_44	98.45		True
local misassembly
1	56123	1285834	1229788	sa_ill_sa_contig15	contig_44	99.61		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1285835	1286550	sa_ill_sa_contig58	contig_44	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1289814	1286551	sa_ill_sa_contig42	contig_44	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1290015	1502057	sa_ill_sa_contig2	contig_44	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	1502058	1709105	sa_ill_sa_contig3	contig_44	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	1709118	1787181	sa_ill_sa_contig7	contig_44	99.65		True
local misassembly
