S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_100	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_100	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2998	2515	sa_ill_sa_contig65	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226413	2999	sa_ill_sa_contig1	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226414	227743	sa_ill_sa_contig48	contig_100	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326375	227744	sa_ill_sa_contig11	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326376	333461	sa_ill_sa_contig36	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355256	333462	sa_ill_sa_contig30	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355257	355968	sa_ill_sa_contig55	contig_100	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370176	355969	sa_ill_sa_contig34	contig_100	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370329	403308	sa_ill_sa_contig26	contig_100	99.86		True
local misassembly [fragmentation of reference genome]
2	925	403513	404433	sa_ill_sa_contig51	contig_100	97.85		True
translocation
198	3323	404986	408110	sa_ill_sa_contig41	contig_100	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408532	410136	sa_ill_sa_contig8	contig_100	99.71		True
translocation
1	28120	410137	438262	sa_ill_sa_contig28	contig_100	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438267	478008	sa_ill_sa_contig21	contig_100	99.92		True
local misassembly [fragmentation of reference genome]
98092	98471	478387	478009	sa_ill_sa_contig11	contig_100	97.97		True
translocation
1	62604	478388	540846	sa_ill_sa_contig14	contig_100	99.67		True
local misassembly
62396	62502	540896	541002	sa_ill_sa_contig14	contig_100	98.6		True
translocation
203	3323	541003	544124	sa_ill_sa_contig41	contig_100	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544541	546142	sa_ill_sa_contig8	contig_100	99.65		True
translocation
19	34443	580582	546143	sa_ill_sa_contig24	contig_100	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619376	580583	sa_ill_sa_contig22	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619377	619909	sa_ill_sa_contig63	contig_100	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654286	619910	sa_ill_sa_contig25	contig_100	99.89		True
translocation
203	3323	654451	657571	sa_ill_sa_contig41	contig_100	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657943	789964	sa_ill_sa_contig8	contig_100	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790306	939799	sa_ill_sa_contig5	contig_100	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939845	970747	sa_ill_sa_contig27	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970748	971553	sa_ill_sa_contig53	contig_100	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974593	971672	sa_ill_sa_contig43	contig_100	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988292	974594	sa_ill_sa_contig35	contig_100	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989024	1114747	sa_ill_sa_contig10	contig_100	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114748	1115412	sa_ill_sa_contig60	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117015	1116532	sa_ill_sa_contig65	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137845	1117016	sa_ill_sa_contig32	contig_100	99.92		True
translocation
1	130429	1268213	1137846	sa_ill_sa_contig9	contig_100	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268214	1272797	sa_ill_sa_contig40	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272798	1278116	sa_ill_sa_contig38	contig_100	99.89		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282697	1278117	sa_ill_sa_contig40	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308880	1282698	sa_ill_sa_contig29	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309246	1310103	sa_ill_sa_contig54	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312305	1310633	sa_ill_sa_contig46	contig_100	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312306	1355826	sa_ill_sa_contig18	contig_100	99.41		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356359	1355827	sa_ill_sa_contig63	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356360	1499262	sa_ill_sa_contig6	contig_100	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499416	1520464	sa_ill_sa_contig31	contig_100	99.91		True
translocation
