S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_50	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_50	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2996	2513	sa_ill_sa_contig65	contig_50	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226505	2997	sa_ill_sa_contig1	contig_50	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226506	227836	sa_ill_sa_contig48	contig_50	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326498	227837	sa_ill_sa_contig11	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326499	333589	sa_ill_sa_contig36	contig_50	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355387	333590	sa_ill_sa_contig30	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355388	356098	sa_ill_sa_contig55	contig_50	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370311	356099	sa_ill_sa_contig34	contig_50	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370465	403460	sa_ill_sa_contig26	contig_50	99.79		True
local misassembly [fragmentation of reference genome]
2	925	403665	404582	sa_ill_sa_contig51	contig_50	98.06		True
translocation
198	3323	405138	408265	sa_ill_sa_contig41	contig_50	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408688	410295	sa_ill_sa_contig8	contig_50	99.47		True
translocation
1	28120	410296	438421	sa_ill_sa_contig28	contig_50	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438426	478173	sa_ill_sa_contig21	contig_50	99.86		True
local misassembly [fragmentation of reference genome]
98092	98471	478552	478174	sa_ill_sa_contig11	contig_50	97.97		True
translocation
1	62604	478553	541034	sa_ill_sa_contig14	contig_50	99.6		True
local misassembly
62396	62502	541084	541190	sa_ill_sa_contig14	contig_50	98.6		True
translocation
203	3323	541191	544309	sa_ill_sa_contig41	contig_50	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544729	546329	sa_ill_sa_contig8	contig_50	99.36		True
translocation
19	34443	580770	546330	sa_ill_sa_contig24	contig_50	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619572	580771	sa_ill_sa_contig22	contig_50	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619573	620105	sa_ill_sa_contig63	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654498	620106	sa_ill_sa_contig25	contig_50	99.81		True
translocation
203	3323	654663	657785	sa_ill_sa_contig41	contig_50	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658158	790211	sa_ill_sa_contig8	contig_50	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790553	940082	sa_ill_sa_contig5	contig_50	99.53		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940128	971042	sa_ill_sa_contig27	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971043	971850	sa_ill_sa_contig53	contig_50	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974890	971969	sa_ill_sa_contig43	contig_50	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988590	974891	sa_ill_sa_contig35	contig_50	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989322	1115060	sa_ill_sa_contig10	contig_50	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115061	1115725	sa_ill_sa_contig60	contig_50	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117326	1116843	sa_ill_sa_contig65	contig_50	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138158	1117327	sa_ill_sa_contig32	contig_50	99.85		True
translocation
1	130429	1268554	1138159	sa_ill_sa_contig9	contig_50	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268555	1273135	sa_ill_sa_contig40	contig_50	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273136	1278464	sa_ill_sa_contig38	contig_50	99.76		True
