S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_100	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_100	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2999	2516	sa_ill_sa_contig65	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226419	3000	sa_ill_sa_contig1	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226420	227749	sa_ill_sa_contig48	contig_100	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326390	227750	sa_ill_sa_contig11	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326391	333478	sa_ill_sa_contig36	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355273	333479	sa_ill_sa_contig30	contig_100	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355274	355985	sa_ill_sa_contig55	contig_100	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370194	355986	sa_ill_sa_contig34	contig_100	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370347	403324	sa_ill_sa_contig26	contig_100	99.88		True
local misassembly [fragmentation of reference genome]
2	925	403529	404445	sa_ill_sa_contig51	contig_100	97.85		True
translocation
198	3323	404998	408123	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408545	410149	sa_ill_sa_contig8	contig_100	99.71		True
translocation
1	28120	410150	438275	sa_ill_sa_contig28	contig_100	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438280	478022	sa_ill_sa_contig21	contig_100	99.92		True
local misassembly [fragmentation of reference genome]
98092	98471	478401	478023	sa_ill_sa_contig11	contig_100	97.97		True
translocation
1	62604	478402	540861	sa_ill_sa_contig14	contig_100	99.68		True
local misassembly
62396	62502	540911	541017	sa_ill_sa_contig14	contig_100	98.6		True
translocation
203	3323	541018	544140	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544557	546159	sa_ill_sa_contig8	contig_100	99.59		True
translocation
19	34443	580595	546160	sa_ill_sa_contig24	contig_100	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619390	580596	sa_ill_sa_contig22	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619391	619923	sa_ill_sa_contig63	contig_100	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654299	619924	sa_ill_sa_contig25	contig_100	99.89		True
translocation
203	3323	654464	657584	sa_ill_sa_contig41	contig_100	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657956	789975	sa_ill_sa_contig8	contig_100	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790317	939804	sa_ill_sa_contig5	contig_100	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939850	970756	sa_ill_sa_contig27	contig_100	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970757	971563	sa_ill_sa_contig53	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974603	971682	sa_ill_sa_contig43	contig_100	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988303	974604	sa_ill_sa_contig35	contig_100	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989035	1114754	sa_ill_sa_contig10	contig_100	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114755	1115419	sa_ill_sa_contig60	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117022	1116539	sa_ill_sa_contig65	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137852	1117023	sa_ill_sa_contig32	contig_100	99.91		True
translocation
1	130429	1268233	1137853	sa_ill_sa_contig9	contig_100	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268234	1272814	sa_ill_sa_contig40	contig_100	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272815	1278136	sa_ill_sa_contig38	contig_100	99.91		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282719	1278137	sa_ill_sa_contig40	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308900	1282720	sa_ill_sa_contig29	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309266	1310122	sa_ill_sa_contig54	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312325	1310652	sa_ill_sa_contig46	contig_100	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312326	1355848	sa_ill_sa_contig18	contig_100	99.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356381	1355849	sa_ill_sa_contig63	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356382	1499296	sa_ill_sa_contig6	contig_100	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499450	1520497	sa_ill_sa_contig31	contig_100	99.9		True
translocation
