S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_50	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_50	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2998	2515	sa_ill_sa_contig65	contig_50	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226419	2999	sa_ill_sa_contig1	contig_50	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226420	227748	sa_ill_sa_contig48	contig_50	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326389	227749	sa_ill_sa_contig11	contig_50	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326390	333474	sa_ill_sa_contig36	contig_50	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355267	333475	sa_ill_sa_contig30	contig_50	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355268	355979	sa_ill_sa_contig55	contig_50	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370189	355980	sa_ill_sa_contig34	contig_50	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370342	403325	sa_ill_sa_contig26	contig_50	99.86		True
local misassembly [fragmentation of reference genome]
2	925	403530	404447	sa_ill_sa_contig51	contig_50	97.95		True
translocation
198	3323	404999	408124	sa_ill_sa_contig41	contig_50	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408546	410149	sa_ill_sa_contig8	contig_50	99.65		True
translocation
1	28120	410150	438271	sa_ill_sa_contig28	contig_50	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438276	478014	sa_ill_sa_contig21	contig_50	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	478393	478015	sa_ill_sa_contig11	contig_50	97.97		True
translocation
1	62604	478394	540854	sa_ill_sa_contig14	contig_50	99.67		True
local misassembly
62396	62502	540904	541010	sa_ill_sa_contig14	contig_50	98.6		True
translocation
203	3323	541011	544132	sa_ill_sa_contig41	contig_50	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544550	546151	sa_ill_sa_contig8	contig_50	99.53		True
translocation
19	34443	580585	546152	sa_ill_sa_contig24	contig_50	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619379	580586	sa_ill_sa_contig22	contig_50	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619380	619912	sa_ill_sa_contig63	contig_50	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654294	619913	sa_ill_sa_contig25	contig_50	99.88		True
translocation
203	3323	654459	657580	sa_ill_sa_contig41	contig_50	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657952	789965	sa_ill_sa_contig8	contig_50	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790307	939793	sa_ill_sa_contig5	contig_50	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939839	970744	sa_ill_sa_contig27	contig_50	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970745	971551	sa_ill_sa_contig53	contig_50	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974591	971670	sa_ill_sa_contig43	contig_50	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988286	974592	sa_ill_sa_contig35	contig_50	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989018	1114732	sa_ill_sa_contig10	contig_50	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114733	1115397	sa_ill_sa_contig60	contig_50	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1116999	1116516	sa_ill_sa_contig65	contig_50	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137827	1117000	sa_ill_sa_contig32	contig_50	99.9		True
translocation
1	130429	1268188	1137828	sa_ill_sa_contig9	contig_50	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268189	1272768	sa_ill_sa_contig40	contig_50	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272769	1278092	sa_ill_sa_contig38	contig_50	99.81		True
