S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_101	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_101	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2998	2515	sa_ill_sa_contig65	contig_101	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226421	2999	sa_ill_sa_contig1	contig_101	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226422	227750	sa_ill_sa_contig48	contig_101	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326396	227751	sa_ill_sa_contig11	contig_101	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326397	333480	sa_ill_sa_contig36	contig_101	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355276	333481	sa_ill_sa_contig30	contig_101	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355277	355988	sa_ill_sa_contig55	contig_101	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370199	355989	sa_ill_sa_contig34	contig_101	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370352	403331	sa_ill_sa_contig26	contig_101	99.88		True
local misassembly [fragmentation of reference genome]
2	925	403536	404454	sa_ill_sa_contig51	contig_101	97.96		True
translocation
198	3323	405008	408132	sa_ill_sa_contig41	contig_101	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408554	410157	sa_ill_sa_contig8	contig_101	99.82		True
translocation
1	28120	410158	438280	sa_ill_sa_contig28	contig_101	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438285	478027	sa_ill_sa_contig21	contig_101	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	478406	478028	sa_ill_sa_contig11	contig_101	97.97		True
translocation
1	62604	478407	540867	sa_ill_sa_contig14	contig_101	99.68		True
local misassembly
62396	62502	540917	541023	sa_ill_sa_contig14	contig_101	98.6		True
translocation
203	3323	541024	544145	sa_ill_sa_contig41	contig_101	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544563	546165	sa_ill_sa_contig8	contig_101	99.47		True
translocation
19	34443	580601	546166	sa_ill_sa_contig24	contig_101	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619396	580602	sa_ill_sa_contig22	contig_101	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619397	619929	sa_ill_sa_contig63	contig_101	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654307	619930	sa_ill_sa_contig25	contig_101	99.88		True
translocation
203	3323	654472	657593	sa_ill_sa_contig41	contig_101	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657965	789999	sa_ill_sa_contig8	contig_101	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790341	939832	sa_ill_sa_contig5	contig_101	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939878	970780	sa_ill_sa_contig27	contig_101	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970781	971587	sa_ill_sa_contig53	contig_101	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974628	971706	sa_ill_sa_contig43	contig_101	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988325	974629	sa_ill_sa_contig35	contig_101	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989057	1114786	sa_ill_sa_contig10	contig_101	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114787	1115451	sa_ill_sa_contig60	contig_101	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117054	1116571	sa_ill_sa_contig65	contig_101	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137886	1117055	sa_ill_sa_contig32	contig_101	99.91		True
translocation
1	130429	1268266	1137887	sa_ill_sa_contig9	contig_101	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268267	1272848	sa_ill_sa_contig40	contig_101	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272849	1278172	sa_ill_sa_contig38	contig_101	99.89		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282752	1278173	sa_ill_sa_contig40	contig_101	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308935	1282753	sa_ill_sa_contig29	contig_101	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309301	1310158	sa_ill_sa_contig54	contig_101	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312360	1310688	sa_ill_sa_contig46	contig_101	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312361	1355880	sa_ill_sa_contig18	contig_101	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356413	1355881	sa_ill_sa_contig63	contig_101	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356414	1499328	sa_ill_sa_contig6	contig_101	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499482	1520528	sa_ill_sa_contig31	contig_101	99.92		True
translocation
98057	98213	1520529	1520685	sa_ill_sa_contig11	contig_101	98.58		True
local misassembly
98340	98561	1520686	1520907	sa_ill_sa_contig11	contig_101	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1547521	1520908	sa_ill_sa_contig12	contig_101	99.33		True
local misassembly
46	44268	1591751	1547522	sa_ill_sa_contig12	contig_101	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1591752	1642475	sa_ill_sa_contig17	contig_101	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1642476	1647470	sa_ill_sa_contig39	contig_101	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1647471	1661841	sa_ill_sa_contig33	contig_101	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1662553	1661842	sa_ill_sa_contig55	contig_101	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669243	1662554	sa_ill_sa_contig37	contig_101	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669269	1672108	sa_ill_sa_contig44	contig_101	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1673685	1672109	sa_ill_sa_contig47	contig_101	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1714798	1673711	sa_ill_sa_contig20	contig_101	99.88		True
translocation
1	1649	1716444	1714799	sa_ill_sa_contig8	contig_101	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1719955	1716832	sa_ill_sa_contig41	contig_101	99.68		True
translocation
38161	38352	1720238	1720048	sa_ill_sa_contig23	contig_101	95.31		True
local misassembly
38187	38352	1720491	1720326	sa_ill_sa_contig23	contig_101	98.8		True
local misassembly
1	38352	1758956	1720584	sa_ill_sa_contig23	contig_101	99.89		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759351	1759099	sa_ill_sa_contig51	contig_101	94.07		True
translocation
1	1703	1761066	1759365	sa_ill_sa_contig8	contig_101	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1764719	1761396	sa_ill_sa_contig41	contig_101	99.76		True
translocation
1	1604	1766323	1764720	sa_ill_sa_contig8	contig_101	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1769737	1766620	sa_ill_sa_contig41	contig_101	99.84		True
translocation
55995	56123	1770041	1769914	sa_ill_sa_contig15	contig_101	98.45		True
local misassembly
1	56123	1826225	1770189	sa_ill_sa_contig15	contig_101	99.67		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826226	1826940	sa_ill_sa_contig58	contig_101	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830203	1826941	sa_ill_sa_contig42	contig_101	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830403	2042379	sa_ill_sa_contig2	contig_101	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042380	2249350	sa_ill_sa_contig3	contig_101	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2249363	2327411	sa_ill_sa_contig7	contig_101	99.71		True
local misassembly
78271	134302	2327412	2383466	sa_ill_sa_contig7	contig_101	99.86		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2434261	2383529	sa_ill_sa_contig16	contig_101	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2611508	2434262	sa_ill_sa_contig4	contig_101	99.89		True
fake: not a misassembly [fragmentation of reference genome]
