S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
847596	847683	1	88	pa_ill_pa_contig1	contig_167	100.0		False
1	88	88	1	pa_ill_pa_contig23	contig_167	100.0		False
25910	26592	525513	524828	pa_ill_pa_contig14	contig_167	90.39		False
710	1065	618314	618669	pa_ill_pa_contig59	contig_167	92.98		False
3591	3857	619008	618742	pa_ill_pa_contig46	contig_167	91.76		False
1136	1458	618740	619062	pa_ill_pa_contig59	contig_167	96.28		False
1578	1661	619182	619265	pa_ill_pa_contig59	contig_167	90.48		False
46745	46820	1192626	1192551	pa_ill_pa_contig33	contig_167	98.68		False
2771	3517	1698183	1697437	pa_ill_pa_contig6	contig_167	94.78		False
55609	56418	1697421	1698230	pa_ill_pa_contig20	contig_167	92.87		False
52883	53273	1698233	1697843	pa_ill_pa_contig33	contig_167	91.86		False
264617	265097	2703111	2702631	pa_ill_pa_contig7	contig_167	92.36		False
264591	265097	2707020	2706514	pa_ill_pa_contig7	contig_167	93.14		False
3381	3503	2708275	2708397	pa_ill_pa_contig49	contig_167	91.87		False
292	749	3161787	3162241	pa_ill_pa_contig31	contig_167	90.63		False
104	348	3162082	3162326	pa_ill_pa_contig31	contig_167	91.02		False
266	591	3162001	3162326	pa_ill_pa_contig31	contig_167	91.41		False
141	261	3162359	3162479	pa_ill_pa_contig31	contig_167	93.39		False
509	749	3162484	3162724	pa_ill_pa_contig31	contig_167	93.78		False
104	348	3162565	3162809	pa_ill_pa_contig31	contig_167	91.43		False
266	591	3162484	3162809	pa_ill_pa_contig31	contig_167	91.72		False
1105	1184	3162837	3162916	pa_ill_pa_contig31	contig_167	90.0		False
1	124	3163175	3163052	pa_ill_pa_contig14	contig_167	90.32		False
419	580	3163360	3163521	pa_ill_pa_contig31	contig_167	91.36		False
176	337	3163360	3163521	pa_ill_pa_contig31	contig_167	91.36		False
1105	1184	3163560	3163639	pa_ill_pa_contig31	contig_167	92.5		False
144	420	3163758	3163482	pa_ill_pa_contig14	contig_167	90.25		False
6	131	3163896	3163771	pa_ill_pa_contig14	contig_167	93.65		False
590	763	3163771	3163944	pa_ill_pa_contig31	contig_167	93.1		False
12	334	3164133	3163811	pa_ill_pa_contig14	contig_167	94.43		False
216	367	3164172	3164021	pa_ill_pa_contig14	contig_167	90.13		False
136	749	3163560	3164173	pa_ill_pa_contig31	contig_167	90.6		False
117	348	3164027	3164258	pa_ill_pa_contig31	contig_167	90.52		False
1099	1184	3164280	3164365	pa_ill_pa_contig31	contig_167	91.86		False
1	124	3164384	3164261	pa_ill_pa_contig14	contig_167	92.74		False
354	504	3164261	3164411	pa_ill_pa_contig31	contig_167	90.73		False
1	420	3164627	3164208	pa_ill_pa_contig14	contig_167	90.71		False
26159	26292	4098379	4098246	pa_ill_pa_contig14	contig_167	93.28		False
25874	26153	4098664	4098385	pa_ill_pa_contig14	contig_167	92.5		False
6462	6590	4312684	4312556	pa_ill_pa_contig42	contig_167	97.67		False
1	77	4559138	4559214	pa_ill_pa_contig22	contig_167	98.7		False
46729	47071	4559480	4559138	pa_ill_pa_contig35	contig_167	97.67		False
55696	56158	5190275	5189813	pa_ill_pa_contig20	contig_167	95.25		False
2820	3940	5189649	5190769	pa_ill_pa_contig6	contig_167	90.51		False
1	2531	5721401	5718853	pa_ill_pa_contig53	contig_167	93.34		False
401	477	6326601	6326525	pa_ill_pa_contig9	contig_167	100.0		False
99	178	6326774	6326695	pa_ill_pa_contig32	contig_167	98.75		False
401	476	6326892	6326817	pa_ill_pa_contig9	contig_167	100.0		False
1	3774	6452117	6448338	pa_ill_pa_contig47	contig_167	90.15		False
1	2549	6453687	6456217	pa_ill_pa_contig52	contig_167	93.19		False
1	1142	34	1175	pa_ill_pa_contig67	contig_167	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192501	1176	pa_ill_pa_contig13	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192502	192993	pa_ill_pa_contig80	contig_167	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194230	192994	pa_ill_pa_contig65	contig_167	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195064	194231	pa_ill_pa_contig71	contig_167	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195065	453637	pa_ill_pa_contig8	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453638	454130	pa_ill_pa_contig79	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480924	454131	pa_ill_pa_contig39	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480925	483878	pa_ill_pa_contig51	contig_167	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490467	483879	pa_ill_pa_contig42	contig_167	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490468	491491	pa_ill_pa_contig48	contig_167	99.54		True
local misassembly
1235	3667	491647	494079	pa_ill_pa_contig48	contig_167	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494080	524847	pa_ill_pa_contig38	contig_167	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525722	524848	pa_ill_pa_contig69	contig_167	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	594054	525723	pa_ill_pa_contig28	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595487	594744	pa_ill_pa_contig75	contig_167	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595488	601635	pa_ill_pa_contig43	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603068	602325	pa_ill_pa_contig75	contig_167	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606306	603069	pa_ill_pa_contig50	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607878	606307	pa_ill_pa_contig58	contig_167	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612849	607879	pa_ill_pa_contig46	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614421	612850	pa_ill_pa_contig58	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614422	616082	pa_ill_pa_contig59	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616083	617055	pa_ill_pa_contig68	contig_167	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617860	617171	pa_ill_pa_contig76	contig_167	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618452	617861	pa_ill_pa_contig77	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619211	620238	pa_ill_pa_contig68	contig_167	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620988	620354	pa_ill_pa_contig76	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760527	620989	pa_ill_pa_contig15	contig_167	99.94		True
local misassembly
1	34328	794855	760528	pa_ill_pa_contig15	contig_167	99.86		True
