S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
682	802	524782	524662	pa_ill_pa_contig69	contig_167	96.69		False
40	110	614220	614290	pa_ill_pa_contig59	contig_167	97.18		False
495	568	614662	614735	pa_ill_pa_contig59	contig_167	94.59		False
706	792	614874	614960	pa_ill_pa_contig59	contig_167	95.4		False
894	970	615068	615144	pa_ill_pa_contig59	contig_167	94.81		False
4024	4102	615145	615067	pa_ill_pa_contig46	contig_167	94.94		False
1582	1658	615752	615828	pa_ill_pa_contig59	contig_167	96.1		False
126	196	617497	617427	pa_ill_pa_contig76	contig_167	100.0		False
15	115	617611	617511	pa_ill_pa_contig76	contig_167	94.06		False
726	843	618087	618204	pa_ill_pa_contig59	contig_167	92.37		False
4026	4212	618328	618144	pa_ill_pa_contig46	contig_167	92.55		False
340	483	619305	619448	pa_ill_pa_contig68	contig_167	95.14		False
545	610	619503	619568	pa_ill_pa_contig68	contig_167	98.48		False
33	138	794535	794640	pa_ill_pa_contig64	contig_167	100.0		False
556	627	795054	795125	pa_ill_pa_contig64	contig_167	97.22		False
1028	1092	795526	795590	pa_ill_pa_contig64	contig_167	96.92		False
3390	3475	1696991	1696906	pa_ill_pa_contig6	contig_167	94.19		False
3278	3388	1697102	1696992	pa_ill_pa_contig6	contig_167	96.4		False
2978	3157	1697400	1697221	pa_ill_pa_contig6	contig_167	95.0		False
55696	56301	1696935	1697540	pa_ill_pa_contig20	contig_167	92.67		False
52985	53273	1697558	1697267	pa_ill_pa_contig33	contig_167	90.2		False
1399	1481	1745990	1745908	pa_ill_pa_contig55	contig_167	96.39		False
264617	265097	2701923	2701434	pa_ill_pa_contig7	contig_167	90.24		False
264617	265097	2705829	2705353	pa_ill_pa_contig7	contig_167	92.36		False
292	749	3160421	3160875	pa_ill_pa_contig31	contig_167	90.63		False
104	348	3160716	3160960	pa_ill_pa_contig31	contig_167	91.02		False
266	591	3160635	3160960	pa_ill_pa_contig31	contig_167	91.41		False
141	261	3160993	3161113	pa_ill_pa_contig31	contig_167	93.39		False
509	749	3161118	3161358	pa_ill_pa_contig31	contig_167	93.78		False
104	348	3161199	3161443	pa_ill_pa_contig31	contig_167	91.43		False
266	591	3161118	3161443	pa_ill_pa_contig31	contig_167	91.72		False
1105	1184	3161471	3161550	pa_ill_pa_contig31	contig_167	90.0		False
1	124	3161809	3161686	pa_ill_pa_contig14	contig_167	90.32		False
419	580	3161994	3162155	pa_ill_pa_contig31	contig_167	91.36		False
176	337	3161994	3162155	pa_ill_pa_contig31	contig_167	91.36		False
1105	1184	3162194	3162273	pa_ill_pa_contig31	contig_167	92.5		False
144	420	3162392	3162116	pa_ill_pa_contig14	contig_167	90.25		False
6	131	3162530	3162405	pa_ill_pa_contig14	contig_167	93.65		False
590	763	3162405	3162578	pa_ill_pa_contig31	contig_167	93.1		False
12	334	3162767	3162445	pa_ill_pa_contig14	contig_167	94.43		False
216	367	3162806	3162655	pa_ill_pa_contig14	contig_167	90.13		False
136	749	3162194	3162807	pa_ill_pa_contig31	contig_167	90.6		False
117	348	3162661	3162892	pa_ill_pa_contig31	contig_167	90.52		False
1099	1184	3162914	3162999	pa_ill_pa_contig31	contig_167	91.86		False
1	124	3163018	3162895	pa_ill_pa_contig14	contig_167	92.74		False
354	504	3162895	3163045	pa_ill_pa_contig31	contig_167	90.73		False
1	420	3163261	3162842	pa_ill_pa_contig14	contig_167	90.71		False
193	281	3246902	3246990	pa_ill_pa_contig12	contig_167	98.88		False
435	501	3247130	3247196	pa_ill_pa_contig12	contig_167	94.03		False
630	849	3247316	3247535	pa_ill_pa_contig12	contig_167	92.27		False
952	1179	3247644	3247871	pa_ill_pa_contig12	contig_167	92.11		False
26159	26292	4096262	4096129	pa_ill_pa_contig14	contig_167	91.79		False
25874	26153	4096547	4096268	pa_ill_pa_contig14	contig_167	92.5		False
46729	47071	4557109	4556768	pa_ill_pa_contig35	contig_167	93.37		False
536	614	4977697	4977775	pa_ill_pa_contig44	contig_167	98.73		False
1404	1489	4978548	4978633	pa_ill_pa_contig44	contig_167	98.84		False
793	878	4978548	4978633	ec_ill_ec_contig65	contig_167	97.67		False
1062	1147	4978548	4978633	lm_ill_lm_contig16	contig_167	95.35		False
3964	4047	4978634	4978551	se_ill_se_contig42	contig_167	97.62		False
1813	1879	4978955	4979021	pa_ill_pa_contig44	contig_167	94.03		False
2622	2686	4979754	4979818	pa_ill_pa_contig44	contig_167	90.77		False
3202	3268	4980317	4980383	pa_ill_pa_contig44	contig_167	97.01		False
4958	5060	4982112	4982214	pa_ill_pa_contig44	contig_167	98.06		False
4335	4437	4982112	4982214	ec_ill_ec_contig65	contig_167	96.12		False
394	496	4982216	4982114	se_ill_se_contig42	contig_167	97.09		False
502	589	5057338	5057425	pa_ill_pa_contig20	contig_167	97.73		False
747	845	5057581	5057679	pa_ill_pa_contig20	contig_167	97.98		False
56011	56158	5187713	5187566	pa_ill_pa_contig20	contig_167	95.27		False
55731	56009	5187992	5187714	pa_ill_pa_contig20	contig_167	94.27		False
2820	3940	5187402	5188520	pa_ill_pa_contig6	contig_167	90.25		False
1	2531	5718890	5716346	pa_ill_pa_contig53	contig_167	90.15		False
1	1230	5721695	5720472	pa_ill_pa_contig66	contig_167	90.09		False
1	573	5722222	5721651	pa_ill_pa_contig81	contig_167	90.24		False
1732	2072	5722507	5722169	pa_ill_pa_contig56	contig_167	91.5		False
1	1265	5724228	5722975	pa_ill_pa_contig56	contig_167	90.99		False
99	178	6323830	6323751	pa_ill_pa_contig32	contig_167	98.75		False
401	476	6323948	6323873	pa_ill_pa_contig9	contig_167	100.0		False
1682	1754	6447040	6446968	pa_ill_pa_contig47	contig_167	100.0		False
1564	1652	6447160	6447072	pa_ill_pa_contig47	contig_167	91.01		False
1489	1556	6447235	6447168	pa_ill_pa_contig47	contig_167	94.12		False
1168	1251	6447552	6447469	pa_ill_pa_contig47	contig_167	97.62		False
646	855	6448066	6447857	pa_ill_pa_contig47	contig_167	94.29		False
219	435	6448489	6448273	pa_ill_pa_contig47	contig_167	92.63		False
1	189	6448707	6448519	pa_ill_pa_contig47	contig_167	93.65		False
68	1142	109	1176	pa_ill_pa_contig67	contig_167	94.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192421	1177	pa_ill_pa_contig13	contig_167	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192422	192913	pa_ill_pa_contig80	contig_167	95.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
2	1237	194150	192914	pa_ill_pa_contig65	contig_167	93.1		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	890	194980	194151	pa_ill_pa_contig71	contig_167	96.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	194981	453442	pa_ill_pa_contig8	contig_167	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453443	453935	pa_ill_pa_contig79	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480662	453936	pa_ill_pa_contig39	contig_167	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480663	483610	pa_ill_pa_contig51	contig_167	95.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490197	483611	pa_ill_pa_contig42	contig_167	99.59		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490198	491205	pa_ill_pa_contig48	contig_167	95.31		True
local misassembly
1235	3667	491361	493780	pa_ill_pa_contig48	contig_167	96.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30759	493781	524524	pa_ill_pa_contig38	contig_167	99.81		True
translocation
1	68204	593844	525682	pa_ill_pa_contig28	contig_167	99.92		True
local misassembly [fragmentation of reference genome]
56	798	595266	594527	pa_ill_pa_contig75	contig_167	94.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6093	595267	601351	pa_ill_pa_contig43	contig_167	99.49		True
local misassembly [fragmentation of reference genome]
56	799	602853	602111	pa_ill_pa_contig75	contig_167	96.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606085	602854	pa_ill_pa_contig50	contig_167	98.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607657	606086	pa_ill_pa_contig58	contig_167	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
25	4971	612601	607658	pa_ill_pa_contig46	contig_167	99.19		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1651	614235	612602	pa_ill_pa_contig58	contig_167	90.04		True
fake: not a misassembly [fragmentation of reference genome]
1	1019	615777	616812	pa_ill_pa_contig68	contig_167	90.27		True
translocation
5	508	618205	617704	pa_ill_pa_contig77	contig_167	91.07		True
local misassembly [fragmentation of reference genome]
34236	173642	760208	620796	pa_ill_pa_contig15	contig_167	99.88		True
local misassembly
1	34328	794557	760209	pa_ill_pa_contig15	contig_167	99.67		True
local misassembly [fragmentation of reference genome]
1	106742	902499	795832	pa_ill_pa_contig21	contig_167	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	903903	902500	pa_ill_pa_contig61	contig_167	94.59		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204998	903904	1108705	pa_ill_pa_contig12	contig_167	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	867	1109508	1108706	pa_ill_pa_contig73	contig_167	92.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166170	1109509	pa_ill_pa_contig30	contig_167	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167523	1166171	pa_ill_pa_contig62	contig_167	97.56		True
indel: indel (> 5bp) [fragmentation of reference genome]
101	23992	1191426	1167524	pa_ill_pa_contig40	contig_167	99.81		True
translocation
56	689	1192265	1191624	pa_ill_pa_contig8	contig_167	95.45		True
