S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
114819	115148	27366	27695	lf_ill_lf_contig1	contig_2	100.0		False
1	216	64918	64703	lf_ill_lf_contig1	contig_2	100.0		False
4282	4511	65397	65168	ec_ill_ec_contig65	contig_2	90.0		False
322	551	65168	65397	se_ill_se_contig42	contig_2	90.0		False
589	1031	65086	65528	sa_ill_sa_contig41	contig_2	95.94		False
302	838	64992	65528	lm_ill_lm_contig12	contig_2	95.9		False
3783	3873	65894	65804	ec_ill_ec_contig65	contig_2	96.7		False
960	1050	65804	65894	se_ill_se_contig42	contig_2	96.7		False
914	1211	65602	65899	lm_ill_lm_contig12	contig_2	90.94		False
1235	1345	65923	66033	lm_ill_lm_contig12	contig_2	93.69		False
1150	1543	65645	66038	sa_ill_sa_contig41	contig_2	90.61		False
1	1065	65108	66159	bs_ill_bs_contig839	contig_2	92.17		False
1369	1484	66046	66161	lm_ill_lm_contig12	contig_2	97.41		False
108	218	66356	66466	bs_ill_bs_contig991	contig_2	90.99		False
1675	1787	66354	66466	lm_ill_lm_contig12	contig_2	90.27		False
2105	2299	66596	66790	sa_ill_sa_contig41	contig_2	93.33		False
2342	2421	66833	66912	sa_ill_sa_contig41	contig_2	90.0		False
2157	2233	66837	66913	lm_ill_lm_contig12	contig_2	90.91		False
215	2419	64886	67091	ef_ill_ef_contig17	contig_2	90.23		False
492	714	67400	67178	bs_ill_bs_contig1146	contig_2	92.38		False
2473	2718	67155	67400	lm_ill_lm_contig12	contig_2	90.65		False
3008	3122	67502	67616	sa_ill_sa_contig41	contig_2	91.3		False
378	537	67492	67651	ef_ill_ef_contig25	contig_2	90.0		False
95	211	67795	67679	bs_ill_bs_contig1146	contig_2	94.02		False
561	680	67676	67795	ef_ill_ef_contig25	contig_2	92.5		False
2995	3114	67676	67795	lm_ill_lm_contig12	contig_2	90.0		False
1206	1322	68444	68328	ec_ill_ec_contig65	contig_2	91.45		False
3521	3637	68328	68444	se_ill_se_contig42	contig_2	91.45		False
1521	1808	68478	68191	ef_ill_ef_contig19	contig_2	92.71		False
1342	1725	68575	68192	lm_ill_lm_contig16	contig_2	90.36		False
471	545	68626	68700	sa_ill_sa_contig8	contig_2	98.67		False
766	967	68700	68499	bs_ill_bs_contig933	contig_2	95.05		False
1264	1517	68735	68482	ef_ill_ef_contig19	contig_2	91.73		False
786	905	68863	68744	ec_ill_ec_contig65	contig_2	95.0		False
1397	1521	68863	68739	pa_ill_pa_contig44	contig_2	92.8		False
3938	4080	68744	68886	se_ill_se_contig42	contig_2	93.01		False
567	826	68720	68979	sa_ill_sa_contig8	contig_2	91.54		False
1004	1255	68995	68744	ef_ill_ef_contig19	contig_2	96.03		False
923	1174	68995	68744	lm_ill_lm_contig16	contig_2	94.44		False
471	758	68995	68708	bs_ill_bs_contig933	contig_2	90.97		False
26	176	69366	69216	bs_ill_bs_contig933	contig_2	91.39		False
242	309	69699	69632	ef_ill_ef_contig19	contig_2	95.59		False
7885	7962	69836	69759	lf_ill_lf_contig52	contig_2	100.0		False
1	78	69759	69836	lf_ill_lf_contig40	contig_2	100.0		False
14104	14707	107093	107694	lf_ill_lf_contig37	contig_2	98.84		False
1	922	108014	107094	lf_ill_lf_contig3	contig_2	99.13		False
14105	14709	129964	129365	lf_ill_lf_contig37	contig_2	97.85		False
1	923	129048	129965	lf_ill_lf_contig3	contig_2	98.7		False
1	215	141903	141689	lf_ill_lf_contig1	contig_2	99.53		False
322	551	142152	142381	se_ill_se_contig42	contig_2	90.0		False
4282	4511	142381	142152	ec_ill_ec_contig65	contig_2	90.0		False
302	873	141976	142547	lm_ill_lm_contig12	contig_2	96.15		False
589	1095	142070	142576	sa_ill_sa_contig41	contig_2	95.66		False
960	1050	142790	142880	se_ill_se_contig42	contig_2	96.7		False
3783	3873	142880	142790	ec_ill_ec_contig65	contig_2	96.7		False
914	1211	142588	142885	lm_ill_lm_contig12	contig_2	91.28		False
1235	1345	142909	143019	lm_ill_lm_contig12	contig_2	93.69		False
1150	1543	142631	143024	sa_ill_sa_contig41	contig_2	90.61		False
1	1065	142092	143145	bs_ill_bs_contig839	contig_2	92.45		False
