S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	88	88	1	pa_ill_pa_contig23	contig_167	100.0		False
847596	847683	1	88	pa_ill_pa_contig1	contig_167	100.0		False
25910	26592	525508	524823	pa_ill_pa_contig14	contig_167	90.39		False
710	1065	618309	618664	pa_ill_pa_contig59	contig_167	92.98		False
3591	3857	619003	618737	pa_ill_pa_contig46	contig_167	91.76		False
1136	1458	618735	619057	pa_ill_pa_contig59	contig_167	96.28		False
1578	1661	619177	619260	pa_ill_pa_contig59	contig_167	90.48		False
46745	46820	1192624	1192549	pa_ill_pa_contig33	contig_167	98.68		False
55609	56418	1697421	1698231	pa_ill_pa_contig20	contig_167	92.75		False
52883	53273	1698234	1697843	pa_ill_pa_contig33	contig_167	91.62		False
264617	265097	2703115	2702635	pa_ill_pa_contig7	contig_167	92.36		False
264591	265097	2707024	2706518	pa_ill_pa_contig7	contig_167	93.14		False
3381	3503	2708279	2708401	pa_ill_pa_contig49	contig_167	91.87		False
292	749	3161791	3162245	pa_ill_pa_contig31	contig_167	90.63		False
104	348	3162086	3162330	pa_ill_pa_contig31	contig_167	91.02		False
266	591	3162005	3162330	pa_ill_pa_contig31	contig_167	91.41		False
141	261	3162363	3162483	pa_ill_pa_contig31	contig_167	93.39		False
509	749	3162488	3162728	pa_ill_pa_contig31	contig_167	93.78		False
104	348	3162569	3162813	pa_ill_pa_contig31	contig_167	91.43		False
266	591	3162488	3162813	pa_ill_pa_contig31	contig_167	91.72		False
1105	1184	3162841	3162920	pa_ill_pa_contig31	contig_167	90.0		False
1	124	3163179	3163056	pa_ill_pa_contig14	contig_167	90.32		False
419	580	3163364	3163525	pa_ill_pa_contig31	contig_167	91.36		False
176	337	3163364	3163525	pa_ill_pa_contig31	contig_167	91.36		False
1105	1184	3163564	3163643	pa_ill_pa_contig31	contig_167	92.5		False
144	420	3163762	3163486	pa_ill_pa_contig14	contig_167	90.25		False
6	131	3163900	3163775	pa_ill_pa_contig14	contig_167	93.65		False
590	763	3163775	3163948	pa_ill_pa_contig31	contig_167	93.1		False
12	334	3164137	3163815	pa_ill_pa_contig14	contig_167	94.43		False
216	367	3164176	3164025	pa_ill_pa_contig14	contig_167	90.13		False
136	749	3163564	3164177	pa_ill_pa_contig31	contig_167	90.6		False
117	348	3164031	3164262	pa_ill_pa_contig31	contig_167	90.52		False
1099	1184	3164284	3164369	pa_ill_pa_contig31	contig_167	91.86		False
1	124	3164388	3164265	pa_ill_pa_contig14	contig_167	92.74		False
354	504	3164265	3164415	pa_ill_pa_contig31	contig_167	90.73		False
1	420	3164631	3164212	pa_ill_pa_contig14	contig_167	90.71		False
26159	26292	4098350	4098217	pa_ill_pa_contig14	contig_167	93.28		False
25874	26153	4098635	4098356	pa_ill_pa_contig14	contig_167	92.5		False
6462	6590	4312655	4312527	pa_ill_pa_contig42	contig_167	97.67		False
1	77	4559111	4559187	pa_ill_pa_contig22	contig_167	98.7		False
46729	47071	4559453	4559111	pa_ill_pa_contig35	contig_167	97.67		False
55696	56158	5190250	5189788	pa_ill_pa_contig20	contig_167	95.25		False
2820	3940	5189624	5190744	pa_ill_pa_contig6	contig_167	90.51		False
1	2531	5721373	5718825	pa_ill_pa_contig53	contig_167	93.34		False
1	1235	5724178	5722944	pa_ill_pa_contig66	contig_167	92.04		False
1	583	5724706	5724124	pa_ill_pa_contig81	contig_167	92.11		False
1710	2072	5725014	5724652	pa_ill_pa_contig56	contig_167	90.63		False
576	1290	5726149	5725435	pa_ill_pa_contig56	contig_167	95.24		False
1	454	5726718	5726265	pa_ill_pa_contig56	contig_167	94.05		False
401	477	6326574	6326498	pa_ill_pa_contig9	contig_167	100.0		False
99	178	6326747	6326668	pa_ill_pa_contig32	contig_167	98.75		False
401	476	6326865	6326790	pa_ill_pa_contig9	contig_167	100.0		False
