S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
114819	115148	27366	27695	lf_ill_lf_contig1	contig_2	100.0		False
1	216	64916	64701	lf_ill_lf_contig1	contig_2	100.0		False
4282	4511	65395	65166	ec_ill_ec_contig65	contig_2	90.0		False
322	551	65166	65395	se_ill_se_contig42	contig_2	90.0		False
589	1002	65084	65497	sa_ill_sa_contig41	contig_2	96.14		False
302	810	64990	65498	lm_ill_lm_contig12	contig_2	96.27		False
1006	1095	65499	65588	sa_ill_sa_contig41	contig_2	94.44		False
3783	3873	65892	65802	ec_ill_ec_contig65	contig_2	96.7		False
960	1050	65802	65892	se_ill_se_contig42	contig_2	96.7		False
914	1211	65600	65897	lm_ill_lm_contig12	contig_2	90.94		False
1235	1345	65921	66031	lm_ill_lm_contig12	contig_2	93.69		False
1150	1543	65643	66036	sa_ill_sa_contig41	contig_2	90.61		False
1	1065	65106	66157	bs_ill_bs_contig839	contig_2	92.17		False
1369	1484	66044	66159	lm_ill_lm_contig12	contig_2	97.41		False
1675	1898	66352	66575	lm_ill_lm_contig12	contig_2	90.18		False
2105	2299	66591	66785	sa_ill_sa_contig41	contig_2	93.33		False
2342	2421	66828	66907	sa_ill_sa_contig41	contig_2	90.0		False
2157	2233	66832	66908	lm_ill_lm_contig12	contig_2	90.91		False
2240	2319	66915	66994	lm_ill_lm_contig12	contig_2	92.5		False
215	2419	64884	67083	ef_ill_ef_contig17	contig_2	90.6		False
492	714	67392	67170	bs_ill_bs_contig1146	contig_2	92.83		False
2473	2718	67147	67392	lm_ill_lm_contig12	contig_2	91.06		False
47	292	67148	67393	ef_ill_ef_contig25	contig_2	90.24		False
3008	3122	67494	67608	sa_ill_sa_contig41	contig_2	91.3		False
378	537	67484	67643	ef_ill_ef_contig25	contig_2	90.0		False
95	211	67787	67671	bs_ill_bs_contig1146	contig_2	94.02		False
561	680	67668	67787	ef_ill_ef_contig25	contig_2	92.5		False
2995	3114	67668	67787	lm_ill_lm_contig12	contig_2	90.0		False
3521	3637	68277	68393	se_ill_se_contig42	contig_2	91.45		False
1206	1322	68393	68277	ec_ill_ec_contig65	contig_2	91.45		False
471	545	68575	68649	sa_ill_sa_contig8	contig_2	98.67		False
3938	4057	68693	68812	se_ill_se_contig42	contig_2	95.0		False
786	905	68812	68693	ec_ill_ec_contig65	contig_2	95.0		False
1397	1521	68812	68688	pa_ill_pa_contig44	contig_2	92.8		False
