S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_106	98.43		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3149	998	pa_ill_pa_contig55	contig_106	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3150	235717	pa_ill_pa_contig10	contig_106	99.99		True
translocation
129	1718	235718	237307	pa_ill_pa_contig57	contig_106	100.0		True
translocation
232388	237415	237308	242334	pa_ill_pa_contig10	contig_106	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	244767	242335	pa_ill_pa_contig48	contig_106	99.6		True
local misassembly
1	1079	246001	244923	pa_ill_pa_contig48	contig_106	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	246002	246847	pa_ill_pa_contig70	contig_106	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	249856	246848	pa_ill_pa_contig51	contig_106	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	367764	249857	pa_ill_pa_contig11	contig_106	99.99		True
local misassembly
1	92856	460623	367765	pa_ill_pa_contig11	contig_106	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	460624	461498	pa_ill_pa_contig69	contig_106	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	461499	510468	pa_ill_pa_contig34	contig_106	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	510469	516072	pa_ill_pa_contig44	contig_106	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	622397	516073	pa_ill_pa_contig22	contig_106	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	712925	622773	pa_ill_pa_contig23	contig_106	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	712926	714012	pa_ill_pa_contig67	contig_106	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	714013	1179665	pa_ill_pa_contig3	contig_106	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1179666	1182124	pa_ill_pa_contig54	contig_106	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1182575	1182125	pa_ill_pa_contig83	contig_106	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	1182576	1183443	pa_ill_pa_contig74	contig_106	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	1184247	1303251	pa_ill_pa_contig18	contig_106	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	1303252	1308909	pa_ill_pa_contig44	contig_106	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
