S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_109	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268243	pa_ill_pa_contig6	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379450	268244	pa_ill_pa_contig20	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384847	379451	pa_ill_pa_contig45	contig_109	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384848	503544	pa_ill_pa_contig19	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503545	504036	pa_ill_pa_contig80	contig_109	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505273	504037	pa_ill_pa_contig65	contig_109	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506161	505274	pa_ill_pa_contig71	contig_109	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506162	506808	pa_ill_pa_contig8	contig_109	99.05		True
translocation
1	23992	506809	530798	pa_ill_pa_contig40	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530799	532156	pa_ill_pa_contig62	contig_109	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532157	588839	pa_ill_pa_contig30	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588840	589656	pa_ill_pa_contig73	contig_109	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794519	589657	pa_ill_pa_contig12	contig_109	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794520	795901	pa_ill_pa_contig61	contig_109	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795902	902681	pa_ill_pa_contig21	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903829	902682	pa_ill_pa_contig64	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903830	938154	pa_ill_pa_contig15	contig_109	99.85		True
local misassembly
34236	173697	938155	1077681	pa_ill_pa_contig15	contig_109	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077682	1078316	pa_ill_pa_contig76	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079459	1078432	pa_ill_pa_contig68	contig_109	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080217	1080808	pa_ill_pa_contig77	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080809	1081498	pa_ill_pa_contig76	contig_109	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082586	1081614	pa_ill_pa_contig68	contig_109	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084192	1082587	pa_ill_pa_contig59	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084193	1085819	pa_ill_pa_contig58	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085820	1090787	pa_ill_pa_contig46	contig_109	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090788	1092358	pa_ill_pa_contig58	contig_109	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092359	1095596	pa_ill_pa_contig50	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095597	1096340	pa_ill_pa_contig75	contig_109	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103175	1097030	pa_ill_pa_contig43	contig_109	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103176	1103919	pa_ill_pa_contig75	contig_109	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104609	1172935	pa_ill_pa_contig28	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172936	1173810	pa_ill_pa_contig69	contig_109	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204575	1173811	pa_ill_pa_contig38	contig_109	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207009	1204576	pa_ill_pa_contig48	contig_109	99.36		True
local misassembly
56	1079	1208188	1207165	pa_ill_pa_contig48	contig_109	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208189	1214773	pa_ill_pa_contig42	contig_109	99.76		True
