S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_109	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268246	pa_ill_pa_contig6	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379451	268247	pa_ill_pa_contig20	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384845	379452	pa_ill_pa_contig45	contig_109	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384846	503536	pa_ill_pa_contig19	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503537	504028	pa_ill_pa_contig80	contig_109	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505265	504029	pa_ill_pa_contig65	contig_109	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506153	505266	pa_ill_pa_contig71	contig_109	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506154	506800	pa_ill_pa_contig8	contig_109	99.05		True
translocation
1	23992	506801	530788	pa_ill_pa_contig40	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530789	532146	pa_ill_pa_contig62	contig_109	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532147	588821	pa_ill_pa_contig30	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588822	589638	pa_ill_pa_contig73	contig_109	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794493	589639	pa_ill_pa_contig12	contig_109	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794494	795875	pa_ill_pa_contig61	contig_109	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795876	902659	pa_ill_pa_contig21	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903807	902660	pa_ill_pa_contig64	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903808	938132	pa_ill_pa_contig15	contig_109	99.85		True
local misassembly
34236	173697	938133	1077657	pa_ill_pa_contig15	contig_109	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077658	1078292	pa_ill_pa_contig76	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079435	1078408	pa_ill_pa_contig68	contig_109	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080191	1080782	pa_ill_pa_contig77	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080783	1081472	pa_ill_pa_contig76	contig_109	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082560	1081588	pa_ill_pa_contig68	contig_109	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084167	1082561	pa_ill_pa_contig59	contig_109	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084168	1085794	pa_ill_pa_contig58	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085795	1090763	pa_ill_pa_contig46	contig_109	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090764	1092335	pa_ill_pa_contig58	contig_109	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092336	1095573	pa_ill_pa_contig50	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095574	1096317	pa_ill_pa_contig75	contig_109	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103152	1097007	pa_ill_pa_contig43	contig_109	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103153	1103896	pa_ill_pa_contig75	contig_109	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104586	1172906	pa_ill_pa_contig28	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172907	1173781	pa_ill_pa_contig69	contig_109	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204544	1173782	pa_ill_pa_contig38	contig_109	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1206977	1204545	pa_ill_pa_contig48	contig_109	99.4		True
local misassembly
56	1079	1208156	1207133	pa_ill_pa_contig48	contig_109	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208157	1214741	pa_ill_pa_contig42	contig_109	99.76		True
