S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268266	pa_ill_pa_contig6	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379474	268267	pa_ill_pa_contig20	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384871	379475	pa_ill_pa_contig45	contig_109	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384872	503565	pa_ill_pa_contig19	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503566	504057	pa_ill_pa_contig80	contig_109	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505294	504058	pa_ill_pa_contig65	contig_109	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506183	505295	pa_ill_pa_contig71	contig_109	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506184	506830	pa_ill_pa_contig8	contig_109	99.05		True
translocation
1	23992	506831	530822	pa_ill_pa_contig40	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530823	532180	pa_ill_pa_contig62	contig_109	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532181	588862	pa_ill_pa_contig30	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588863	589679	pa_ill_pa_contig73	contig_109	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794565	589680	pa_ill_pa_contig12	contig_109	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794566	795947	pa_ill_pa_contig61	contig_109	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795948	902743	pa_ill_pa_contig21	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903891	902744	pa_ill_pa_contig64	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903892	938220	pa_ill_pa_contig15	contig_109	99.86		True
local misassembly
34236	173697	938221	1077765	pa_ill_pa_contig15	contig_109	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077766	1078400	pa_ill_pa_contig76	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079543	1078516	pa_ill_pa_contig68	contig_109	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080303	1080894	pa_ill_pa_contig77	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080895	1081584	pa_ill_pa_contig76	contig_109	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082672	1081700	pa_ill_pa_contig68	contig_109	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084278	1082673	pa_ill_pa_contig59	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084279	1085905	pa_ill_pa_contig58	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085906	1090876	pa_ill_pa_contig46	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090877	1092448	pa_ill_pa_contig58	contig_109	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092449	1095686	pa_ill_pa_contig50	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095687	1096430	pa_ill_pa_contig75	contig_109	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103273	1097120	pa_ill_pa_contig43	contig_109	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103274	1104017	pa_ill_pa_contig75	contig_109	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104707	1173036	pa_ill_pa_contig28	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173037	1173911	pa_ill_pa_contig69	contig_109	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204679	1173912	pa_ill_pa_contig38	contig_109	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207112	1204680	pa_ill_pa_contig48	contig_109	99.44		True
local misassembly
56	1079	1208291	1207268	pa_ill_pa_contig48	contig_109	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208292	1214880	pa_ill_pa_contig42	contig_109	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217834	1214881	pa_ill_pa_contig51	contig_109	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217835	1244629	pa_ill_pa_contig39	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245122	1244630	pa_ill_pa_contig79	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503688	1245123	pa_ill_pa_contig8	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503689	1504521	pa_ill_pa_contig71	contig_109	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504522	1505758	pa_ill_pa_contig65	contig_109	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506250	1505759	pa_ill_pa_contig80	contig_109	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506251	1697577	pa_ill_pa_contig13	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698703	1697578	pa_ill_pa_contig67	contig_109	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698704	1785090	pa_ill_pa_contig25	contig_109	99.98		True
translocation
161	249467	1785091	2034402	pa_ill_pa_contig9	contig_109	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037297	2034767	pa_ill_pa_contig53	contig_109	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038354	2037425	pa_ill_pa_contig72	contig_109	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038867	2038355	pa_ill_pa_contig78	contig_109	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038868	2042647	pa_ill_pa_contig47	contig_109	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2043077	2042648	pa_ill_pa_contig84	contig_109	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2164145	2043078	pa_ill_pa_contig17	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164407	2220413	pa_ill_pa_contig32	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221561	2220414	pa_ill_pa_contig64	contig_109	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516719	2221562	pa_ill_pa_contig2	contig_109	99.99		True
local misassembly
1	247083	2763799	2516720	pa_ill_pa_contig2	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2763800	2764229	pa_ill_pa_contig84	contig_109	98.33		True
