S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268264	pa_ill_pa_contig6	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379475	268265	pa_ill_pa_contig20	contig_109	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384872	379476	pa_ill_pa_contig45	contig_109	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384873	503573	pa_ill_pa_contig19	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503574	504065	pa_ill_pa_contig80	contig_109	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505302	504066	pa_ill_pa_contig65	contig_109	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506192	505303	pa_ill_pa_contig71	contig_109	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506193	506839	pa_ill_pa_contig8	contig_109	99.05		True
translocation
1	23992	506840	530831	pa_ill_pa_contig40	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530832	532189	pa_ill_pa_contig62	contig_109	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532190	588871	pa_ill_pa_contig30	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588872	589688	pa_ill_pa_contig73	contig_109	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794572	589689	pa_ill_pa_contig12	contig_109	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794573	795954	pa_ill_pa_contig61	contig_109	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795955	902752	pa_ill_pa_contig21	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903900	902753	pa_ill_pa_contig64	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903901	938229	pa_ill_pa_contig15	contig_109	99.86		True
local misassembly
34236	173697	938230	1077768	pa_ill_pa_contig15	contig_109	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077769	1078403	pa_ill_pa_contig76	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079546	1078519	pa_ill_pa_contig68	contig_109	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080305	1080896	pa_ill_pa_contig77	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080897	1081586	pa_ill_pa_contig76	contig_109	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082674	1081702	pa_ill_pa_contig68	contig_109	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084280	1082675	pa_ill_pa_contig59	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084281	1085907	pa_ill_pa_contig58	contig_109	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085908	1090878	pa_ill_pa_contig46	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090879	1092450	pa_ill_pa_contig58	contig_109	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092451	1095688	pa_ill_pa_contig50	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095689	1096432	pa_ill_pa_contig75	contig_109	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103269	1097122	pa_ill_pa_contig43	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103270	1104013	pa_ill_pa_contig75	contig_109	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104703	1173035	pa_ill_pa_contig28	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173036	1173910	pa_ill_pa_contig69	contig_109	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204678	1173911	pa_ill_pa_contig38	contig_109	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207111	1204679	pa_ill_pa_contig48	contig_109	99.44		True
local misassembly
56	1079	1208290	1207267	pa_ill_pa_contig48	contig_109	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208291	1214880	pa_ill_pa_contig42	contig_109	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217834	1214881	pa_ill_pa_contig51	contig_109	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217835	1244629	pa_ill_pa_contig39	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245122	1244630	pa_ill_pa_contig79	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503693	1245123	pa_ill_pa_contig8	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503694	1504527	pa_ill_pa_contig71	contig_109	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504528	1505764	pa_ill_pa_contig65	contig_109	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506256	1505765	pa_ill_pa_contig80	contig_109	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506257	1697582	pa_ill_pa_contig13	contig_109	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698708	1697583	pa_ill_pa_contig67	contig_109	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698709	1785106	pa_ill_pa_contig25	contig_109	100.0		True
translocation
161	249467	1785107	2034418	pa_ill_pa_contig9	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037313	2034783	pa_ill_pa_contig53	contig_109	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038369	2037441	pa_ill_pa_contig72	contig_109	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038882	2038370	pa_ill_pa_contig78	contig_109	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038883	2042662	pa_ill_pa_contig47	contig_109	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2043091	2042663	pa_ill_pa_contig84	contig_109	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2164161	2043092	pa_ill_pa_contig17	contig_109	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164423	2220429	pa_ill_pa_contig32	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221577	2220430	pa_ill_pa_contig64	contig_109	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516743	2221578	pa_ill_pa_contig2	contig_109	100.0		True
local misassembly
1	247083	2763828	2516744	pa_ill_pa_contig2	contig_109	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2763829	2764257	pa_ill_pa_contig84	contig_109	98.52		True
