S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124622	125137	71460	71975	ec_ill_ec_contig9	contig_1	96.9		False
303	604	72385	72685	ec_ill_ec_contig50	contig_1	96.69		False
2690	3008	73337	73020	ec_ill_ec_contig13	contig_1	96.87		False
1	65	74722	74658	ec_ill_ec_contig57	contig_1	100.0		False
1	65	74722	74658	ec_ill_ec_contig28	contig_1	100.0		False
10232	10296	74658	74722	ec_ill_ec_contig58	contig_1	100.0		False
1	65	74722	74658	ec_ill_ec_contig45	contig_1	100.0		False
181797	181861	74658	74722	ec_ill_ec_contig6	contig_1	100.0		False
1	65	74722	74658	ec_ill_ec_contig44	contig_1	100.0		False
1	65	74722	74658	ec_ill_ec_contig68	contig_1	100.0		False
1	66	74722	74657	ec_ill_ec_contig42	contig_1	100.0		False
31672	31737	74657	74722	ec_ill_ec_contig41	contig_1	100.0		False
97228	97294	74656	74722	ec_ill_ec_contig19	contig_1	100.0		False
1	329	75097	75425	ec_ill_ec_contig11	contig_1	100.0		False
18139	18930	88762	89541	ec_ill_ec_contig50	contig_1	90.36		False
819	927	90720	90613	ec_ill_ec_contig86	contig_1	94.5		False
1	102	91524	91425	ec_ill_ec_contig86	contig_1	95.1		False
4	559	92501	93050	ec_ill_ec_contig74	contig_1	90.09		False
700	849	94612	94761	ec_ill_ec_contig85	contig_1	95.33		False
1	329	424392	424064	ec_ill_ec_contig11	contig_1	100.0		False
1	329	469667	469995	ec_ill_ec_contig11	contig_1	100.0		False
124669	124793	488579	488703	ec_ill_ec_contig9	contig_1	99.2		False
342	468	488706	488580	ec_ill_ec_contig9	contig_1	98.43		False
124795	124865	488704	488774	ec_ill_ec_contig9	contig_1	98.59		False
267	340	488780	488707	ec_ill_ec_contig9	contig_1	95.95		False
125024	125137	488945	489058	ec_ill_ec_contig9	contig_1	94.74		False
1	114	489058	488945	ec_ill_ec_contig9	contig_1	94.74		False
495	720	506784	507008	ec_ill_ec_contig85	contig_1	90.71		False
107534	107832	543990	543696	ec_ill_ec_contig12	contig_1	90.97		False
1	329	644080	644408	ec_ill_ec_contig11	contig_1	100.0		False
82902	83058	659865	659709	se_ill_se_contig2	contig_1	90.45		False
13761	13913	970018	970170	se_ill_se_contig4	contig_1	94.12		False
310110	312562	970019	972470	ec_ill_ec_contig2	contig_1	99.96		False
15973	16345	972223	972595	se_ill_se_contig4	contig_1	91.15		False
15973	16345	972223	972595	se_ill_se_contig4	contig_1	91.15		False
15973	16345	972223	972595	se_ill_se_contig4	contig_1	91.15		False
16665	16739	972798	972872	se_ill_se_contig4	contig_1	100.0		False
16899	16973	972798	972872	se_ill_se_contig4	contig_1	100.0		False
198096	198171	972873	972798	ec_ill_ec_contig4	contig_1	100.0		False
42905	42980	972798	972873	ec_ill_ec_contig36	contig_1	100.0		False
17016	17091	972798	972873	se_ill_se_contig4	contig_1	100.0		False
42905	42983	972918	972996	ec_ill_ec_contig36	contig_1	98.73		False
17011	17094	972913	972996	se_ill_se_contig4	contig_1	98.81		False
16548	16646	972918	973016	se_ill_se_contig4	contig_1	98.99		False
16660	16763	972913	973016	se_ill_se_contig4	contig_1	99.04		False
16777	16880	972913	973016	se_ill_se_contig4	contig_1	99.04		False
16782	17214	972798	973238	se_ill_se_contig4	contig_1	90.55		False
195724	198269	975485	972822	ec_ill_ec_contig4	contig_1	94.14		False
2	138	1171077	1171213	se_ill_se_contig42	contig_1	95.62		False
173	263	1171246	1171336	se_ill_se_contig42	contig_1	91.21		False
