S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	329	216409	216081	ec_ill_ec_contig11	contig_14	100.0		False
1	198	316871	316674	ec_ill_ec_contig58	contig_14	90.91		False
107534	107987	316605	317057	ec_ill_ec_contig12	contig_14	93.17		False
1	532	371627	372157	ec_ill_ec_contig9	contig_14	96.99		False
1	329	391035	390707	ec_ill_ec_contig11	contig_14	100.0		False
1	329	436340	436668	ec_ill_ec_contig11	contig_14	100.0		False
1	127	767071	766945	ec_ill_ec_contig85	contig_14	95.28		False
1	559	768502	767944	ec_ill_ec_contig74	contig_14	94.1		False
1	102	769476	769577	ec_ill_ec_contig86	contig_14	98.04		False
806	937	770264	770395	ec_ill_ec_contig86	contig_14	96.21		False
1	329	785931	785603	ec_ill_ec_contig11	contig_14	100.0		False
181797	181861	786370	786306	ec_ill_ec_contig6	contig_14	100.0		False
1	65	786306	786370	ec_ill_ec_contig68	contig_14	100.0		False
10232	10296	786370	786306	ec_ill_ec_contig58	contig_14	100.0		False
1	65	786306	786370	ec_ill_ec_contig45	contig_14	100.0		False
1	65	786306	786370	ec_ill_ec_contig44	contig_14	100.0		False
1	65	786306	786370	ec_ill_ec_contig28	contig_14	100.0		False
1	65	786306	786370	ec_ill_ec_contig57	contig_14	100.0		False
31672	31737	786371	786306	ec_ill_ec_contig41	contig_14	100.0		False
1	66	786306	786371	ec_ill_ec_contig42	contig_14	100.0		False
97228	97294	786372	786306	ec_ill_ec_contig19	contig_14	100.0		False
2690	3008	787692	788010	ec_ill_ec_contig13	contig_14	97.18		False
303	604	788646	788345	ec_ill_ec_contig50	contig_14	97.02		False
124622	125137	789570	789056	ec_ill_ec_contig9	contig_14	96.71		False
112	1000	900219	899331	ec_ill_ec_contig36	contig_14	96.63		False
2243	2633	903000	903390	ec_ill_ec_contig52	contig_14	95.4		False
789	920	1120334	1120203	ec_ill_ec_contig87	contig_14	96.21		False
1	69	1121139	1121071	ec_ill_ec_contig55	contig_14	100.0		False
1	102	1121139	1121038	ec_ill_ec_contig87	contig_14	98.04		False
1	558	1122114	1122671	ec_ill_ec_contig74	contig_14	93.56		False
1	127	1123545	1123671	ec_ill_ec_contig102	contig_14	95.28		False
480	550	1124024	1124094	ec_ill_ec_contig102	contig_14	97.18		False
1	325	1387759	1387435	ec_ill_ec_contig11	contig_14	92.0		False
1	190	1388005	1388194	ec_ill_ec_contig67	contig_14	94.21		False
1	88	1425671	1425584	ec_ill_ec_contig34	contig_14	100.0		False
22601	22689	1425583	1425671	ec_ill_ec_contig48	contig_14	98.88		False
1476	1642	1426893	1426727	ec_ill_ec_contig67	contig_14	96.41		False
4816	5324	1426893	1426385	ec_ill_ec_contig64	contig_14	91.0		False
105584	107987	1430912	1428508	ec_ill_ec_contig12	contig_14	91.57		False
1	331	1439363	1439693	ec_ill_ec_contig11	contig_14	100.0		False
1	329	1666240	1666568	ec_ill_ec_contig11	contig_14	100.0		False
1	330	1677292	1677621	ec_ill_ec_contig11	contig_14	100.0		False
42694	42771	1779722	1779645	ec_ill_ec_contig36	contig_14	100.0		False
17096	17214	1779722	1779604	se_ill_se_contig4	contig_14	98.32		False
197824	198091	1779455	1779722	ec_ill_ec_contig4	contig_14	99.25		False
1	307	1779907	1779603	se_ill_se_contig39	contig_14	94.84		False
198014	198091	1779853	1779930	ec_ill_ec_contig4	contig_14	100.0		False
17096	17173	1779930	1779853	se_ill_se_contig4	contig_14	100.0		False
188	265	1779930	1779853	se_ill_se_contig39	contig_14	100.0		False
42693	42869	1779931	1779756	ec_ill_ec_contig36	contig_14	92.78		False
188	263	1780152	1780077	se_ill_se_contig39	contig_14	100.0		False
42694	42771	1780152	1780075	ec_ill_ec_contig36	contig_14	98.72		False
16782	16859	1780231	1780154	se_ill_se_contig4	contig_14	100.0		False
16899	16976	1780231	1780154	se_ill_se_contig4	contig_14	100.0		False
16665	16742	1780231	1780154	se_ill_se_contig4	contig_14	100.0		False
17016	17171	1780231	1780077	se_ill_se_contig4	contig_14	99.36		False
198016	198171	1780077	1780231	ec_ill_ec_contig4	contig_14	99.36		False
188	263	1780456	1780381	se_ill_se_contig39	contig_14	100.0		False
42694	42771	1780456	1780379	ec_ill_ec_contig36	contig_14	98.72		False
198016	198171	1780381	1780534	ec_ill_ec_contig4	contig_14	98.72		False
17016	17171	1780534	1780381	se_ill_se_contig4	contig_14	98.72		False
1476	1730	1824645	1824392	ec_ill_ec_contig75	contig_14	92.16		False
2578	3118	1824645	1824106	ec_ill_ec_contig69	contig_14	95.01		False
1202	1578	1824667	1824291	ec_ill_ec_contig76	contig_14	94.16		False
2	564	1824106	1824667	ec_ill_ec_contig52	contig_14	93.78		False
1	122	1826305	1826184	ec_ill_ec_contig84	contig_14	96.72		False
1719	2150	1826613	1826182	ec_ill_ec_contig25	contig_14	97.45		False
1	394	1828449	1828056	ec_ill_ec_contig25	contig_14	96.7		False
1719	2148	1828484	1828055	ec_ill_ec_contig25	contig_14	96.51		False
2243	2633	2012276	2012666	ec_ill_ec_contig52	contig_14	95.4		False
113	1000	2266539	2265652	ec_ill_ec_contig36	contig_14	96.62		False
103859	104096	2283186	2283425	se_ill_se_contig19	contig_14	94.19		False
671	900	2283692	2283921	sa_ill_sa_contig41	contig_14	90.87		False
61	290	2283692	2283921	bs_ill_bs_contig839	contig_14	90.43		False
305	534	2283692	2283921	lf_ill_lf_contig82	contig_14	90.0		False
4882	5195	2283944	2283631	pa_ill_pa_contig44	contig_14	96.18		False
707	789	2284338	2284420	bs_ill_bs_contig839	contig_14	97.59		False
1124	1206	2284338	2284420	lm_ill_lm_contig12	contig_14	97.59		False
3582	3672	2284420	2284330	lf_ill_lf_contig57	contig_14	96.7		False
1137	1227	2284330	2284420	ef_ill_ef_contig17	contig_14	96.7		False
1309	1402	2284330	2284423	sa_ill_sa_contig41	contig_14	96.81		False
4391	4831	2284435	2283995	pa_ill_pa_contig44	contig_14	90.25		False
4268	4385	2284560	2284443	pa_ill_pa_contig44	contig_14	94.92		False
4118	4231	2284713	2284600	pa_ill_pa_contig44	contig_14	93.86		False
3453	3662	2285377	2285168	pa_ill_pa_contig44	contig_14	93.81		False
3374	3442	2285455	2285387	pa_ill_pa_contig44	contig_14	94.2		False
8	2387	2283378	2285756	se_ill_se_contig42	contig_14	97.57		False
2892	3062	2285939	2285769	pa_ill_pa_contig44	contig_14	91.23		False
2687	2800	2286153	2286040	pa_ill_pa_contig44	contig_14	91.23		False
1	660	2285769	2286430	se_ill_se_contig60	contig_14	95.79		False
1975	2060	2286840	2286755	pa_ill_pa_contig44	contig_14	91.86		False
1473	1587	2286998	2286884	lm_ill_lm_contig16	contig_14	93.91		False
1035	1151	2286998	2286882	lf_ill_lf_contig57	contig_14	91.45		False
1813	1967	2287002	2286848	pa_ill_pa_contig44	contig_14	92.26		False
1342	1416	2287129	2287055	lm_ill_lm_contig16	contig_14	90.67		False
455	542	2287165	2287252	sa_ill_sa_contig8	contig_14	90.91		False
590	709	2287298	2287417	sa_ill_sa_contig8	contig_14	93.33		False
1055	1174	2287418	2287299	lm_ill_lm_contig16	contig_14	95.83		False
616	735	2287418	2287299	lf_ill_lf_contig57	contig_14	95.0		False
603	727	2287418	2287294	bs_ill_bs_contig933	contig_14	92.8		False
1136	1277	2287418	2287277	ef_ill_ef_contig19	contig_14	90.85		False
1375	1760	2287440	2287055	pa_ill_pa_contig44	contig_14	92.75		False
924	995	2287548	2287477	lm_ill_lm_contig16	contig_14	97.22		False
1005	1076	2287548	2287477	ef_ill_ef_contig19	contig_14	95.83		False
472	543	2287548	2287477	bs_ill_bs_contig933	contig_14	95.83		False
769	841	2287476	2287548	sa_ill_sa_contig8	contig_14	95.89		False
997	1158	2287818	2287657	pa_ill_pa_contig44	contig_14	90.12		False
3345	5078	2286706	2288441	se_ill_se_contig42	contig_14	97.41		False
1	330	2470297	2470626	ec_ill_ec_contig11	contig_14	100.0		False
1	329	2492623	2492295	ec_ill_ec_contig11	contig_14	100.0		False
52430	52518	2548190	2548102	ec_ill_ec_contig23	contig_14	100.0		False
29614	29701	2548191	2548104	se_ill_se_contig16	contig_14	98.86		False
29496	29584	2548191	2548103	se_ill_se_contig16	contig_14	100.0		False
29726	29893	2548193	2548026	se_ill_se_contig16	contig_14	97.02		False
