S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_95	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_95	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2998	2515	sa_ill_sa_contig65	contig_95	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226421	2999	sa_ill_sa_contig1	contig_95	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226422	227750	sa_ill_sa_contig48	contig_95	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326393	227751	sa_ill_sa_contig11	contig_95	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326394	333478	sa_ill_sa_contig36	contig_95	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355273	333479	sa_ill_sa_contig30	contig_95	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355274	355985	sa_ill_sa_contig55	contig_95	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370196	355986	sa_ill_sa_contig34	contig_95	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370349	403330	sa_ill_sa_contig26	contig_95	99.88		True
local misassembly [fragmentation of reference genome]
2	925	403535	404452	sa_ill_sa_contig51	contig_95	97.95		True
translocation
198	3323	405006	408131	sa_ill_sa_contig41	contig_95	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408553	410157	sa_ill_sa_contig8	contig_95	99.59		True
translocation
1	28120	410158	438281	sa_ill_sa_contig28	contig_95	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438286	478023	sa_ill_sa_contig21	contig_95	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	478402	478024	sa_ill_sa_contig11	contig_95	97.97		True
translocation
1	62604	478403	540863	sa_ill_sa_contig14	contig_95	99.67		True
local misassembly
62396	62502	540913	541019	sa_ill_sa_contig14	contig_95	98.6		True
translocation
203	3323	541020	544140	sa_ill_sa_contig41	contig_95	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544558	546159	sa_ill_sa_contig8	contig_95	99.53		True
translocation
19	34443	580592	546160	sa_ill_sa_contig24	contig_95	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619383	580593	sa_ill_sa_contig22	contig_95	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619384	619916	sa_ill_sa_contig63	contig_95	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654294	619917	sa_ill_sa_contig25	contig_95	99.88		True
translocation
203	3323	654459	657577	sa_ill_sa_contig41	contig_95	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657949	789960	sa_ill_sa_contig8	contig_95	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790302	939792	sa_ill_sa_contig5	contig_95	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939838	970744	sa_ill_sa_contig27	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970745	971551	sa_ill_sa_contig53	contig_95	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974591	971670	sa_ill_sa_contig43	contig_95	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988289	974592	sa_ill_sa_contig35	contig_95	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989021	1114754	sa_ill_sa_contig10	contig_95	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114755	1115419	sa_ill_sa_contig60	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117023	1116540	sa_ill_sa_contig65	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137854	1117024	sa_ill_sa_contig32	contig_95	99.91		True
translocation
1	130429	1268226	1137855	sa_ill_sa_contig9	contig_95	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268227	1272808	sa_ill_sa_contig40	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272809	1278130	sa_ill_sa_contig38	contig_95	99.85		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282709	1278131	sa_ill_sa_contig40	contig_95	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308899	1282710	sa_ill_sa_contig29	contig_95	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309265	1310121	sa_ill_sa_contig54	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312323	1310651	sa_ill_sa_contig46	contig_95	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312324	1355844	sa_ill_sa_contig18	contig_95	99.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356377	1355845	sa_ill_sa_contig63	contig_95	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356378	1499296	sa_ill_sa_contig6	contig_95	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499450	1520497	sa_ill_sa_contig31	contig_95	99.92		True
translocation
98057	98213	1520498	1520654	sa_ill_sa_contig11	contig_95	98.58		True
local misassembly
98340	98561	1520655	1520876	sa_ill_sa_contig11	contig_95	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1547493	1520877	sa_ill_sa_contig12	contig_95	99.31		True
local misassembly
46	44268	1591721	1547494	sa_ill_sa_contig12	contig_95	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1591722	1642443	sa_ill_sa_contig17	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1642444	1647438	sa_ill_sa_contig39	contig_95	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1647439	1661809	sa_ill_sa_contig33	contig_95	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1662521	1661810	sa_ill_sa_contig55	contig_95	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669213	1662522	sa_ill_sa_contig37	contig_95	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669240	1672079	sa_ill_sa_contig44	contig_95	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1673657	1672080	sa_ill_sa_contig47	contig_95	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1714764	1673683	sa_ill_sa_contig20	contig_95	99.89		True
translocation
1	1649	1716413	1714765	sa_ill_sa_contig8	contig_95	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1719922	1716801	sa_ill_sa_contig41	contig_95	99.68		True
translocation
38161	38352	1720205	1720015	sa_ill_sa_contig23	contig_95	95.31		True
local misassembly
38187	38352	1720458	1720293	sa_ill_sa_contig23	contig_95	98.8		True
local misassembly
1	38352	1758917	1720551	sa_ill_sa_contig23	contig_95	99.9		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759312	1759060	sa_ill_sa_contig51	contig_95	94.07		True
translocation
1	1703	1761028	1759326	sa_ill_sa_contig8	contig_95	99.77		True
