S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_100	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_100	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2998	2515	sa_ill_sa_contig65	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226421	2999	sa_ill_sa_contig1	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226422	227750	sa_ill_sa_contig48	contig_100	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326392	227751	sa_ill_sa_contig11	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326393	333477	sa_ill_sa_contig36	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355272	333478	sa_ill_sa_contig30	contig_100	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355273	355984	sa_ill_sa_contig55	contig_100	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370195	355985	sa_ill_sa_contig34	contig_100	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370348	403329	sa_ill_sa_contig26	contig_100	99.88		True
local misassembly [fragmentation of reference genome]
2	925	403534	404451	sa_ill_sa_contig51	contig_100	97.95		True
translocation
198	3323	405005	408130	sa_ill_sa_contig41	contig_100	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408552	410156	sa_ill_sa_contig8	contig_100	99.59		True
translocation
1	28120	410157	438280	sa_ill_sa_contig28	contig_100	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438285	478022	sa_ill_sa_contig21	contig_100	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	478401	478023	sa_ill_sa_contig11	contig_100	97.97		True
translocation
1	62604	478402	540862	sa_ill_sa_contig14	contig_100	99.67		True
local misassembly
62396	62502	540912	541018	sa_ill_sa_contig14	contig_100	98.6		True
translocation
203	3323	541019	544139	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544557	546158	sa_ill_sa_contig8	contig_100	99.53		True
translocation
19	34443	580591	546159	sa_ill_sa_contig24	contig_100	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619382	580592	sa_ill_sa_contig22	contig_100	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619383	619915	sa_ill_sa_contig63	contig_100	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654293	619916	sa_ill_sa_contig25	contig_100	99.88		True
translocation
203	3323	654458	657576	sa_ill_sa_contig41	contig_100	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657948	789959	sa_ill_sa_contig8	contig_100	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790301	939791	sa_ill_sa_contig5	contig_100	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939837	970743	sa_ill_sa_contig27	contig_100	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970744	971550	sa_ill_sa_contig53	contig_100	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974590	971669	sa_ill_sa_contig43	contig_100	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988288	974591	sa_ill_sa_contig35	contig_100	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989020	1114753	sa_ill_sa_contig10	contig_100	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114754	1115418	sa_ill_sa_contig60	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117022	1116539	sa_ill_sa_contig65	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137853	1117023	sa_ill_sa_contig32	contig_100	99.91		True
translocation
