S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_164	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268237	pa_ill_pa_contig6	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379441	268238	pa_ill_pa_contig20	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384838	379442	pa_ill_pa_contig45	contig_164	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384839	503533	pa_ill_pa_contig19	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503534	504025	pa_ill_pa_contig80	contig_164	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505262	504026	pa_ill_pa_contig65	contig_164	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506150	505263	pa_ill_pa_contig71	contig_164	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506151	506797	pa_ill_pa_contig8	contig_164	99.05		True
translocation
1	23992	506798	530786	pa_ill_pa_contig40	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530787	532144	pa_ill_pa_contig62	contig_164	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532145	588821	pa_ill_pa_contig30	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588822	589638	pa_ill_pa_contig73	contig_164	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794509	589639	pa_ill_pa_contig12	contig_164	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794510	795891	pa_ill_pa_contig61	contig_164	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795892	902680	pa_ill_pa_contig21	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903828	902681	pa_ill_pa_contig64	contig_164	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
