S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_167	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192491	1176	pa_ill_pa_contig13	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192492	192983	pa_ill_pa_contig80	contig_167	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194220	192984	pa_ill_pa_contig65	contig_167	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195053	194221	pa_ill_pa_contig71	contig_167	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195054	453597	pa_ill_pa_contig8	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453598	454090	pa_ill_pa_contig79	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480883	454091	pa_ill_pa_contig39	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480884	483836	pa_ill_pa_contig51	contig_167	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490420	483837	pa_ill_pa_contig42	contig_167	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490421	491444	pa_ill_pa_contig48	contig_167	99.54		True
local misassembly
1235	3667	491600	494032	pa_ill_pa_contig48	contig_167	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494033	524792	pa_ill_pa_contig38	contig_167	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525667	524793	pa_ill_pa_contig69	contig_167	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	593989	525668	pa_ill_pa_contig28	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595422	594679	pa_ill_pa_contig75	contig_167	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595423	601569	pa_ill_pa_contig43	contig_167	99.97		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603002	602259	pa_ill_pa_contig75	contig_167	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606240	603003	pa_ill_pa_contig50	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607812	606241	pa_ill_pa_contig58	contig_167	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612781	607813	pa_ill_pa_contig46	contig_167	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614353	612782	pa_ill_pa_contig58	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614354	616013	pa_ill_pa_contig59	contig_167	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616014	616986	pa_ill_pa_contig68	contig_167	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617791	617102	pa_ill_pa_contig76	contig_167	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618383	617792	pa_ill_pa_contig77	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619142	620169	pa_ill_pa_contig68	contig_167	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620919	620285	pa_ill_pa_contig76	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760449	620920	pa_ill_pa_contig15	contig_167	99.93		True
local misassembly
1	34328	794774	760450	pa_ill_pa_contig15	contig_167	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794775	795922	pa_ill_pa_contig64	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902705	795923	pa_ill_pa_contig21	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904087	902706	pa_ill_pa_contig61	contig_167	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904088	1108945	pa_ill_pa_contig12	contig_167	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109762	1108946	pa_ill_pa_contig73	contig_167	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166437	1109763	pa_ill_pa_contig30	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167795	1166438	pa_ill_pa_contig62	contig_167	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191785	1167796	pa_ill_pa_contig40	contig_167	99.99		True
translocation
56	702	1192432	1191786	pa_ill_pa_contig8	contig_167	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192433	1193321	pa_ill_pa_contig71	contig_167	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193322	1194558	pa_ill_pa_contig65	contig_167	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195050	1194559	pa_ill_pa_contig80	contig_167	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313745	1195051	pa_ill_pa_contig19	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313746	1319142	pa_ill_pa_contig45	contig_167	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319143	1430356	pa_ill_pa_contig20	contig_167	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697278	1430357	pa_ill_pa_contig6	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	1697888	1744956	pa_ill_pa_contig35	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747785	1745634	pa_ill_pa_contig55	contig_167	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747786	2595412	pa_ill_pa_contig1	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595413	2596499	pa_ill_pa_contig67	contig_167	99.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658210	2596500	pa_ill_pa_contig29	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2663814	2658211	pa_ill_pa_contig44	contig_167	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2701957	2663815	pa_ill_pa_contig36	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702546	2706056	pa_ill_pa_contig49	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2707966	2706429	pa_ill_pa_contig60	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973495	2708417	pa_ill_pa_contig7	contig_167	99.99		True
local misassembly
1	77	2973951	2973875	pa_ill_pa_contig7	contig_167	98.7		True
local misassembly
1	123	2974293	2974171	pa_ill_pa_contig7	contig_167	99.19		True
fake: not a misassembly [fragmentation of reference genome]
