S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2207	3	2209	pa_ill_pa_contig55	contig_184	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	49958	2888	pa_ill_pa_contig35	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	50568	317503	pa_ill_pa_contig6	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	428711	317504	pa_ill_pa_contig20	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	434108	428712	pa_ill_pa_contig45	contig_184	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	434109	552804	pa_ill_pa_contig19	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	552805	553296	pa_ill_pa_contig80	contig_184	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	554533	553297	pa_ill_pa_contig65	contig_184	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	555422	554534	pa_ill_pa_contig71	contig_184	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	555423	556069	pa_ill_pa_contig8	contig_184	99.05		True
translocation
1	23992	556070	580061	pa_ill_pa_contig40	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	580062	581419	pa_ill_pa_contig62	contig_184	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	581420	638101	pa_ill_pa_contig30	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	638102	638918	pa_ill_pa_contig73	contig_184	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	843804	638919	pa_ill_pa_contig12	contig_184	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	843805	845186	pa_ill_pa_contig61	contig_184	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	845187	951982	pa_ill_pa_contig21	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	953130	951983	pa_ill_pa_contig64	contig_184	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	953131	987459	pa_ill_pa_contig15	contig_184	99.86		True
local misassembly
34236	173697	987460	1127004	pa_ill_pa_contig15	contig_184	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1127005	1127639	pa_ill_pa_contig76	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1128782	1127755	pa_ill_pa_contig68	contig_184	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1129542	1130133	pa_ill_pa_contig77	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1130134	1130823	pa_ill_pa_contig76	contig_184	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1131911	1130939	pa_ill_pa_contig68	contig_184	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1133517	1131912	pa_ill_pa_contig59	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1133518	1135144	pa_ill_pa_contig58	contig_184	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1135145	1140115	pa_ill_pa_contig46	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1140116	1141687	pa_ill_pa_contig58	contig_184	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1141688	1144925	pa_ill_pa_contig50	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1144926	1145669	pa_ill_pa_contig75	contig_184	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1152516	1146359	pa_ill_pa_contig43	contig_184	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1152517	1153260	pa_ill_pa_contig75	contig_184	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1153950	1222279	pa_ill_pa_contig28	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1222280	1223154	pa_ill_pa_contig69	contig_184	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1253922	1223155	pa_ill_pa_contig38	contig_184	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1256355	1253923	pa_ill_pa_contig48	contig_184	99.44		True
local misassembly
56	1079	1257534	1256511	pa_ill_pa_contig48	contig_184	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1257535	1264123	pa_ill_pa_contig42	contig_184	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1267077	1264124	pa_ill_pa_contig51	contig_184	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1267078	1293872	pa_ill_pa_contig39	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1294365	1293873	pa_ill_pa_contig79	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1552931	1294366	pa_ill_pa_contig8	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1552932	1553764	pa_ill_pa_contig71	contig_184	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553765	1555001	pa_ill_pa_contig65	contig_184	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1555493	1555002	pa_ill_pa_contig80	contig_184	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1555494	1746817	pa_ill_pa_contig13	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1747943	1746818	pa_ill_pa_contig67	contig_184	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1747944	1834330	pa_ill_pa_contig25	contig_184	99.98		True
translocation
161	249467	1834331	2083630	pa_ill_pa_contig9	contig_184	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2086525	2083995	pa_ill_pa_contig53	contig_184	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2087582	2086653	pa_ill_pa_contig72	contig_184	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2088095	2087583	pa_ill_pa_contig78	contig_184	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2088096	2091875	pa_ill_pa_contig47	contig_184	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2092305	2091876	pa_ill_pa_contig84	contig_184	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2213373	2092306	pa_ill_pa_contig17	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2213635	2269641	pa_ill_pa_contig32	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2270789	2269642	pa_ill_pa_contig64	contig_184	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2565948	2270790	pa_ill_pa_contig2	contig_184	99.99		True
local misassembly
1	247083	2813028	2565949	pa_ill_pa_contig2	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2813029	2813458	pa_ill_pa_contig84	contig_184	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2817232	2813459	pa_ill_pa_contig47	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2817233	2817745	pa_ill_pa_contig78	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2817746	2818673	pa_ill_pa_contig72	contig_184	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2818801	2821349	pa_ill_pa_contig52	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3226016	2821708	pa_ill_pa_contig4	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3226017	3227374	pa_ill_pa_contig62	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3227375	3349843	pa_ill_pa_contig16	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3403530	3350258	pa_ill_pa_contig33	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3404023	3403531	pa_ill_pa_contig79	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3439196	3404024	pa_ill_pa_contig26	contig_184	99.98		True
local misassembly
1	41228	3480423	3439197	pa_ill_pa_contig26	contig_184	99.99		True
translocation
56	770	3481132	3480424	pa_ill_pa_contig20	contig_184	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3486584	3481133	pa_ill_pa_contig45	contig_184	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3486585	3554999	pa_ill_pa_contig27	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3560605	3555000	pa_ill_pa_contig44	contig_184	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3648598	3560606	pa_ill_pa_contig24	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3648599	3649685	pa_ill_pa_contig67	contig_184	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3649686	3944274	pa_ill_pa_contig5	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3944275	3945091	pa_ill_pa_contig73	contig_184	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3945092	3980867	pa_ill_pa_contig37	contig_184	100.0		True
