S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2207	3	2209	pa_ill_pa_contig55	contig_184	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	49958	2888	pa_ill_pa_contig35	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	50568	317502	pa_ill_pa_contig6	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	428713	317503	pa_ill_pa_contig20	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	434110	428714	pa_ill_pa_contig45	contig_184	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	434111	552813	pa_ill_pa_contig19	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	552814	553305	pa_ill_pa_contig80	contig_184	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	554542	553306	pa_ill_pa_contig65	contig_184	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	555431	554543	pa_ill_pa_contig71	contig_184	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	555432	556078	pa_ill_pa_contig8	contig_184	99.05		True
translocation
1	23992	556079	580070	pa_ill_pa_contig40	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	580071	581428	pa_ill_pa_contig62	contig_184	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	581429	638110	pa_ill_pa_contig30	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	638111	638927	pa_ill_pa_contig73	contig_184	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	843810	638928	pa_ill_pa_contig12	contig_184	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	843811	845192	pa_ill_pa_contig61	contig_184	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	845193	951990	pa_ill_pa_contig21	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	953138	951991	pa_ill_pa_contig64	contig_184	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	953139	987467	pa_ill_pa_contig15	contig_184	99.86		True
local misassembly
34236	173697	987468	1127006	pa_ill_pa_contig15	contig_184	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1127007	1127641	pa_ill_pa_contig76	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1128784	1127757	pa_ill_pa_contig68	contig_184	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1129543	1130134	pa_ill_pa_contig77	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1130135	1130824	pa_ill_pa_contig76	contig_184	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1131912	1130940	pa_ill_pa_contig68	contig_184	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1133518	1131913	pa_ill_pa_contig59	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1133519	1135145	pa_ill_pa_contig58	contig_184	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1135146	1140116	pa_ill_pa_contig46	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1140117	1141688	pa_ill_pa_contig58	contig_184	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1141689	1144926	pa_ill_pa_contig50	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1144927	1145670	pa_ill_pa_contig75	contig_184	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1152507	1146360	pa_ill_pa_contig43	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1152508	1153251	pa_ill_pa_contig75	contig_184	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1153941	1222273	pa_ill_pa_contig28	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1222274	1223148	pa_ill_pa_contig69	contig_184	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1253917	1223149	pa_ill_pa_contig38	contig_184	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1256350	1253918	pa_ill_pa_contig48	contig_184	99.44		True
local misassembly
56	1079	1257529	1256506	pa_ill_pa_contig48	contig_184	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1257530	1264119	pa_ill_pa_contig42	contig_184	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1267073	1264120	pa_ill_pa_contig51	contig_184	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1267074	1293868	pa_ill_pa_contig39	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1294361	1293869	pa_ill_pa_contig79	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1552932	1294362	pa_ill_pa_contig8	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1552933	1553766	pa_ill_pa_contig71	contig_184	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553767	1555003	pa_ill_pa_contig65	contig_184	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1555495	1555004	pa_ill_pa_contig80	contig_184	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1555496	1746821	pa_ill_pa_contig13	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1747947	1746822	pa_ill_pa_contig67	contig_184	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1747948	1834348	pa_ill_pa_contig25	contig_184	100.0		True
translocation
161	249467	1834349	2083658	pa_ill_pa_contig9	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2086553	2084023	pa_ill_pa_contig53	contig_184	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2087609	2086681	pa_ill_pa_contig72	contig_184	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2088122	2087610	pa_ill_pa_contig78	contig_184	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2088123	2091902	pa_ill_pa_contig47	contig_184	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2092331	2091903	pa_ill_pa_contig84	contig_184	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2213400	2092332	pa_ill_pa_contig17	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2213662	2269668	pa_ill_pa_contig32	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2270816	2269669	pa_ill_pa_contig64	contig_184	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2565983	2270817	pa_ill_pa_contig2	contig_184	100.0		True
local misassembly
1	247083	2813068	2565984	pa_ill_pa_contig2	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2813069	2813497	pa_ill_pa_contig84	contig_184	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2817271	2813498	pa_ill_pa_contig47	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2817272	2817784	pa_ill_pa_contig78	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2817785	2818714	pa_ill_pa_contig72	contig_184	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2818842	2821390	pa_ill_pa_contig52	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3226062	2821749	pa_ill_pa_contig4	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3226063	3227420	pa_ill_pa_contig62	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3227421	3349890	pa_ill_pa_contig16	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3403577	3350305	pa_ill_pa_contig33	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3404070	3403578	pa_ill_pa_contig79	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3439244	3404071	pa_ill_pa_contig26	contig_184	99.99		True
local misassembly
1	41228	3480472	3439245	pa_ill_pa_contig26	contig_184	100.0		True
translocation
56	770	3481181	3480473	pa_ill_pa_contig20	contig_184	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3486633	3481182	pa_ill_pa_contig45	contig_184	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3486634	3555046	pa_ill_pa_contig27	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3560650	3555047	pa_ill_pa_contig44	contig_184	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3648645	3560651	pa_ill_pa_contig24	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3648646	3649732	pa_ill_pa_contig67	contig_184	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3649733	3944322	pa_ill_pa_contig5	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3944323	3945139	pa_ill_pa_contig73	contig_184	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3945140	3980914	pa_ill_pa_contig37	contig_184	100.0		True
