S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_167	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192498	1176	pa_ill_pa_contig13	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192499	192990	pa_ill_pa_contig80	contig_167	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194227	192991	pa_ill_pa_contig65	contig_167	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195061	194228	pa_ill_pa_contig71	contig_167	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195062	453631	pa_ill_pa_contig8	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453632	454124	pa_ill_pa_contig79	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480918	454125	pa_ill_pa_contig39	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480919	483872	pa_ill_pa_contig51	contig_167	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490462	483873	pa_ill_pa_contig42	contig_167	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490463	491486	pa_ill_pa_contig48	contig_167	99.54		True
local misassembly
1235	3667	491642	494074	pa_ill_pa_contig48	contig_167	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494075	524842	pa_ill_pa_contig38	contig_167	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525717	524843	pa_ill_pa_contig69	contig_167	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	594050	525718	pa_ill_pa_contig28	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595483	594740	pa_ill_pa_contig75	contig_167	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595484	601630	pa_ill_pa_contig43	contig_167	99.98		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603063	602320	pa_ill_pa_contig75	contig_167	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606301	603064	pa_ill_pa_contig50	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607873	606302	pa_ill_pa_contig58	contig_167	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612844	607874	pa_ill_pa_contig46	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614416	612845	pa_ill_pa_contig58	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614417	616077	pa_ill_pa_contig59	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616078	617050	pa_ill_pa_contig68	contig_167	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617855	617166	pa_ill_pa_contig76	contig_167	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618447	617856	pa_ill_pa_contig77	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619206	620233	pa_ill_pa_contig68	contig_167	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620983	620349	pa_ill_pa_contig76	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760524	620984	pa_ill_pa_contig15	contig_167	99.94		True
local misassembly
1	34328	794852	760525	pa_ill_pa_contig15	contig_167	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794853	796000	pa_ill_pa_contig64	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902796	796001	pa_ill_pa_contig21	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904178	902797	pa_ill_pa_contig61	contig_167	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904179	1109063	pa_ill_pa_contig12	contig_167	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109880	1109064	pa_ill_pa_contig73	contig_167	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166563	1109881	pa_ill_pa_contig30	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167921	1166564	pa_ill_pa_contig62	contig_167	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191913	1167922	pa_ill_pa_contig40	contig_167	100.0		True
translocation
56	702	1192560	1191914	pa_ill_pa_contig8	contig_167	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192561	1193449	pa_ill_pa_contig71	contig_167	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193450	1194686	pa_ill_pa_contig65	contig_167	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195178	1194687	pa_ill_pa_contig80	contig_167	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313882	1195179	pa_ill_pa_contig19	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313883	1319279	pa_ill_pa_contig45	contig_167	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319280	1430489	pa_ill_pa_contig20	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697428	1430490	pa_ill_pa_contig6	contig_167	99.99		True
relocation, inconsistency = -3525
2917	3517	1698037	1697437	pa_ill_pa_contig6	contig_167	94.81		True
translocation
1	47071	1698038	1745109	pa_ill_pa_contig35	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747938	1745788	pa_ill_pa_contig55	contig_167	99.46		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747939	2595630	pa_ill_pa_contig1	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595631	2596717	pa_ill_pa_contig67	contig_167	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658434	2596718	pa_ill_pa_contig29	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2664038	2658435	pa_ill_pa_contig44	contig_167	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2702184	2664039	pa_ill_pa_contig36	contig_167	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702773	2706283	pa_ill_pa_contig49	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2708193	2706656	pa_ill_pa_contig60	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973737	2708644	pa_ill_pa_contig7	contig_167	99.99		True
local misassembly
1	77	2974193	2974117	pa_ill_pa_contig7	contig_167	98.7		True
local misassembly
1	123	2974535	2974413	pa_ill_pa_contig7	contig_167	99.19		True
