S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268266	pa_ill_pa_contig6	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379474	268267	pa_ill_pa_contig20	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384871	379475	pa_ill_pa_contig45	contig_164	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384872	503566	pa_ill_pa_contig19	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503567	504058	pa_ill_pa_contig80	contig_164	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505295	504059	pa_ill_pa_contig65	contig_164	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506184	505296	pa_ill_pa_contig71	contig_164	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506185	506831	pa_ill_pa_contig8	contig_164	99.05		True
translocation
1	23992	506832	530823	pa_ill_pa_contig40	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530824	532181	pa_ill_pa_contig62	contig_164	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532182	588863	pa_ill_pa_contig30	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588864	589680	pa_ill_pa_contig73	contig_164	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794566	589681	pa_ill_pa_contig12	contig_164	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794567	795948	pa_ill_pa_contig61	contig_164	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795949	902744	pa_ill_pa_contig21	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903892	902745	pa_ill_pa_contig64	contig_164	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903893	938221	pa_ill_pa_contig15	contig_164	99.86		True
local misassembly
34236	173697	938222	1077766	pa_ill_pa_contig15	contig_164	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077767	1078401	pa_ill_pa_contig76	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079544	1078517	pa_ill_pa_contig68	contig_164	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080304	1080895	pa_ill_pa_contig77	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080896	1081585	pa_ill_pa_contig76	contig_164	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082673	1081701	pa_ill_pa_contig68	contig_164	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084279	1082674	pa_ill_pa_contig59	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084280	1085906	pa_ill_pa_contig58	contig_164	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085907	1090877	pa_ill_pa_contig46	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090878	1092449	pa_ill_pa_contig58	contig_164	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092450	1095687	pa_ill_pa_contig50	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095688	1096431	pa_ill_pa_contig75	contig_164	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103274	1097121	pa_ill_pa_contig43	contig_164	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103275	1104018	pa_ill_pa_contig75	contig_164	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104708	1173037	pa_ill_pa_contig28	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173038	1173912	pa_ill_pa_contig69	contig_164	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204680	1173913	pa_ill_pa_contig38	contig_164	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207113	1204681	pa_ill_pa_contig48	contig_164	99.44		True
local misassembly
56	1079	1208292	1207269	pa_ill_pa_contig48	contig_164	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208293	1214881	pa_ill_pa_contig42	contig_164	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217835	1214882	pa_ill_pa_contig51	contig_164	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217836	1244630	pa_ill_pa_contig39	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245123	1244631	pa_ill_pa_contig79	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503689	1245124	pa_ill_pa_contig8	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503690	1504522	pa_ill_pa_contig71	contig_164	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504523	1505759	pa_ill_pa_contig65	contig_164	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506251	1505760	pa_ill_pa_contig80	contig_164	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506252	1697578	pa_ill_pa_contig13	contig_164	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698704	1697579	pa_ill_pa_contig67	contig_164	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698705	1785091	pa_ill_pa_contig25	contig_164	99.98		True
translocation
161	249467	1785092	2034403	pa_ill_pa_contig9	contig_164	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037298	2034768	pa_ill_pa_contig53	contig_164	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038355	2037426	pa_ill_pa_contig72	contig_164	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038868	2038356	pa_ill_pa_contig78	contig_164	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038869	2042648	pa_ill_pa_contig47	contig_164	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2043078	2042649	pa_ill_pa_contig84	contig_164	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2164146	2043079	pa_ill_pa_contig17	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164408	2220414	pa_ill_pa_contig32	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221562	2220415	pa_ill_pa_contig64	contig_164	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516719	2221563	pa_ill_pa_contig2	contig_164	99.99		True
local misassembly
1	247083	2763799	2516720	pa_ill_pa_contig2	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2763800	2764229	pa_ill_pa_contig84	contig_164	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2768003	2764230	pa_ill_pa_contig47	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2768004	2768516	pa_ill_pa_contig78	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2768517	2769444	pa_ill_pa_contig72	contig_164	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2769572	2772120	pa_ill_pa_contig52	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3176788	2772479	pa_ill_pa_contig4	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3176789	3178146	pa_ill_pa_contig62	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3178147	3300615	pa_ill_pa_contig16	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3354302	3301030	pa_ill_pa_contig33	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3354795	3354303	pa_ill_pa_contig79	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3389968	3354796	pa_ill_pa_contig26	contig_164	99.98		True
local misassembly
1	41228	3431195	3389969	pa_ill_pa_contig26	contig_164	99.99		True
translocation
56	770	3431904	3431196	pa_ill_pa_contig20	contig_164	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3437356	3431905	pa_ill_pa_contig45	contig_164	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3437357	3505771	pa_ill_pa_contig27	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3511377	3505772	pa_ill_pa_contig44	contig_164	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3599370	3511378	pa_ill_pa_contig24	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3599371	3600457	pa_ill_pa_contig67	contig_164	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3600458	3895046	pa_ill_pa_contig5	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3895047	3895863	pa_ill_pa_contig73	contig_164	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3895864	3931639	pa_ill_pa_contig37	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3934660	3932509	pa_ill_pa_contig55	contig_164	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3934661	4167228	pa_ill_pa_contig10	contig_164	99.98		True
translocation
129	1718	4167229	4168818	pa_ill_pa_contig57	contig_164	100.0		True
translocation
232388	237415	4168819	4173845	pa_ill_pa_contig10	contig_164	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4176278	4173846	pa_ill_pa_contig48	contig_164	99.6		True
local misassembly
1	1079	4177512	4176434	pa_ill_pa_contig48	contig_164	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4177513	4178358	pa_ill_pa_contig70	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4181367	4178359	pa_ill_pa_contig51	contig_164	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	4299274	4181368	pa_ill_pa_contig11	contig_164	99.99		True
local misassembly
1	92856	4392131	4299275	pa_ill_pa_contig11	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4392132	4393006	pa_ill_pa_contig69	contig_164	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4393007	4441975	pa_ill_pa_contig34	contig_164	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4441976	4447578	pa_ill_pa_contig44	contig_164	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	4553903	4447579	pa_ill_pa_contig22	contig_164	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	4644431	4554279	pa_ill_pa_contig23	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4644432	4645518	pa_ill_pa_contig67	contig_164	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4645519	5111172	pa_ill_pa_contig3	contig_164	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5111173	5113631	pa_ill_pa_contig54	contig_164	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5114082	5113632	pa_ill_pa_contig83	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	5114083	5114950	pa_ill_pa_contig74	contig_164	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	5115754	5234756	pa_ill_pa_contig18	contig_164	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
