S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_167	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192501	1176	pa_ill_pa_contig13	contig_167	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192502	192993	pa_ill_pa_contig80	contig_167	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194230	192994	pa_ill_pa_contig65	contig_167	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195064	194231	pa_ill_pa_contig71	contig_167	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195065	453637	pa_ill_pa_contig8	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453638	454130	pa_ill_pa_contig79	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480924	454131	pa_ill_pa_contig39	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480925	483878	pa_ill_pa_contig51	contig_167	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490467	483879	pa_ill_pa_contig42	contig_167	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490468	491491	pa_ill_pa_contig48	contig_167	99.54		True
local misassembly
1235	3667	491647	494079	pa_ill_pa_contig48	contig_167	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494080	524847	pa_ill_pa_contig38	contig_167	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525722	524848	pa_ill_pa_contig69	contig_167	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	594054	525723	pa_ill_pa_contig28	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595487	594744	pa_ill_pa_contig75	contig_167	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595488	601635	pa_ill_pa_contig43	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603068	602325	pa_ill_pa_contig75	contig_167	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606306	603069	pa_ill_pa_contig50	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607878	606307	pa_ill_pa_contig58	contig_167	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612849	607879	pa_ill_pa_contig46	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614421	612850	pa_ill_pa_contig58	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614422	616082	pa_ill_pa_contig59	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616083	617055	pa_ill_pa_contig68	contig_167	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617860	617171	pa_ill_pa_contig76	contig_167	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618452	617861	pa_ill_pa_contig77	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619211	620238	pa_ill_pa_contig68	contig_167	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620988	620354	pa_ill_pa_contig76	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760527	620989	pa_ill_pa_contig15	contig_167	99.94		True
local misassembly
1	34328	794855	760528	pa_ill_pa_contig15	contig_167	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794856	796003	pa_ill_pa_contig64	contig_167	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902799	796004	pa_ill_pa_contig21	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904181	902800	pa_ill_pa_contig61	contig_167	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904182	1109067	pa_ill_pa_contig12	contig_167	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109884	1109068	pa_ill_pa_contig73	contig_167	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166566	1109885	pa_ill_pa_contig30	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167924	1166567	pa_ill_pa_contig62	contig_167	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191916	1167925	pa_ill_pa_contig40	contig_167	100.0		True
translocation
56	702	1192563	1191917	pa_ill_pa_contig8	contig_167	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192564	1193453	pa_ill_pa_contig71	contig_167	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193454	1194690	pa_ill_pa_contig65	contig_167	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195182	1194691	pa_ill_pa_contig80	contig_167	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313885	1195183	pa_ill_pa_contig19	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313886	1319282	pa_ill_pa_contig45	contig_167	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319283	1430496	pa_ill_pa_contig20	contig_167	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697431	1430497	pa_ill_pa_contig6	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	1698041	1745111	pa_ill_pa_contig35	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747941	1745790	pa_ill_pa_contig55	contig_167	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747942	2595627	pa_ill_pa_contig1	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595628	2596714	pa_ill_pa_contig67	contig_167	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658431	2596715	pa_ill_pa_contig29	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2664035	2658432	pa_ill_pa_contig44	contig_167	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2702181	2664036	pa_ill_pa_contig36	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702770	2706280	pa_ill_pa_contig49	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2708190	2706653	pa_ill_pa_contig60	contig_167	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973735	2708641	pa_ill_pa_contig7	contig_167	100.0		True
local misassembly
1	77	2974191	2974115	pa_ill_pa_contig7	contig_167	98.7		True
local misassembly
1	123	2974533	2974411	pa_ill_pa_contig7	contig_167	99.19		True
fake: not a misassembly [fragmentation of reference genome]
