S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
68	1142	109	1176	pa_ill_pa_contig67	contig_167	94.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192421	1177	pa_ill_pa_contig13	contig_167	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192422	192913	pa_ill_pa_contig80	contig_167	95.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
2	1237	194150	192914	pa_ill_pa_contig65	contig_167	93.1		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	890	194980	194151	pa_ill_pa_contig71	contig_167	96.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	194981	453442	pa_ill_pa_contig8	contig_167	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453443	453935	pa_ill_pa_contig79	contig_167	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480662	453936	pa_ill_pa_contig39	contig_167	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480663	483610	pa_ill_pa_contig51	contig_167	95.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490197	483611	pa_ill_pa_contig42	contig_167	99.59		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490198	491205	pa_ill_pa_contig48	contig_167	95.31		True
local misassembly
1235	3667	491361	493780	pa_ill_pa_contig48	contig_167	96.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30759	493781	524524	pa_ill_pa_contig38	contig_167	99.81		True
translocation
1	68204	593844	525682	pa_ill_pa_contig28	contig_167	99.92		True
local misassembly [fragmentation of reference genome]
56	798	595266	594527	pa_ill_pa_contig75	contig_167	94.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6093	595267	601351	pa_ill_pa_contig43	contig_167	99.49		True
local misassembly [fragmentation of reference genome]
56	799	602853	602111	pa_ill_pa_contig75	contig_167	96.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606085	602854	pa_ill_pa_contig50	contig_167	98.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607657	606086	pa_ill_pa_contig58	contig_167	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
25	4971	612601	607658	pa_ill_pa_contig46	contig_167	99.19		True
indel: indel (> 5bp) [fragmentation of reference genome]
