S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2207	3	2209	pa_ill_pa_contig55	contig_184	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	49955	2887	pa_ill_pa_contig35	contig_184	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	50565	317474	pa_ill_pa_contig6	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	428679	317475	pa_ill_pa_contig20	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	434076	428680	pa_ill_pa_contig45	contig_184	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	434077	552771	pa_ill_pa_contig19	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	552772	553263	pa_ill_pa_contig80	contig_184	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	554500	553264	pa_ill_pa_contig65	contig_184	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	555389	554501	pa_ill_pa_contig71	contig_184	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	555390	556036	pa_ill_pa_contig8	contig_184	99.05		True
translocation
1	23992	556037	580024	pa_ill_pa_contig40	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	580025	581382	pa_ill_pa_contig62	contig_184	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	581383	638061	pa_ill_pa_contig30	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	638062	638878	pa_ill_pa_contig73	contig_184	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	843748	638879	pa_ill_pa_contig12	contig_184	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	843749	845130	pa_ill_pa_contig61	contig_184	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	845131	951910	pa_ill_pa_contig21	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	953058	951911	pa_ill_pa_contig64	contig_184	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	953059	987386	pa_ill_pa_contig15	contig_184	99.84		True
local misassembly
34236	173697	987387	1126918	pa_ill_pa_contig15	contig_184	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1126919	1127553	pa_ill_pa_contig76	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1128696	1127669	pa_ill_pa_contig68	contig_184	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1129454	1130045	pa_ill_pa_contig77	contig_184	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1130046	1130735	pa_ill_pa_contig76	contig_184	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1131823	1130851	pa_ill_pa_contig68	contig_184	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1133428	1131824	pa_ill_pa_contig59	contig_184	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1133429	1135055	pa_ill_pa_contig58	contig_184	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1135056	1140023	pa_ill_pa_contig46	contig_184	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1140024	1141595	pa_ill_pa_contig58	contig_184	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1141596	1144833	pa_ill_pa_contig50	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1144834	1145577	pa_ill_pa_contig75	contig_184	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1152411	1146267	pa_ill_pa_contig43	contig_184	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1152412	1153155	pa_ill_pa_contig75	contig_184	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1153845	1222175	pa_ill_pa_contig28	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1222176	1223050	pa_ill_pa_contig69	contig_184	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1253816	1223051	pa_ill_pa_contig38	contig_184	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1256249	1253817	pa_ill_pa_contig48	contig_184	99.4		True
local misassembly
56	1079	1257428	1256405	pa_ill_pa_contig48	contig_184	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1257429	1264014	pa_ill_pa_contig42	contig_184	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1266968	1264015	pa_ill_pa_contig51	contig_184	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1266969	1293761	pa_ill_pa_contig39	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1294254	1293762	pa_ill_pa_contig79	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1552811	1294255	pa_ill_pa_contig8	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1552812	1553644	pa_ill_pa_contig71	contig_184	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553645	1554881	pa_ill_pa_contig65	contig_184	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1555373	1554882	pa_ill_pa_contig80	contig_184	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1555374	1746687	pa_ill_pa_contig13	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1747813	1746688	pa_ill_pa_contig67	contig_184	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1747814	1834199	pa_ill_pa_contig25	contig_184	99.98		True
translocation
161	249467	1834200	2083482	pa_ill_pa_contig9	contig_184	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2086377	2083847	pa_ill_pa_contig53	contig_184	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2087431	2086505	pa_ill_pa_contig72	contig_184	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2087944	2087432	pa_ill_pa_contig78	contig_184	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2087945	2091724	pa_ill_pa_contig47	contig_184	90.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2092153	2091725	pa_ill_pa_contig84	contig_184	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2213217	2092154	pa_ill_pa_contig17	contig_184	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2213479	2269479	pa_ill_pa_contig32	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2270627	2269480	pa_ill_pa_contig64	contig_184	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2565767	2270628	pa_ill_pa_contig2	contig_184	99.98		True
local misassembly
1	247083	2812823	2565768	pa_ill_pa_contig2	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2812824	2813252	pa_ill_pa_contig84	contig_184	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2817026	2813253	pa_ill_pa_contig47	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2817027	2817539	pa_ill_pa_contig78	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2817540	2818469	pa_ill_pa_contig72	contig_184	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2818597	2821145	pa_ill_pa_contig52	contig_184	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3225781	2821504	pa_ill_pa_contig4	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3225782	3227139	pa_ill_pa_contig62	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3227140	3349594	pa_ill_pa_contig16	contig_184	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3403279	3350009	pa_ill_pa_contig33	contig_184	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3403772	3403280	pa_ill_pa_contig79	contig_184	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3438942	3403773	pa_ill_pa_contig26	contig_184	99.97		True
local misassembly
1	41228	3480168	3438943	pa_ill_pa_contig26	contig_184	99.97		True
translocation
56	770	3480877	3480169	pa_ill_pa_contig20	contig_184	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3486329	3480878	pa_ill_pa_contig45	contig_184	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3486330	3554736	pa_ill_pa_contig27	contig_184	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3560338	3554737	pa_ill_pa_contig44	contig_184	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3648323	3560339	pa_ill_pa_contig24	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3648324	3649410	pa_ill_pa_contig67	contig_184	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3649411	3943970	pa_ill_pa_contig5	contig_184	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3943971	3944787	pa_ill_pa_contig73	contig_184	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3944788	3980561	pa_ill_pa_contig37	contig_184	99.98		True
