S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2207	3	2209	pa_ill_pa_contig55	contig_165	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	49951	2887	pa_ill_pa_contig35	contig_165	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	50561	317478	pa_ill_pa_contig6	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	428682	317479	pa_ill_pa_contig20	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	434076	428683	pa_ill_pa_contig45	contig_165	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	434077	552760	pa_ill_pa_contig19	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	552761	553252	pa_ill_pa_contig80	contig_165	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	554489	553253	pa_ill_pa_contig65	contig_165	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	555378	554490	pa_ill_pa_contig71	contig_165	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	555379	556025	pa_ill_pa_contig8	contig_165	99.05		True
translocation
1	23992	556026	580014	pa_ill_pa_contig40	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	580015	581372	pa_ill_pa_contig62	contig_165	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	581373	638051	pa_ill_pa_contig30	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	638052	638868	pa_ill_pa_contig73	contig_165	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	843720	638869	pa_ill_pa_contig12	contig_165	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	843721	845102	pa_ill_pa_contig61	contig_165	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	845103	951880	pa_ill_pa_contig21	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	953028	951881	pa_ill_pa_contig64	contig_165	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	953029	987356	pa_ill_pa_contig15	contig_165	99.85		True
local misassembly
34236	173697	987357	1126885	pa_ill_pa_contig15	contig_165	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1126886	1127520	pa_ill_pa_contig76	contig_165	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1128663	1127636	pa_ill_pa_contig68	contig_165	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1129421	1130012	pa_ill_pa_contig77	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1130013	1130702	pa_ill_pa_contig76	contig_165	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1131790	1130818	pa_ill_pa_contig68	contig_165	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1133395	1131791	pa_ill_pa_contig59	contig_165	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1133396	1135022	pa_ill_pa_contig58	contig_165	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1135023	1139991	pa_ill_pa_contig46	contig_165	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1139992	1141562	pa_ill_pa_contig58	contig_165	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1141563	1144800	pa_ill_pa_contig50	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1144801	1145544	pa_ill_pa_contig75	contig_165	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1152379	1146234	pa_ill_pa_contig43	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1152380	1153123	pa_ill_pa_contig75	contig_165	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1153813	1222134	pa_ill_pa_contig28	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1222135	1223009	pa_ill_pa_contig69	contig_165	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1253776	1223010	pa_ill_pa_contig38	contig_165	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1256209	1253777	pa_ill_pa_contig48	contig_165	99.4		True
local misassembly
56	1079	1257388	1256365	pa_ill_pa_contig48	contig_165	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1257389	1263973	pa_ill_pa_contig42	contig_165	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1266925	1263974	pa_ill_pa_contig51	contig_165	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1266926	1293717	pa_ill_pa_contig39	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1294210	1293718	pa_ill_pa_contig79	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1552750	1294211	pa_ill_pa_contig8	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1552751	1553583	pa_ill_pa_contig71	contig_165	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553584	1554819	pa_ill_pa_contig65	contig_165	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1555311	1554820	pa_ill_pa_contig80	contig_165	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1555312	1746635	pa_ill_pa_contig13	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1747761	1746636	pa_ill_pa_contig67	contig_165	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1747762	1834147	pa_ill_pa_contig25	contig_165	99.97		True
translocation
161	249467	1834148	2083425	pa_ill_pa_contig9	contig_165	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2086320	2083790	pa_ill_pa_contig53	contig_165	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2087374	2086448	pa_ill_pa_contig72	contig_165	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2087887	2087375	pa_ill_pa_contig78	contig_165	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2087888	2091665	pa_ill_pa_contig47	contig_165	90.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2092094	2091666	pa_ill_pa_contig84	contig_165	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2213150	2092095	pa_ill_pa_contig17	contig_165	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2213412	2269413	pa_ill_pa_contig32	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2270561	2269414	pa_ill_pa_contig64	contig_165	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2565696	2270562	pa_ill_pa_contig2	contig_165	99.98		True
local misassembly
1	247083	2812753	2565697	pa_ill_pa_contig2	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2812754	2813182	pa_ill_pa_contig84	contig_165	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2816955	2813183	pa_ill_pa_contig47	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2816956	2817468	pa_ill_pa_contig78	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2817469	2818398	pa_ill_pa_contig72	contig_165	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2818526	2821074	pa_ill_pa_contig52	contig_165	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3225690	2821433	pa_ill_pa_contig4	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3225691	3227048	pa_ill_pa_contig62	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3227049	3349498	pa_ill_pa_contig16	contig_165	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3403186	3349913	pa_ill_pa_contig33	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3403679	3403187	pa_ill_pa_contig79	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3438847	3403680	pa_ill_pa_contig26	contig_165	99.97		True
local misassembly
1	41228	3480074	3438848	pa_ill_pa_contig26	contig_165	99.96		True
translocation
56	770	3480783	3480075	pa_ill_pa_contig20	contig_165	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3486232	3480784	pa_ill_pa_contig45	contig_165	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3486233	3554644	pa_ill_pa_contig27	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3560246	3554645	pa_ill_pa_contig44	contig_165	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3648231	3560247	pa_ill_pa_contig24	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3648232	3649318	pa_ill_pa_contig67	contig_165	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3649319	3943885	pa_ill_pa_contig5	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3943886	3944702	pa_ill_pa_contig73	contig_165	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3944703	3980471	pa_ill_pa_contig37	contig_165	99.98		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3983491	3981341	pa_ill_pa_contig55	contig_165	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3983492	4216041	pa_ill_pa_contig10	contig_165	99.96		True
translocation
129	1718	4216042	4217631	pa_ill_pa_contig57	contig_165	100.0		True
translocation
232388	237415	4217632	4222656	pa_ill_pa_contig10	contig_165	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4225089	4222657	pa_ill_pa_contig48	contig_165	99.6		True
local misassembly
1	1079	4226323	4225245	pa_ill_pa_contig48	contig_165	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4226324	4227168	pa_ill_pa_contig70	contig_165	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4230177	4227169	pa_ill_pa_contig51	contig_165	99.71		True
