S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2207	3	2209	pa_ill_pa_contig55	contig_165	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	49955	2887	pa_ill_pa_contig35	contig_165	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	50565	317483	pa_ill_pa_contig6	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	428685	317484	pa_ill_pa_contig20	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	434082	428686	pa_ill_pa_contig45	contig_165	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	434083	552768	pa_ill_pa_contig19	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	552769	553260	pa_ill_pa_contig80	contig_165	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	554497	553261	pa_ill_pa_contig65	contig_165	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	555385	554498	pa_ill_pa_contig71	contig_165	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	555386	556032	pa_ill_pa_contig8	contig_165	99.05		True
translocation
1	23992	556033	580022	pa_ill_pa_contig40	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	580023	581380	pa_ill_pa_contig62	contig_165	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	581381	638057	pa_ill_pa_contig30	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	638058	638874	pa_ill_pa_contig73	contig_165	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	843734	638875	pa_ill_pa_contig12	contig_165	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	843735	845116	pa_ill_pa_contig61	contig_165	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	845117	951894	pa_ill_pa_contig21	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	953042	951895	pa_ill_pa_contig64	contig_165	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	953043	987366	pa_ill_pa_contig15	contig_165	99.84		True
local misassembly
34236	173697	987367	1126896	pa_ill_pa_contig15	contig_165	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1126897	1127531	pa_ill_pa_contig76	contig_165	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1128674	1127647	pa_ill_pa_contig68	contig_165	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1129432	1130023	pa_ill_pa_contig77	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1130024	1130713	pa_ill_pa_contig76	contig_165	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1131801	1130829	pa_ill_pa_contig68	contig_165	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1133406	1131802	pa_ill_pa_contig59	contig_165	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1133407	1135033	pa_ill_pa_contig58	contig_165	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1135034	1140001	pa_ill_pa_contig46	contig_165	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1140002	1141572	pa_ill_pa_contig58	contig_165	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1141573	1144810	pa_ill_pa_contig50	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1144811	1145554	pa_ill_pa_contig75	contig_165	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1152389	1146244	pa_ill_pa_contig43	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1152390	1153133	pa_ill_pa_contig75	contig_165	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1153823	1222143	pa_ill_pa_contig28	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1222144	1223018	pa_ill_pa_contig69	contig_165	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1253783	1223019	pa_ill_pa_contig38	contig_165	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1256216	1253784	pa_ill_pa_contig48	contig_165	99.4		True
local misassembly
56	1079	1257395	1256372	pa_ill_pa_contig48	contig_165	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1257396	1263980	pa_ill_pa_contig42	contig_165	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1266934	1263981	pa_ill_pa_contig51	contig_165	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1266935	1293726	pa_ill_pa_contig39	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1294219	1293727	pa_ill_pa_contig79	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1552775	1294220	pa_ill_pa_contig8	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1552776	1553608	pa_ill_pa_contig71	contig_165	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553609	1554845	pa_ill_pa_contig65	contig_165	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1555337	1554846	pa_ill_pa_contig80	contig_165	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1555338	1746653	pa_ill_pa_contig13	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1747779	1746654	pa_ill_pa_contig67	contig_165	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1747780	1834164	pa_ill_pa_contig25	contig_165	99.98		True
translocation
161	249467	1834165	2083447	pa_ill_pa_contig9	contig_165	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2086342	2083812	pa_ill_pa_contig53	contig_165	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2087396	2086470	pa_ill_pa_contig72	contig_165	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2087909	2087397	pa_ill_pa_contig78	contig_165	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2087910	2091690	pa_ill_pa_contig47	contig_165	90.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2092119	2091691	pa_ill_pa_contig84	contig_165	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2213178	2092120	pa_ill_pa_contig17	contig_165	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2213440	2269442	pa_ill_pa_contig32	contig_165	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2270589	2269443	pa_ill_pa_contig64	contig_165	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2565727	2270590	pa_ill_pa_contig2	contig_165	99.98		True
local misassembly
1	247083	2812790	2565728	pa_ill_pa_contig2	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2812791	2813219	pa_ill_pa_contig84	contig_165	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2816992	2813220	pa_ill_pa_contig47	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2816993	2817505	pa_ill_pa_contig78	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2817506	2818435	pa_ill_pa_contig72	contig_165	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2818562	2821110	pa_ill_pa_contig52	contig_165	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3225738	2821469	pa_ill_pa_contig4	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3225739	3227096	pa_ill_pa_contig62	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3227097	3349551	pa_ill_pa_contig16	contig_165	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3403243	3349966	pa_ill_pa_contig33	contig_165	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3403736	3403244	pa_ill_pa_contig79	contig_165	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3438903	3403737	pa_ill_pa_contig26	contig_165	99.97		True
local misassembly
1	41228	3480131	3438904	pa_ill_pa_contig26	contig_165	99.97		True
translocation
56	770	3480840	3480132	pa_ill_pa_contig20	contig_165	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3486292	3480841	pa_ill_pa_contig45	contig_165	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3486293	3554707	pa_ill_pa_contig27	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3560309	3554708	pa_ill_pa_contig44	contig_165	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3648294	3560310	pa_ill_pa_contig24	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3648295	3649381	pa_ill_pa_contig67	contig_165	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3649382	3943951	pa_ill_pa_contig5	contig_165	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3943952	3944770	pa_ill_pa_contig73	contig_165	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3944771	3980541	pa_ill_pa_contig37	contig_165	99.98		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3983562	3981411	pa_ill_pa_contig55	contig_165	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3983563	4216105	pa_ill_pa_contig10	contig_165	99.97		True
translocation
129	1718	4216106	4217695	pa_ill_pa_contig57	contig_165	100.0		True
translocation
232388	237415	4217696	4222720	pa_ill_pa_contig10	contig_165	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4225153	4222721	pa_ill_pa_contig48	contig_165	99.6		True
local misassembly
1	1079	4226387	4225309	pa_ill_pa_contig48	contig_165	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4226388	4227232	pa_ill_pa_contig70	contig_165	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4230241	4227233	pa_ill_pa_contig51	contig_165	99.71		True
