S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
500	577	1	78	sa_ill_sa_contig41	contig_12	92.31		False
1	166	166	1	bs_ill_bs_contig13	contig_12	93.98		False
134	701	1	568	lf_ill_lf_contig82	contig_12	96.13		False
589	1151	90	652	sa_ill_sa_contig41	contig_12	93.25		False
968	1050	818	900	se_ill_se_contig42	contig_12	97.59		False
4406	4488	900	818	pa_ill_pa_contig44	contig_12	97.59		False
3783	3865	900	818	ec_ill_ec_contig65	contig_12	97.59		False
3577	3824	905	658	lf_ill_lf_contig57	contig_12	94.35		False
3443	3552	1039	930	lf_ill_lf_contig57	contig_12	93.64		False
1158	1540	659	1041	sa_ill_sa_contig41	contig_12	94.78		False
1559	1639	1061	1141	sa_ill_sa_contig41	contig_12	97.53		False
1	1065	112	1176	bs_ill_bs_contig839	contig_12	95.6		False
3315	3430	1178	1063	lf_ill_lf_contig57	contig_12	97.41		False
1871	2057	1371	1557	sa_ill_sa_contig41	contig_12	90.37		False
2099	2316	1604	1821	sa_ill_sa_contig41	contig_12	91.74		False
2566	2641	1927	1852	lf_ill_lf_contig57	contig_12	90.79		False
328	2426	1	2112	ef_ill_ef_contig17	contig_12	90.13		False
108	910	1371	2179	bs_ill_bs_contig991	contig_12	91.87		False
2079	2322	2412	2169	lf_ill_lf_contig57	contig_12	91.39		False
47	293	2168	2414	ef_ill_ef_contig25	contig_12	92.31		False
2614	2917	2121	2424	sa_ill_sa_contig41	contig_12	93.09		False
386	515	2514	2643	ef_ill_ef_contig25	contig_12	91.54		False
2985	3136	2493	2644	sa_ill_sa_contig41	contig_12	92.11		False
1684	1803	2808	2689	lf_ill_lf_contig57	contig_12	90.0		False
543	680	2671	2808	ef_ill_ef_contig25	contig_12	93.48		False
83	720	2820	2184	bs_ill_bs_contig1146	contig_12	90.39		False
3523	3637	3197	3311	se_ill_se_contig42	contig_12	93.91		False
1206	1320	3311	3197	ec_ill_ec_contig65	contig_12	93.91		False
3694	3767	3368	3441	se_ill_se_contig42	contig_12	91.89		False
1075	1149	3442	3368	ec_ill_ec_contig65	contig_12	90.67		False
904	1287	3442	3059	lf_ill_lf_contig57	contig_12	90.36		False
1397	1517	3729	3609	pa_ill_pa_contig44	contig_12	95.04		False
786	911	3729	3604	ec_ill_ec_contig65	contig_12	93.65		False
3937	4076	3609	3748	se_ill_se_contig42	contig_12	93.57		False
656	727	3860	3789	ec_ill_ec_contig65	contig_12	97.22		False
4115	4187	3788	3860	se_ill_se_contig42	contig_12	97.26		False
1201	1338	3926	3789	pa_ill_pa_contig44	contig_12	92.03		False
1	966	4330	3367	bs_ill_bs_contig933	contig_12	94.21		False
1	735	4344	3610	lf_ill_lf_contig57	contig_12	90.2		False
1	133	4276	4408	bs_ill_bs_contig3	contig_12	91.73		False
159	246	4434	4521	bs_ill_bs_contig3	contig_12	90.91		False
266	333	4543	4610	bs_ill_bs_contig3	contig_12	95.59		False
38	1590	3060	4610	sa_ill_sa_contig8	contig_12	90.82		False
245	1807	4610	3059	ef_ill_ef_contig19	contig_12	90.95		False
1703	2436	261046	261779	lm_ill_lm_contig10	contig_12	92.28		False
935	1665	261944	261214	lm_ill_lm_contig11	contig_12	91.24		False
2007	2579	265217	264645	lm_ill_lm_contig11	contig_12	91.62		False
1932	2006	265293	265219	lm_ill_lm_contig11	contig_12	93.33		False
99075	99146	376452	376381	bs_ill_bs_contig3	contig_12	100.0		False
461	532	376452	376381	lm_ill_lm_contig29	contig_12	100.0		False
18222	18293	376381	376452	bs_ill_bs_contig20	contig_12	100.0		False
34981	35053	376380	376452	bs_ill_bs_contig15	contig_12	100.0		False
1141	1216	376377	376452	lm_ill_lm_contig1	contig_12	100.0		False
782245	782323	376458	376380	lm_ill_lm_contig1	contig_12	100.0		False
106	324	376693	376916	sa_ill_sa_contig25	contig_12	91.56		False
666	745	597095	597016	lm_ill_lm_contig1	contig_12	97.5		False
18712	18794	597192	597274	ef_ill_ef_contig14	contig_12	90.36		False
782151	782225	597372	597446	lm_ill_lm_contig1	contig_12	100.0		False
18914	18992	597368	597446	ef_ill_ef_contig14	contig_12	98.73		False
398	640	597537	597293	lm_ill_lm_contig1	contig_12	99.18		False
19002	19075	597550	597623	ef_ill_ef_contig14	contig_12	97.3		False
782251	782322	597680	597751	lm_ill_lm_contig1	contig_12	100.0		False
1145	1217	597751	597679	lm_ill_lm_contig1	contig_12	100.0		False
34982	35054	597751	597679	bs_ill_bs_contig15	contig_12	100.0		False
18222	18295	597751	597678	bs_ill_bs_contig20	contig_12	100.0		False
19096	19173	597674	597751	ef_ill_ef_contig14	contig_12	98.72		False
99073	99150	597678	597755	bs_ill_bs_contig3	contig_12	97.44		False
786378	786452	597883	597957	lm_ill_lm_contig1	contig_12	100.0		False
938	1014	597959	597883	lm_ill_lm_contig1	contig_12	100.0		False
232021	232164	597876	598019	lm_ill_lm_contig5	contig_12	100.0		False
497	577	598268	598348	sa_ill_sa_contig41	contig_12	92.59		False
1	277	598436	598160	bs_ill_bs_contig13	contig_12	91.07		False
129	701	598266	598838	lf_ill_lf_contig82	contig_12	96.16		False
589	1151	598360	598922	sa_ill_sa_contig41	contig_12	93.25		False
968	1050	599088	599170	se_ill_se_contig42	contig_12	97.59		False
3783	3865	599170	599088	ec_ill_ec_contig65	contig_12	97.59		False
4406	4488	599170	599088	pa_ill_pa_contig44	contig_12	97.59		False
3577	3824	599175	598928	lf_ill_lf_contig57	contig_12	94.35		False
3443	3552	599309	599200	lf_ill_lf_contig57	contig_12	93.64		False
1158	1540	598929	599311	sa_ill_sa_contig41	contig_12	94.78		False
1559	1639	599331	599411	sa_ill_sa_contig41	contig_12	97.53		False
1	1065	598382	599446	bs_ill_bs_contig839	contig_12	95.6		False
3315	3430	599448	599333	lf_ill_lf_contig57	contig_12	97.41		False
1871	2057	599641	599827	sa_ill_sa_contig41	contig_12	90.37		False
2099	2316	599874	600091	sa_ill_sa_contig41	contig_12	91.74		False
2566	2641	600197	600122	lf_ill_lf_contig57	contig_12	90.79		False
214	2426	598158	600382	ef_ill_ef_contig17	contig_12	90.0		False
108	910	599641	600449	bs_ill_bs_contig991	contig_12	91.87		False
2079	2322	600682	600439	lf_ill_lf_contig57	contig_12	91.39		False
47	293	600438	600684	ef_ill_ef_contig25	contig_12	92.31		False
2614	2917	600391	600694	sa_ill_sa_contig41	contig_12	93.09		False
386	515	600784	600913	ef_ill_ef_contig25	contig_12	91.54		False
2985	3136	600763	600914	sa_ill_sa_contig41	contig_12	92.11		False
1684	1803	601078	600959	lf_ill_lf_contig57	contig_12	90.0		False
543	680	600941	601078	ef_ill_ef_contig25	contig_12	93.48		False
83	720	601090	600454	bs_ill_bs_contig1146	contig_12	90.39		False
689	759	601263	601333	sa_ill_sa_contig51	contig_12	98.59		False
701	773	601338	601266	ef_ill_ef_contig21	contig_12	100.0		False
862	935	601458	601385	lm_ill_lm_contig1	contig_12	100.0		False
82	155	601458	601385	ef_ill_ef_contig2	contig_12	100.0		False
1206	1320	601832	601718	ec_ill_ec_contig65	contig_12	93.91		False
3523	3637	601718	601832	se_ill_se_contig42	contig_12	93.91		False
3694	3767	601889	601962	se_ill_se_contig42	contig_12	91.89		False
1075	1149	601963	601889	ec_ill_ec_contig65	contig_12	90.67		False
904	1287	601963	601580	lf_ill_lf_contig57	contig_12	90.36		False
1397	1517	602250	602130	pa_ill_pa_contig44	contig_12	95.04		False
786	911	602250	602125	ec_ill_ec_contig65	contig_12	93.65		False
3937	4076	602130	602269	se_ill_se_contig42	contig_12	93.57		False
656	727	602381	602310	ec_ill_ec_contig65	contig_12	97.22		False
4115	4187	602309	602381	se_ill_se_contig42	contig_12	97.26		False
1201	1338	602447	602310	pa_ill_pa_contig44	contig_12	92.03		False
1	966	602851	601888	bs_ill_bs_contig933	contig_12	94.21		False
1	735	602865	602131	lf_ill_lf_contig57	contig_12	90.2		False
1	133	602797	602929	bs_ill_bs_contig3	contig_12	91.73		False
159	246	602955	603042	bs_ill_bs_contig3	contig_12	90.91		False
266	333	603064	603131	bs_ill_bs_contig3	contig_12	95.59		False
38	1590	601581	603131	sa_ill_sa_contig8	contig_12	90.82		False
245	1807	603131	601580	ef_ill_ef_contig19	contig_12	90.95		False
266	333	1146436	1146369	bs_ill_bs_contig3	contig_12	95.59		False
159	246	1146545	1146458	bs_ill_bs_contig3	contig_12	90.91		False
1	133	1146703	1146571	bs_ill_bs_contig3	contig_12	91.73		False
656	727	1147119	1147190	ec_ill_ec_contig65	contig_12	97.22		False
1201	1338	1147053	1147190	pa_ill_pa_contig44	contig_12	92.03		False
4115	4187	1147191	1147119	se_ill_se_contig42	contig_12	97.26		False
1	735	1146635	1147369	lf_ill_lf_contig57	contig_12	90.2		False
1397	1517	1147250	1147370	pa_ill_pa_contig44	contig_12	95.04		False
3937	4076	1147370	1147231	se_ill_se_contig42	contig_12	93.57		False
786	911	1147250	1147375	ec_ill_ec_contig65	contig_12	93.65		False
3694	3767	1147611	1147538	se_ill_se_contig42	contig_12	91.89		False
1075	1149	1147537	1147611	ec_ill_ec_contig65	contig_12	90.67		False
1	966	1146649	1147612	bs_ill_bs_contig933	contig_12	94.21		False
