S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
35649	35776	1	128	pa_ill_pa_contig37	contig_168	100.0		False
1	77	320	244	pa_ill_pa_contig22	contig_168	98.7		False
25874	26153	460793	461072	pa_ill_pa_contig14	contig_168	92.5		False
26159	26292	461078	461211	pa_ill_pa_contig14	contig_168	93.28		False
106243	106324	1308927	1308846	pa_ill_pa_contig22	contig_168	100.0		False
1	82	1308846	1308927	pa_ill_pa_contig29	contig_168	98.78		False
68330	68413	1308929	1308846	pa_ill_pa_contig27	contig_168	98.81		False
1099	1184	1395164	1395079	pa_ill_pa_contig31	contig_168	91.86		False
1	124	1395060	1395183	pa_ill_pa_contig14	contig_168	92.74		False
354	504	1395183	1395033	pa_ill_pa_contig31	contig_168	90.73		False
1	420	1394817	1395236	pa_ill_pa_contig14	contig_168	90.71		False
117	348	1395417	1395186	pa_ill_pa_contig31	contig_168	90.52		False
216	367	1395272	1395423	pa_ill_pa_contig14	contig_168	90.13		False
12	334	1395311	1395633	pa_ill_pa_contig14	contig_168	94.43		False
6	131	1395548	1395673	pa_ill_pa_contig14	contig_168	93.65		False
590	763	1395673	1395500	pa_ill_pa_contig31	contig_168	93.1		False
1105	1184	1395884	1395805	pa_ill_pa_contig31	contig_168	92.5		False
136	749	1395884	1395271	pa_ill_pa_contig31	contig_168	90.6		False
144	420	1395686	1395962	pa_ill_pa_contig14	contig_168	90.25		False
419	580	1396084	1395923	pa_ill_pa_contig31	contig_168	91.36		False
176	337	1396084	1395923	pa_ill_pa_contig31	contig_168	91.36		False
1	124	1396269	1396392	pa_ill_pa_contig14	contig_168	90.32		False
1105	1184	1396607	1396528	pa_ill_pa_contig31	contig_168	90.0		False
104	348	1396879	1396635	pa_ill_pa_contig31	contig_168	91.43		False
509	749	1396960	1396720	pa_ill_pa_contig31	contig_168	93.78		False
266	591	1396960	1396635	pa_ill_pa_contig31	contig_168	91.72		False
141	261	1397085	1396965	pa_ill_pa_contig31	contig_168	93.39		False
104	348	1397362	1397118	pa_ill_pa_contig31	contig_168	91.02		False
266	591	1397443	1397118	pa_ill_pa_contig31	contig_168	91.41		False
292	749	1397657	1397203	pa_ill_pa_contig31	contig_168	90.63		False
3381	3503	1851167	1851045	pa_ill_pa_contig49	contig_168	91.87		False
264591	265097	1852422	1852928	pa_ill_pa_contig7	contig_168	93.14		False
264617	265097	1856331	1856811	pa_ill_pa_contig7	contig_168	92.36		False
52883	53273	2861198	2861588	pa_ill_pa_contig33	contig_168	91.86		False
2771	3517	2861248	2861994	pa_ill_pa_contig6	contig_168	94.78		False
55609	56418	2862010	2861201	pa_ill_pa_contig20	contig_168	92.87		False
46745	46820	3366791	3366866	pa_ill_pa_contig33	contig_168	98.68		False
1578	1661	3940244	3940161	pa_ill_pa_contig59	contig_168	90.48		False
3591	3857	3940418	3940684	pa_ill_pa_contig46	contig_168	91.76		False
1136	1458	3940686	3940364	pa_ill_pa_contig59	contig_168	96.28		False
951	1065	3940871	3940757	pa_ill_pa_contig59	contig_168	93.91		False
4041	4212	3940869	3941040	pa_ill_pa_contig46	contig_168	95.93		False
710	950	3941113	3940873	pa_ill_pa_contig59	contig_168	92.53		False
25910	26592	4033912	4034597	pa_ill_pa_contig14	contig_168	90.39		False
1	2549	4897959	4895429	pa_ill_pa_contig52	contig_168	93.19		False
1	3774	4899530	4903309	pa_ill_pa_contig47	contig_168	90.15		False
401	476	5024757	5024832	pa_ill_pa_contig9	contig_168	100.0		False
99	178	5024875	5024954	pa_ill_pa_contig32	contig_168	98.75		False
401	477	5025048	5025124	pa_ill_pa_contig9	contig_168	100.0		False
1	2531	5630242	5632790	pa_ill_pa_contig53	contig_168	93.34		False
55696	56158	6161370	6161832	pa_ill_pa_contig20	contig_168	95.25		False
2820	3940	6161996	6160876	pa_ill_pa_contig6	contig_168	90.51		False
46754	47071	3	320	pa_ill_pa_contig35	contig_168	98.43		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3149	998	pa_ill_pa_contig55	contig_168	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3150	235715	pa_ill_pa_contig10	contig_168	99.98		True
translocation
129	1718	235716	237305	pa_ill_pa_contig57	contig_168	100.0		True
translocation
232388	237415	237306	242332	pa_ill_pa_contig10	contig_168	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	244765	242333	pa_ill_pa_contig48	contig_168	99.6		True
local misassembly
