S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
35649	35776	1	128	pa_ill_pa_contig37	contig_168	100.0		False
1	77	320	244	pa_ill_pa_contig22	contig_168	98.7		False
25874	26153	460749	461028	pa_ill_pa_contig14	contig_168	92.5		False
26159	26292	461034	461167	pa_ill_pa_contig14	contig_168	93.28		False
106243	106324	1308832	1308751	pa_ill_pa_contig22	contig_168	100.0		False
1	82	1308751	1308832	pa_ill_pa_contig29	contig_168	98.78		False
68330	68413	1308834	1308751	pa_ill_pa_contig27	contig_168	98.81		False
1099	1184	1395066	1394981	pa_ill_pa_contig31	contig_168	91.86		False
1	124	1394962	1395085	pa_ill_pa_contig14	contig_168	92.74		False
354	504	1395085	1394935	pa_ill_pa_contig31	contig_168	90.73		False
1	420	1394719	1395138	pa_ill_pa_contig14	contig_168	90.71		False
117	348	1395319	1395088	pa_ill_pa_contig31	contig_168	90.52		False
216	367	1395174	1395325	pa_ill_pa_contig14	contig_168	90.13		False
12	334	1395213	1395535	pa_ill_pa_contig14	contig_168	94.43		False
6	131	1395450	1395575	pa_ill_pa_contig14	contig_168	93.65		False
590	763	1395575	1395402	pa_ill_pa_contig31	contig_168	93.1		False
1105	1184	1395786	1395707	pa_ill_pa_contig31	contig_168	92.5		False
136	749	1395786	1395173	pa_ill_pa_contig31	contig_168	90.6		False
144	420	1395588	1395864	pa_ill_pa_contig14	contig_168	90.25		False
419	580	1395986	1395825	pa_ill_pa_contig31	contig_168	91.36		False
176	337	1395986	1395825	pa_ill_pa_contig31	contig_168	91.36		False
1	124	1396171	1396294	pa_ill_pa_contig14	contig_168	90.32		False
1105	1184	1396509	1396430	pa_ill_pa_contig31	contig_168	90.0		False
104	348	1396781	1396537	pa_ill_pa_contig31	contig_168	91.43		False
509	749	1396862	1396622	pa_ill_pa_contig31	contig_168	93.78		False
266	591	1396862	1396537	pa_ill_pa_contig31	contig_168	91.72		False
141	261	1396987	1396867	pa_ill_pa_contig31	contig_168	93.39		False
104	348	1397264	1397020	pa_ill_pa_contig31	contig_168	91.02		False
266	591	1397345	1397020	pa_ill_pa_contig31	contig_168	91.41		False
292	749	1397559	1397105	pa_ill_pa_contig31	contig_168	90.63		False
3381	3503	1851050	1850928	pa_ill_pa_contig49	contig_168	91.87		False
264591	265097	1852305	1852811	pa_ill_pa_contig7	contig_168	93.14		False
264617	265097	1856214	1856694	pa_ill_pa_contig7	contig_168	92.36		False
52883	53273	2861009	2861399	pa_ill_pa_contig33	contig_168	91.6		False
2771	3517	2861059	2861805	pa_ill_pa_contig6	contig_168	94.65		False
55609	56418	2861821	2861012	pa_ill_pa_contig20	contig_168	92.74		False
46745	46820	3366587	3366662	pa_ill_pa_contig33	contig_168	98.68		False
1578	1661	3939974	3939891	pa_ill_pa_contig59	contig_168	90.48		False
3591	3857	3940148	3940414	pa_ill_pa_contig46	contig_168	91.76		False
1136	1458	3940416	3940094	pa_ill_pa_contig59	contig_168	96.28		False
947	1065	3940605	3940487	pa_ill_pa_contig59	contig_168	94.12		False
4046	4212	3940602	3940768	pa_ill_pa_contig46	contig_168	95.81		False
710	945	3940841	3940606	pa_ill_pa_contig59	contig_168	92.37		False
25910	26592	4033626	4034311	pa_ill_pa_contig14	contig_168	90.39		False
1	2549	4897626	4895096	pa_ill_pa_contig52	contig_168	93.19		False
1	3774	4899194	4902972	pa_ill_pa_contig47	contig_168	90.1		False
401	476	5024406	5024481	pa_ill_pa_contig9	contig_168	100.0		False
99	178	5024524	5024603	pa_ill_pa_contig32	contig_168	98.75		False
401	477	5024697	5024773	pa_ill_pa_contig9	contig_168	100.0		False
1	2531	5629839	5632387	pa_ill_pa_contig53	contig_168	93.34		False
55696	56158	6160897	6161359	pa_ill_pa_contig20	contig_168	95.25		False
2820	3940	6161523	6160403	pa_ill_pa_contig6	contig_168	90.51		False
46754	47071	3	320	pa_ill_pa_contig35	contig_168	98.43		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3148	998	pa_ill_pa_contig55	contig_168	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3149	235691	pa_ill_pa_contig10	contig_168	99.97		True
translocation
129	1718	235692	237281	pa_ill_pa_contig57	contig_168	100.0		True
translocation
232388	237415	237282	242307	pa_ill_pa_contig10	contig_168	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	244740	242308	pa_ill_pa_contig48	contig_168	99.56		True
local misassembly
