S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
25874	26153	460536	460815	pa_ill_pa_contig14	contig_168	92.5		False
26159	26292	460821	460954	pa_ill_pa_contig14	contig_168	91.79		False
952	1179	1309437	1309210	pa_ill_pa_contig12	contig_168	92.11		False
630	849	1309765	1309546	pa_ill_pa_contig12	contig_168	92.27		False
435	501	1309951	1309885	pa_ill_pa_contig12	contig_168	94.03		False
193	281	1310179	1310091	pa_ill_pa_contig12	contig_168	98.88		False
1099	1184	1394169	1394084	pa_ill_pa_contig31	contig_168	91.86		False
1	124	1394065	1394188	pa_ill_pa_contig14	contig_168	92.74		False
354	504	1394188	1394038	pa_ill_pa_contig31	contig_168	90.73		False
1	420	1393822	1394241	pa_ill_pa_contig14	contig_168	90.71		False
117	348	1394422	1394191	pa_ill_pa_contig31	contig_168	90.52		False
216	367	1394277	1394428	pa_ill_pa_contig14	contig_168	90.13		False
12	334	1394316	1394638	pa_ill_pa_contig14	contig_168	94.43		False
6	131	1394553	1394678	pa_ill_pa_contig14	contig_168	93.65		False
590	763	1394678	1394505	pa_ill_pa_contig31	contig_168	93.1		False
1105	1184	1394889	1394810	pa_ill_pa_contig31	contig_168	92.5		False
136	749	1394889	1394276	pa_ill_pa_contig31	contig_168	90.6		False
144	420	1394691	1394967	pa_ill_pa_contig14	contig_168	90.25		False
419	580	1395089	1394928	pa_ill_pa_contig31	contig_168	91.36		False
176	337	1395089	1394928	pa_ill_pa_contig31	contig_168	91.36		False
1	124	1395274	1395397	pa_ill_pa_contig14	contig_168	90.32		False
1105	1184	1395612	1395533	pa_ill_pa_contig31	contig_168	90.0		False
104	348	1395884	1395640	pa_ill_pa_contig31	contig_168	91.43		False
509	749	1395965	1395725	pa_ill_pa_contig31	contig_168	93.78		False
266	591	1395965	1395640	pa_ill_pa_contig31	contig_168	91.72		False
141	261	1396090	1395970	pa_ill_pa_contig31	contig_168	93.39		False
104	348	1396367	1396123	pa_ill_pa_contig31	contig_168	91.02		False
266	591	1396448	1396123	pa_ill_pa_contig31	contig_168	91.41		False
292	749	1396662	1396208	pa_ill_pa_contig31	contig_168	90.63		False
264617	265097	1851255	1851731	pa_ill_pa_contig7	contig_168	92.36		False
264617	265097	1855161	1855650	pa_ill_pa_contig7	contig_168	90.24		False
1399	1481	2811092	2811174	pa_ill_pa_contig55	contig_168	96.39		False
52985	53273	2859524	2859815	pa_ill_pa_contig33	contig_168	90.2		False
2978	3157	2859682	2859861	pa_ill_pa_contig6	contig_168	95.0		False
3278	3388	2859980	2860090	pa_ill_pa_contig6	contig_168	96.4		False
55696	56301	2860147	2859542	pa_ill_pa_contig20	contig_168	92.67		False
3390	3475	2860091	2860176	pa_ill_pa_contig6	contig_168	94.19		False
1028	1092	3761554	3761490	pa_ill_pa_contig64	contig_168	96.92		False
556	627	3762026	3761955	pa_ill_pa_contig64	contig_168	97.22		False
33	138	3762545	3762440	pa_ill_pa_contig64	contig_168	100.0		False
545	610	3937577	3937512	pa_ill_pa_contig68	contig_168	98.48		False
340	483	3937775	3937632	pa_ill_pa_contig68	contig_168	95.14		False
4026	4212	3938752	3938936	pa_ill_pa_contig46	contig_168	92.55		False
726	843	3938993	3938876	pa_ill_pa_contig59	contig_168	92.37		False
15	115	3939469	3939569	pa_ill_pa_contig76	contig_168	94.06		False
126	196	3939583	3939653	pa_ill_pa_contig76	contig_168	100.0		False
1582	1658	3941328	3941252	pa_ill_pa_contig59	contig_168	96.1		False
894	970	3942012	3941936	pa_ill_pa_contig59	contig_168	94.81		False
4024	4102	3941935	3942013	pa_ill_pa_contig46	contig_168	94.94		False
706	792	3942206	3942120	pa_ill_pa_contig59	contig_168	95.4		False
495	568	3942418	3942345	pa_ill_pa_contig59	contig_168	94.59		False
40	110	3942860	3942790	pa_ill_pa_contig59	contig_168	97.18		False
682	802	4032298	4032418	pa_ill_pa_contig69	contig_168	96.69		False
1	189	4896987	4897175	pa_ill_pa_contig47	contig_168	93.65		False
219	435	4897205	4897421	pa_ill_pa_contig47	contig_168	92.63		False
646	855	4897628	4897837	pa_ill_pa_contig47	contig_168	94.29		False
1168	1251	4898142	4898225	pa_ill_pa_contig47	contig_168	97.62		False
1489	1556	4898459	4898526	pa_ill_pa_contig47	contig_168	94.12		False
1564	1652	4898534	4898622	pa_ill_pa_contig47	contig_168	91.01		False
1682	1754	4898654	4898726	pa_ill_pa_contig47	contig_168	100.0		False
401	476	5021752	5021827	pa_ill_pa_contig9	contig_168	100.0		False
99	178	5021870	5021949	pa_ill_pa_contig32	contig_168	98.75		False
1	1265	5621475	5622728	pa_ill_pa_contig56	contig_168	90.99		False
1732	2072	5623196	5623534	pa_ill_pa_contig56	contig_168	91.5		False
1	573	5623481	5624052	pa_ill_pa_contig81	contig_168	90.24		False
1	1230	5624008	5625231	pa_ill_pa_contig66	contig_168	90.09		False
1	2531	5626813	5629357	pa_ill_pa_contig53	contig_168	90.15		False
55731	56009	6157673	6157951	pa_ill_pa_contig20	contig_168	94.27		False
56011	56158	6157952	6158099	pa_ill_pa_contig20	contig_168	95.27		False
2820	3940	6158263	6157145	pa_ill_pa_contig6	contig_168	90.25		False
747	845	6288084	6287986	pa_ill_pa_contig20	contig_168	97.98		False
502	589	6288327	6288240	pa_ill_pa_contig20	contig_168	97.73		False
394	496	6363449	6363551	se_ill_se_contig42	contig_168	97.09		False
4958	5060	6363553	6363451	pa_ill_pa_contig44	contig_168	98.06		False
4335	4437	6363553	6363451	ec_ill_ec_contig65	contig_168	96.12		False
3202	3268	6365348	6365282	pa_ill_pa_contig44	contig_168	97.01		False
2622	2686	6365911	6365847	pa_ill_pa_contig44	contig_168	90.77		False
1813	1879	6366710	6366644	pa_ill_pa_contig44	contig_168	94.03		False
