S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_151	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268238	pa_ill_pa_contig6	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379444	268239	pa_ill_pa_contig20	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384841	379445	pa_ill_pa_contig45	contig_151	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384842	503528	pa_ill_pa_contig19	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503529	504020	pa_ill_pa_contig80	contig_151	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505257	504021	pa_ill_pa_contig65	contig_151	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506145	505258	pa_ill_pa_contig71	contig_151	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506146	506792	pa_ill_pa_contig8	contig_151	99.05		True
translocation
1	23992	506793	530780	pa_ill_pa_contig40	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530781	532138	pa_ill_pa_contig62	contig_151	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532139	588814	pa_ill_pa_contig30	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588815	589631	pa_ill_pa_contig73	contig_151	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794491	589632	pa_ill_pa_contig12	contig_151	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794492	795873	pa_ill_pa_contig61	contig_151	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795874	902653	pa_ill_pa_contig21	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903801	902654	pa_ill_pa_contig64	contig_151	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903802	938125	pa_ill_pa_contig15	contig_151	99.85		True
local misassembly
34236	173697	938126	1077653	pa_ill_pa_contig15	contig_151	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077654	1078288	pa_ill_pa_contig76	contig_151	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079431	1078404	pa_ill_pa_contig68	contig_151	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080189	1080780	pa_ill_pa_contig77	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080781	1081470	pa_ill_pa_contig76	contig_151	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082558	1081586	pa_ill_pa_contig68	contig_151	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084163	1082559	pa_ill_pa_contig59	contig_151	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084164	1085790	pa_ill_pa_contig58	contig_151	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085791	1090758	pa_ill_pa_contig46	contig_151	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090759	1092329	pa_ill_pa_contig58	contig_151	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092330	1095567	pa_ill_pa_contig50	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095568	1096311	pa_ill_pa_contig75	contig_151	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103146	1097001	pa_ill_pa_contig43	contig_151	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103147	1103890	pa_ill_pa_contig75	contig_151	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104580	1172906	pa_ill_pa_contig28	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172907	1173781	pa_ill_pa_contig69	contig_151	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204548	1173782	pa_ill_pa_contig38	contig_151	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1206981	1204549	pa_ill_pa_contig48	contig_151	99.4		True
local misassembly
56	1079	1208160	1207137	pa_ill_pa_contig48	contig_151	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208161	1214745	pa_ill_pa_contig42	contig_151	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217699	1214746	pa_ill_pa_contig51	contig_151	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217700	1244491	pa_ill_pa_contig39	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1244984	1244492	pa_ill_pa_contig79	contig_151	100.0		True
