S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_151	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268264	pa_ill_pa_contig6	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379474	268265	pa_ill_pa_contig20	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384871	379475	pa_ill_pa_contig45	contig_151	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384872	503566	pa_ill_pa_contig19	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503567	504058	pa_ill_pa_contig80	contig_151	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505295	504059	pa_ill_pa_contig65	contig_151	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506184	505296	pa_ill_pa_contig71	contig_151	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506185	506831	pa_ill_pa_contig8	contig_151	99.05		True
translocation
1	23992	506832	530823	pa_ill_pa_contig40	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530824	532181	pa_ill_pa_contig62	contig_151	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532182	588864	pa_ill_pa_contig30	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588865	589681	pa_ill_pa_contig73	contig_151	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794564	589682	pa_ill_pa_contig12	contig_151	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794565	795946	pa_ill_pa_contig61	contig_151	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795947	902742	pa_ill_pa_contig21	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903890	902743	pa_ill_pa_contig64	contig_151	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903891	938218	pa_ill_pa_contig15	contig_151	99.86		True
local misassembly
34236	173697	938219	1077758	pa_ill_pa_contig15	contig_151	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077759	1078393	pa_ill_pa_contig76	contig_151	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079536	1078509	pa_ill_pa_contig68	contig_151	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080295	1080886	pa_ill_pa_contig77	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080887	1081576	pa_ill_pa_contig76	contig_151	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082664	1081692	pa_ill_pa_contig68	contig_151	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084270	1082665	pa_ill_pa_contig59	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084271	1085897	pa_ill_pa_contig58	contig_151	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085898	1090868	pa_ill_pa_contig46	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090869	1092440	pa_ill_pa_contig58	contig_151	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092441	1095678	pa_ill_pa_contig50	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095679	1096422	pa_ill_pa_contig75	contig_151	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103270	1097112	pa_ill_pa_contig43	contig_151	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103271	1104014	pa_ill_pa_contig75	contig_151	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104704	1173036	pa_ill_pa_contig28	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173037	1173911	pa_ill_pa_contig69	contig_151	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204679	1173912	pa_ill_pa_contig38	contig_151	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207112	1204680	pa_ill_pa_contig48	contig_151	99.4		True
local misassembly
56	1079	1208291	1207268	pa_ill_pa_contig48	contig_151	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208292	1214881	pa_ill_pa_contig42	contig_151	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217835	1214882	pa_ill_pa_contig51	contig_151	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217836	1244629	pa_ill_pa_contig39	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245122	1244630	pa_ill_pa_contig79	contig_151	100.0		True
